s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
Time,"HF_y-25_z20","HF_y-15_z20","HF_y0_z20","HF_y15_z20","HF_y25_z20","HF_y-25_z50","HF_y-15_z50","HF_y0_z50","HF_y15_z50","HF_y25_z50","HF_y-25_z75","HF_y-15_z75","HF_y0_z75","HF_y15_z75","HF_y25_z75","HF_y-25_z100","HF_y-15_z100","HF_y0_z100","HF_y15_z100","HF_y25_z100","Flux-1","Flux-2","Flux-3","Flux-4","Flux-5","Temp-1","Temp-2","Temp-3","Temp-4","Temp-5"
 8.2001129E+001, 1.4805274E+001, 2.5989995E+001, 5.6848820E+001, 2.2318489E+001, 1.3547022E+001, 7.1033215E+000, 1.0607621E+001, 2.8909193E+001, 1.1210256E+001, 6.6848502E+000, 3.9342256E+000, 6.2574366E+000, 1.6485878E+001, 1.0119868E+001, 4.0733248E+000, 2.4166302E+000, 3.3661817E+000, 7.1861392E+000, 5.2802622E+000, 2.3189824E+000, 3.4830874E+000, 1.9283810E+000, 1.2168035E+000, 7.9536010E-001, 5.0450700E-001, 6.6979022E+001, 4.8778116E+001, 4.0214802E+001, 3.4762443E+001, 3.1784029E+001
 8.2501294E+001, 1.4482764E+001, 2.8191492E+001, 5.6177657E+001, 2.2537822E+001, 1.3498947E+001, 7.2682373E+000, 1.4306813E+001, 2.4795007E+001, 1.3057300E+001, 6.4980236E+000, 4.7600796E+000, 7.8759235E+000, 8.6067545E+000, 4.6937254E+000, 3.3757055E+000, 3.2445810E+000, 4.0783084E+000, 4.1382773E+000, 2.6875285E+000, 2.0143969E+000, 2.6558174E+000, 1.6491773E+000, 1.0290869E+000, 6.8774731E-001, 5.6629757E-001, 6.7630097E+001, 4.9275706E+001, 4.0399444E+001, 3.4858048E+001, 3.1981918E+001
 8.3000400E+001, 1.4984232E+001, 2.5859360E+001, 5.6104590E+001, 2.3568288E+001, 1.3964599E+001, 7.7424779E+000, 1.2825931E+001, 2.9159320E+001, 1.3918112E+001, 7.0695486E+000, 4.0669885E+000, 6.6304555E+000, 1.3982377E+001, 7.1509336E+000, 4.0438795E+000, 1.9333300E+000, 2.8756293E+000, 6.8002248E+000, 4.0212081E+000, 1.9142142E+000, 2.4513719E+000, 1.3210028E+000, 1.0288582E+000, 6.8397085E-001, 5.4588679E-001, 6.6954435E+001, 4.9013083E+001, 4.0443834E+001, 3.4789070E+001, 3.1929041E+001
 8.3500319E+001, 1.5148483E+001, 2.6045910E+001, 5.4226752E+001, 2.3093642E+001, 1.3833946E+001, 7.5584263E+000, 1.1527192E+001, 3.3684414E+001, 1.1019337E+001, 6.8959017E+000, 4.0077066E+000, 5.9227259E+000, 1.7209269E+001, 5.3482429E+000, 3.6527829E+000, 2.4490944E+000, 3.4168007E+000, 6.4847742E+000, 2.5211553E+000, 1.7974441E+000, 2.9519319E+000, 1.6919327E+000, 1.1712928E+000, 7.4253705E-001, 4.9879857E-001, 6.8169821E+001, 4.9372647E+001, 4.0579747E+001, 3.4876220E+001, 3.1895202E+001
 8.4000432E+001, 1.4711727E+001, 2.4891140E+001, 5.7152135E+001, 2.3751024E+001, 1.3795340E+001, 7.2500812E+000, 1.1009275E+001, 2.8917155E+001, 1.2491056E+001, 6.9641958E+000, 3.8274910E+000, 5.4812583E+000, 1.3088379E+001, 5.9009458E+000, 3.6819798E+000, 2.1564871E+000, 3.2005455E+000, 6.2777361E+000, 3.5104251E+000, 1.8408011E+000, 2.4115942E+000, 1.6289170E+000, 1.2803447E+000, 1.0784707E+000, 8.9952681E-001, 6.7957935E+001, 4.9683087E+001, 4.1213189E+001, 3.5705234E+001, 3.2592537E+001
 8.4500174E+001, 1.5063421E+001, 2.6899155E+001, 5.8280939E+001, 2.5723168E+001, 1.4467552E+001, 7.7352185E+000, 1.2961206E+001, 3.0383964E+001, 1.6751887E+001, 7.8445520E+000, 4.3830467E+000, 7.5316188E+000, 1.1397431E+001, 5.9086415E+000, 3.8466644E+000, 1.9062464E+000, 2.6073796E+000, 3.8019867E+000, 2.8133158E+000, 1.9889441E+000, 2.4842598E+000, 1.5860781E+000, 1.1067058E+000, 6.6572251E-001, 5.3469200E-001, 6.8451033E+001, 4.9651479E+001, 4.1058173E+001, 3.5314663E+001, 3.2423856E+001
 8.5000683E+001, 1.4253941E+001, 2.8037194E+001, 5.6053843E+001, 2.5887858E+001, 1.3608981E+001, 7.3934052E+000, 1.4378480E+001, 2.4281959E+001, 1.2719616E+001, 7.2502559E+000, 5.5574299E+000, 9.4861750E+000, 1.1501765E+001, 8.3618481E+000, 3.5908395E+000, 4.8189870E+000, 5.7509909E+000, 4.8329610E+000, 2.4313740E+000, 1.8445844E+000, 2.0888155E+000, 1.3451538E+000, 9.4182245E-001, 7.3142892E-001, 3.8915483E-001, 6.7213284E+001, 4.9207938E+001, 4.0674606E+001, 3.5287782E+001, 3.2102552E+001
 8.5501550E+001, 1.4284478E+001, 2.4666797E+001, 5.1950955E+001, 2.4435687E+001, 1.4013149E+001, 7.2280906E+000, 1.0932847E+001, 2.9763261E+001, 1.0663494E+001, 6.8502808E+000, 3.9552208E+000, 6.3440204E+000, 1.1392592E+001, 8.0682809E+000, 5.3827069E+000, 2.6073808E+000, 3.9104525E+000, 4.5614278E+000, 3.3819755E+000, 3.2304073E+000, 2.7007470E+000, 1.6141265E+000, 9.2002645E-001, 5.3813525E-001, 4.2084422E-001, 6.8117371E+001, 4.9558216E+001, 4.0593147E+001, 3.5033491E+001, 3.2020637E+001
 8.6001051E+001, 1.4440601E+001, 2.4901367E+001, 5.7042788E+001, 2.3683641E+001, 1.3840360E+001, 7.6238940E+000, 1.1657415E+001, 3.1503919E+001, 1.6021879E+001, 7.4227623E+000, 4.6672708E+000, 6.9702087E+000, 1.5301941E+001, 1.1508276E+001, 5.5199953E+000, 2.6692288E+000, 3.7663066E+000, 6.2846049E+000, 3.8383255E+000, 3.2110816E+000, 2.4689840E+000, 1.3017715E+000, 6.6119855E-001, 5.9096070E-001, 5.9975795E-001, 6.7834447E+001, 4.9242300E+001, 4.0279659E+001, 3.5089905E+001, 3.2214062E+001
 8.6500567E+001, 1.4676356E+001, 2.5069172E+001, 5.8900332E+001, 2.4904754E+001, 1.3919039E+001, 7.6567982E+000, 1.2371509E+001, 2.9482618E+001, 1.1440829E+001, 6.9147657E+000, 4.3783142E+000, 6.7249200E+000, 1.4957773E+001, 6.9161642E+000, 3.9219798E+000, 2.2881721E+000, 3.1642532E+000, 5.9141281E+000, 3.0031584E+000, 2.3152523E+000, 3.1739853E+000, 1.5933546E+000, 1.1300393E+000, 7.0179166E-001, 4.4857308E-001, 6.9058023E+001, 4.9758781E+001, 4.0733462E+001, 3.4965072E+001, 3.1948836E+001
 8.7000995E+001, 1.4327263E+001, 2.3934131E+001, 5.4391654E+001, 2.2294084E+001, 1.3501460E+001, 7.4087690E+000, 1.1695639E+001, 3.4036432E+001, 1.0574292E+001, 6.6226446E+000, 4.6131245E+000, 7.1165169E+000, 1.3393554E+001, 5.8204790E+000, 3.5796242E+000, 2.5774348E+000, 4.5173391E+000, 4.7333597E+000, 3.1708934E+000, 1.9787661E+000, 2.5583607E+000, 1.5959884E+000, 9.9892046E-001, 7.6812598E-001, 6.6988089E-001, 6.9341837E+001, 5.0223172E+001, 4.0963138E+001, 3.5396106E+001, 3.2431751E+001
 8.7501288E+001, 1.5034054E+001, 2.5577018E+001, 5.9715274E+001, 2.4120904E+001, 1.4308007E+001, 7.6390629E+000, 1.1600227E+001, 3.4367577E+001, 1.1118294E+001, 7.1140444E+000, 4.1885012E+000, 5.9757845E+000, 1.4693481E+001, 5.9841685E+000, 3.8237845E+000, 2.1111710E+000, 2.8912391E+000, 4.3954272E+000, 3.0713897E+000, 2.3021956E+000, 2.2638880E+000, 1.3571821E+000, 8.9040772E-001, 6.1054940E-001, 5.3690674E-001, 6.8608847E+001, 4.9778044E+001, 4.0689496E+001, 3.5113444E+001, 3.2329215E+001
 8.8000638E+001, 1.4977997E+001, 2.5844306E+001, 5.9594581E+001, 2.3086558E+001, 1.3878624E+001, 7.4494371E+000, 1.1129928E+001, 3.2107960E+001, 1.2514353E+001, 6.9836094E+000, 4.0787754E+000, 6.2014458E+000, 1.4312528E+001, 7.5562731E+000, 4.2646893E+000, 2.2275457E+000, 3.4312239E+000, 6.2431089E+000, 3.9152230E+000, 2.2611211E+000, 3.0915990E+000, 1.9049425E+000, 1.0526969E+000, 7.4091086E-001, 6.4481029E-001, 6.9835369E+001, 5.0555542E+001, 4.0869355E+001, 3.5375297E+001, 3.2670449E+001
 8.8500328E+001, 1.4958288E+001, 2.5143268E+001, 5.9509141E+001, 2.3689807E+001, 1.4124252E+001, 7.6901764E+000, 1.2032447E+001, 2.8466185E+001, 1.3919784E+001, 7.1180497E+000, 4.5190166E+000, 7.1613102E+000, 1.2673767E+001, 6.6183345E+000, 4.2366588E+000, 2.3406286E+000, 4.0348542E+000, 4.5229974E+000, 3.2570654E+000, 2.0723351E+000, 2.2062379E+000, 1.4965686E+000, 1.3443355E+000, 1.0815348E+000, 9.4529464E-001, 6.9592326E+001, 5.0939733E+001, 4.1876206E+001, 3.6204334E+001, 3.3265406E+001
 8.9001051E+001, 1.5406597E+001, 2.7753814E+001, 5.5046933E+001, 2.2670373E+001, 1.3764620E+001, 8.9755977E+000, 1.5271572E+001, 2.8839424E+001, 1.0536850E+001, 6.7584523E+000, 4.7492374E+000, 7.4795832E+000, 1.3033929E+001, 6.1692828E+000, 3.9488287E+000, 2.0966891E+000, 3.2830157E+000, 3.8512237E+000, 2.9823446E+000, 2.1963372E+000, 1.6962351E+000, 1.0630403E+000, 8.5979952E-001, 5.8490786E-001, 4.3909490E-001, 6.8101004E+001, 4.9814573E+001, 4.1170850E+001, 3.5551782E+001, 3.2689898E+001
 8.9500180E+001, 1.5289442E+001, 2.8407138E+001, 5.9448692E+001, 2.3567211E+001, 1.4250265E+001, 8.4684172E+000, 1.4696044E+001, 2.7299444E+001, 9.9686198E+000, 6.6195917E+000, 6.2345439E+000, 8.3426676E+000, 1.0623196E+001, 5.2183470E+000, 3.5185058E+000, 2.5212300E+000, 3.3348886E+000, 3.7589667E+000, 2.7029943E+000, 1.7965924E+000, 2.1439093E+000, 1.2125550E+000, 9.3582160E-001, 7.3563544E-001, 6.6073854E-001, 6.8465423E+001, 4.9670969E+001, 4.1189124E+001, 3.5707343E+001, 3.2895572E+001
 9.0001017E+001, 1.5179292E+001, 2.5688841E+001, 5.8059121E+001, 2.3313927E+001, 1.4120881E+001, 7.2948233E+000, 1.1529448E+001, 2.9876609E+001, 1.0296919E+001, 6.6956181E+000, 3.8067578E+000, 5.5913048E+000, 1.3126482E+001, 6.0961265E+000, 3.6147146E+000, 1.9916360E+000, 2.6539776E+000, 4.6979082E+000, 3.6239086E+000, 2.4078533E+000, 2.2337635E+000, 1.3839347E+000, 8.7651848E-001, 5.2375869E-001, 3.3178748E-001, 6.8232386E+001, 4.9663370E+001, 4.0905109E+001, 3.5337819E+001, 3.2516149E+001
 9.0500273E+001, 1.5113168E+001, 2.5279810E+001, 5.7962861E+001, 2.3156273E+001, 1.3999413E+001, 7.6322361E+000, 1.1739916E+001, 3.0902818E+001, 1.0981363E+001, 7.1450568E+000, 4.1479556E+000, 6.6053092E+000, 1.6207094E+001, 6.2043031E+000, 3.8186833E+000, 2.0705716E+000, 3.3718193E+000, 6.6984810E+000, 3.9757423E+000, 2.6481999E+000, 3.3241526E+000, 1.5396882E+000, 8.9815612E-001, 6.5395904E-001, 5.3749593E-001, 6.9981577E+001, 5.0043800E+001, 4.1046838E+001, 3.5555286E+001, 3.2617194E+001
 9.1000159E+001, 1.4889639E+001, 2.5555583E+001, 6.1105972E+001, 2.3679897E+001, 1.4137341E+001, 7.4913664E+000, 1.1386252E+001, 3.3730289E+001, 1.2382176E+001, 6.9941252E+000, 4.3901258E+000, 6.8010850E+000, 1.5087972E+001, 7.7923065E+000, 4.5417224E+000, 2.6036829E+000, 3.8852544E+000, 5.4025373E+000, 4.2692586E+000, 2.9772509E+000, 2.3586271E+000, 1.2710998E+000, 1.0499262E+000, 8.6151130E-001, 6.6800346E-001, 7.0000372E+001, 5.0185233E+001, 4.1494948E+001, 3.5927628E+001, 3.2892991E+001
 9.1500606E+001, 1.5390406E+001, 2.6006548E+001, 5.8997093E+001, 2.4403548E+001, 1.4559365E+001, 7.6491980E+000, 1.1919030E+001, 3.2458915E+001, 1.3625022E+001, 7.6576671E+000, 4.1867415E+000, 6.6572392E+000, 1.2614939E+001, 7.6720007E+000, 4.6201208E+000, 2.2446419E+000, 3.6291038E+000, 4.8729147E+000, 3.3203808E+000, 2.1712900E+000, 2.5900040E+000, 1.3769692E+000, 9.2978085E-001, 7.5018524E-001, 6.3511980E-001, 7.0250106E+001, 5.0323310E+001, 4.1372455E+001, 3.5907449E+001, 3.2922848E+001
 9.2000008E+001, 1.5562834E+001, 2.6631464E+001, 5.7568145E+001, 2.4520900E+001, 1.4669299E+001, 7.4887142E+000, 1.2781518E+001, 2.8680436E+001, 1.3084924E+001, 7.3825924E+000, 4.0911649E+000, 5.9523152E+000, 1.3812652E+001, 6.8920554E+000, 4.2074648E+000, 2.0319635E+000, 3.3144080E+000, 4.8852209E+000, 3.4044248E+000, 2.7049488E+000, 2.6187476E+000, 1.7618784E+000, 1.1547249E+000, 9.1843903E-001, 7.7041224E-001, 7.0649498E+001, 5.1039107E+001, 4.1746068E+001, 3.6256038E+001, 3.3214227E+001
 9.2500162E+001, 1.5452137E+001, 2.7123244E+001, 5.6062257E+001, 2.3004902E+001, 1.4176597E+001, 8.0401604E+000, 1.3978213E+001, 3.1213485E+001, 1.0343785E+001, 6.9615731E+000, 4.5784837E+000, 7.2535415E+000, 1.3971454E+001, 5.4317224E+000, 3.7266746E+000, 2.3252808E+000, 3.4168229E+000, 4.3306196E+000, 4.1181463E+000, 2.1572281E+000, 2.3990356E+000, 1.7004090E+000, 1.1430790E+000, 8.3359088E-001, 7.1624558E-001, 7.0411177E+001, 5.1272350E+001, 4.1994759E+001, 3.6488005E+001, 3.3500545E+001
 9.3001485E+001, 1.5072803E+001, 2.5642284E+001, 5.8592693E+001, 2.4551909E+001, 1.4343338E+001, 7.6515565E+000, 1.3217504E+001, 2.7675275E+001, 1.0757507E+001, 7.0970633E+000, 4.8094257E+000, 9.4118035E+000, 1.1546984E+001, 5.3488025E+000, 3.7528173E+000, 2.7993850E+000, 4.5591331E+000, 4.5300871E+000, 2.6015395E+000, 1.8018176E+000, 2.1553849E+000, 1.2874979E+000, 1.2015012E+000, 8.1881958E-001, 6.7541166E-001, 6.9883041E+001, 5.1045075E+001, 4.2512697E+001, 3.6467590E+001, 3.3431381E+001
 9.3500929E+001, 1.5541763E+001, 2.7455662E+001, 6.0059778E+001, 2.3500970E+001, 1.4245287E+001, 7.9190292E+000, 1.4644190E+001, 3.0243518E+001, 1.0023724E+001, 6.8189642E+000, 5.0643533E+000, 1.1358098E+001, 1.1999524E+001, 4.7609648E+000, 3.4373519E+000, 3.6040542E+000, 4.2566385E+000, 4.0343868E+000, 2.2214577E+000, 1.6240178E+000, 2.2522885E+000, 1.7395105E+000, 1.2661942E+000, 9.5035333E-001, 7.4951509E-001, 7.0372449E+001, 5.1676382E+001, 4.2695515E+001, 3.6805772E+001, 3.3707300E+001
 9.4000883E+001, 1.5158750E+001, 2.7037690E+001, 5.8221412E+001, 2.3094056E+001, 1.3889107E+001, 7.3751399E+000, 1.1453641E+001, 3.0282339E+001, 1.0282267E+001, 6.6771172E+000, 4.2920098E+000, 8.1132874E+000, 1.2526341E+001, 5.8979202E+000, 3.6327129E+000, 3.0553563E+000, 3.8981185E+000, 4.4288993E+000, 3.9516095E+000, 2.1358604E+000, 2.0222858E+000, 1.2425517E+000, 1.1822673E+000, 8.4041997E-001, 5.9990300E-001, 6.9506646E+001, 5.1035417E+001, 4.2694434E+001, 3.6802375E+001, 3.3552672E+001
 9.4500925E+001, 1.4985708E+001, 2.6743114E+001, 5.8681433E+001, 2.4574619E+001, 1.3996302E+001, 7.3937529E+000, 1.1959559E+001, 2.9426382E+001, 1.1164249E+001, 7.2152337E+000, 4.0910628E+000, 6.3894649E+000, 1.4581623E+001, 7.5993535E+000, 4.1882919E+000, 2.1949961E+000, 3.7676600E+000, 6.6027973E+000, 3.8868623E+000, 2.2396707E+000, 2.9135938E+000, 1.5770789E+000, 9.6886793E-001, 7.3660226E-001, 5.7886572E-001, 7.0750064E+001, 5.1256151E+001, 4.2421026E+001, 3.6772062E+001, 3.3605564E+001
 9.5000351E+001, 1.5286197E+001, 2.6529394E+001, 5.6237009E+001, 2.3083610E+001, 1.4050724E+001, 7.9473698E+000, 1.5538561E+001, 2.9643915E+001, 1.2272753E+001, 7.3672164E+000, 4.6600353E+000, 7.9146467E+000, 1.2926228E+001, 5.9864181E+000, 4.2595614E+000, 2.2363800E+000, 3.2753693E+000, 6.5031818E+000, 3.8451455E+000, 2.3853573E+000, 3.7041899E+000, 1.9332915E+000, 1.2731597E+000, 8.6368373E-001, 5.9416035E-001, 7.3300453E+001, 5.2287470E+001, 4.2973679E+001, 3.6935946E+001, 3.3599699E+001
 9.5500825E+001, 1.6073625E+001, 2.8050128E+001, 6.2826358E+001, 2.4019707E+001, 1.4528684E+001, 8.3253150E+000, 1.6277045E+001, 2.9067473E+001, 1.1167374E+001, 7.0529384E+000, 5.3208690E+000, 9.1531427E+000, 1.1932007E+001, 5.6326221E+000, 3.7175037E+000, 2.7537560E+000, 4.9548571E+000, 4.1487524E+000, 3.3216355E+000, 1.9205821E+000, 2.3056797E+000, 1.7160859E+000, 1.4766946E+000, 9.8708055E-001, 7.5273182E-001, 7.2314660E+001, 5.2464982E+001, 4.3552714E+001, 3.7227682E+001, 3.3892204E+001
 9.6001464E+001, 1.5719785E+001, 2.8701153E+001, 5.7601113E+001, 2.4541996E+001, 1.4814804E+001, 7.6247532E+000, 1.2181181E+001, 2.8527285E+001, 1.2240301E+001, 7.4363569E+000, 3.9948261E+000, 5.4072096E+000, 1.0424939E+001, 8.6720266E+000, 4.1996228E+000, 2.1393738E+000, 2.7514096E+000, 3.9315565E+000, 3.3016166E+000, 2.6172392E+000, 2.0897471E+000, 1.1053717E+000, 9.2508351E-001, 9.1757126E-001, 9.1146600E-001, 7.1298181E+001, 5.1690571E+001, 4.3278206E+001, 3.7658446E+001, 3.4495731E+001
 9.6501005E+001, 1.5666900E+001, 2.7142898E+001, 5.9898106E+001, 2.5269306E+001, 1.4731658E+001, 7.7256781E+000, 1.2859053E+001, 2.4402638E+001, 1.1207759E+001, 7.3218161E+000, 4.4146562E+000, 7.4825108E+000, 1.1959366E+001, 5.5173702E+000, 3.8800454E+000, 2.3311216E+000, 4.1566966E+000, 5.3671153E+000, 2.7687271E+000, 1.9996994E+000, 2.7025055E+000, 1.7712677E+000, 1.1272984E+000, 5.8154489E-001, 3.9768022E-001, 7.2139889E+001, 5.2189758E+001, 4.3062002E+001, 3.6930426E+001, 3.3667513E+001
 9.7000262E+001, 1.5672434E+001, 2.8509141E+001, 5.5407283E+001, 2.4882336E+001, 1.4666105E+001, 8.1333274E+000, 1.3286490E+001, 2.8576894E+001, 1.0826231E+001, 7.0621491E+000, 4.9134352E+000, 7.8543798E+000, 1.2380257E+001, 5.7627318E+000, 3.9007854E+000, 2.6757047E+000, 3.8732035E+000, 4.9349757E+000, 3.8943664E+000, 2.3463952E+000, 2.2079020E+000, 1.0987161E+000, 6.6563186E-001, 5.4423052E-001, 4.9734753E-001, 7.1414105E+001, 5.1543246E+001, 4.2554101E+001, 3.6704801E+001, 3.3627404E+001
 9.7500681E+001, 1.5487310E+001, 2.8208962E+001, 6.3237965E+001, 2.4992509E+001, 1.4743044E+001, 8.7141271E+000, 1.8006076E+001, 2.8389422E+001, 1.1103466E+001, 7.1710117E+000, 5.7072896E+000, 9.1508279E+000, 1.0749411E+001, 5.3910066E+000, 3.6545713E+000, 3.5363761E+000, 3.6509421E+000, 3.5515099E+000, 2.7813538E+000, 2.0846414E+000, 1.8416931E+000, 1.3159214E+000, 9.6702359E-001, 7.6272689E-001, 5.6947140E-001, 7.0989376E+001, 5.1802206E+001, 4.2871814E+001, 3.6829010E+001, 3.3539119E+001
 9.8000398E+001, 1.5777384E+001, 2.7604680E+001, 5.5873132E+001, 2.5741623E+001, 1.5148473E+001, 8.6296995E+000, 1.8193136E+001, 2.4664906E+001, 1.2659923E+001, 7.5673286E+000, 5.0843218E+000, 8.2369868E+000, 8.7336033E+000, 5.4062690E+000, 3.9652467E+000, 2.5858228E+000, 3.3480636E+000, 3.5924525E+000, 2.4895384E+000, 1.8039730E+000, 1.8972575E+000, 1.3006999E+000, 9.1151017E-001, 6.0829443E-001, 4.3921338E-001, 7.0428208E+001, 5.1642742E+001, 4.2593042E+001, 3.6533783E+001, 3.3331321E+001
 9.8500044E+001, 1.5600087E+001, 2.7980473E+001, 5.8603065E+001, 2.4031674E+001, 1.4680705E+001, 8.3944182E+000, 1.5060743E+001, 2.6912633E+001, 1.0142353E+001, 6.9480282E+000, 4.5441757E+000, 6.6327768E+000, 1.0521319E+001, 4.7410427E+000, 3.4745604E+000, 2.2533301E+000, 3.6166220E+000, 5.8853890E+000, 2.7761218E+000, 1.8261411E+000, 2.9042665E+000, 1.4618716E+000, 1.1638918E+000, 8.1117505E-001, 6.4674147E-001, 7.1834354E+001, 5.1898705E+001, 4.2993303E+001, 3.6881174E+001, 3.3627521E+001
 9.9001431E+001, 1.5998487E+001, 2.7883571E+001, 6.0189616E+001, 2.5004441E+001, 1.5062480E+001, 7.6519019E+000, 1.1467274E+001, 3.1673949E+001, 1.3373669E+001, 7.5044527E+000, 4.4926559E+000, 5.9944039E+000, 1.1866243E+001, 7.8852997E+000, 4.5242114E+000, 2.1048874E+000, 2.7784388E+000, 4.3365654E+000, 2.9548234E+000, 2.3268116E+000, 2.2319411E+000, 1.2865689E+000, 7.2050577E-001, 5.3122064E-001, 3.9218659E-001, 7.1801723E+001, 5.1556381E+001, 4.2408600E+001, 3.6624854E+001, 3.3459490E+001
 9.9501009E+001, 1.6320405E+001, 2.8164388E+001, 5.7262728E+001, 2.5106096E+001, 1.5282502E+001, 8.9575015E+000, 1.8866487E+001, 2.6260644E+001, 1.1835183E+001, 7.8826276E+000, 5.0708768E+000, 8.7705450E+000, 1.0405473E+001, 6.1161968E+000, 4.3057203E+000, 2.4645683E+000, 3.7322473E+000, 3.9543113E+000, 2.7867064E+000, 2.1611037E+000, 2.1831361E+000, 1.2719917E+000, 9.9909043E-001, 8.1532399E-001, 7.2848875E-001, 7.1797923E+001, 5.1705837E+001, 4.2810623E+001, 3.6950275E+001, 3.3823486E+001
 1.0000097E+002, 1.6314979E+001, 3.3438526E+001, 5.8024959E+001, 2.5812284E+001, 1.5048272E+001, 8.5665763E+000, 1.7968950E+001, 1.9308844E+001, 9.7902601E+000, 6.6731906E+000, 6.0054801E+000, 1.0020522E+001, 7.8347488E+000, 4.6760628E+000, 3.3303461E+000, 2.5428289E+000, 3.7376771E+000, 3.2813103E+000, 2.5440409E+000, 1.7139468E+000, 1.8055384E+000, 1.1049799E+000, 8.6742524E-001, 6.5463220E-001, 5.8709771E-001, 7.0904388E+001, 5.1269974E+001, 4.2508372E+001, 3.6830146E+001, 3.3855709E+001
 1.0050135E+002, 1.5619943E+001, 3.2120542E+001, 5.5812915E+001, 2.3709765E+001, 1.4540635E+001, 8.8109489E+000, 1.7309208E+001, 2.6715632E+001, 1.1334269E+001, 7.4707894E+000, 6.0978500E+000, 1.4012038E+001, 1.1861914E+001, 7.4315842E+000, 4.4787525E+000, 3.2763731E+000, 5.6182699E+000, 4.8932342E+000, 3.2938330E+000, 2.2905816E+000, 2.4914061E+000, 1.2834517E+000, 8.2385046E-001, 5.0983581E-001, 4.8889487E-001, 7.1479317E+001, 5.1214815E+001, 4.2306074E+001, 3.6499284E+001, 3.3647886E+001
 1.0100116E+002, 1.6506398E+001, 3.1862714E+001, 5.3421355E+001, 2.4761117E+001, 1.4998411E+001, 9.6689982E+000, 1.3437132E+001, 2.5832620E+001, 1.0438841E+001, 7.0897241E+000, 4.5088492E+000, 7.5370549E+000, 1.2027493E+001, 5.1676483E+000, 3.6401187E+000, 2.4718088E+000, 4.3700894E+000, 4.7915460E+000, 2.5635036E+000, 1.7801347E+000, 2.1366407E+000, 1.1606219E+000, 6.2687906E-001, 5.3303232E-001, 4.9542577E-001, 7.1334803E+001, 5.1106925E+001, 4.2052344E+001, 3.6465992E+001, 3.3618064E+001
 1.0150058E+002, 1.6068961E+001, 3.2574222E+001, 5.6399956E+001, 2.4867896E+001, 1.5004631E+001, 8.8688571E+000, 1.4284512E+001, 2.5423342E+001, 1.2534990E+001, 7.7596328E+000, 5.1158130E+000, 9.3011649E+000, 1.1843850E+001, 7.1747554E+000, 4.4406635E+000, 3.3281520E+000, 5.0708994E+000, 3.9088051E+000, 2.8525013E+000, 2.1911160E+000, 2.3933436E+000, 1.2681672E+000, 8.8032286E-001, 6.3403578E-001, 4.7967883E-001, 7.1535682E+001, 5.1359970E+001, 4.2357526E+001, 3.6448773E+001, 3.3457205E+001
 1.0200069E+002, 1.5635496E+001, 2.8116198E+001, 5.7425229E+001, 2.6562392E+001, 1.5020619E+001, 9.4696940E+000, 1.4031440E+001, 2.9511414E+001, 1.3520168E+001, 8.2836679E+000, 5.0280137E+000, 7.7293275E+000, 1.3308163E+001, 6.5613423E+000, 4.3663799E+000, 2.6173151E+000, 3.8892058E+000, 5.7603028E+000, 3.0909692E+000, 2.1656720E+000, 2.6011196E+000, 1.3564195E+000, 7.3642868E-001, 5.6710524E-001, 4.9309607E-001, 7.2004943E+001, 5.1633052E+001, 4.2072646E+001, 3.6366319E+001, 3.3462584E+001
 1.0250137E+002, 1.6022648E+001, 2.8965105E+001, 5.9739256E+001, 2.6997235E+001, 1.5467457E+001, 8.2731875E+000, 1.3952074E+001, 2.9769425E+001, 1.4518780E+001, 8.3246638E+000, 4.7198095E+000, 7.7277542E+000, 1.3652287E+001, 6.9130161E+000, 4.6975703E+000, 2.7173800E+000, 3.3563052E+000, 5.0650734E+000, 3.1812997E+000, 2.3446962E+000, 2.1835160E+000, 1.8382614E+000, 1.5678100E+000, 1.0615306E+000, 8.6346099E-001, 7.2792863E+001, 5.3111587E+001, 4.3729944E+001, 3.7294122E+001, 3.4120562E+001
 1.0300161E+002, 1.5684722E+001, 2.8196830E+001, 5.8294039E+001, 2.4872172E+001, 1.4934994E+001, 8.2486173E+000, 1.1573918E+001, 2.6688446E+001, 1.1393222E+001, 7.7426447E+000, 4.0518447E+000, 5.7165999E+000, 9.7667200E+000, 6.3868643E+000, 3.9493248E+000, 1.9505486E+000, 2.9497763E+000, 5.1912381E+000, 3.0550985E+000, 2.3159914E+000, 3.3609975E+000, 1.5726930E+000, 9.7663657E-001, 7.5371423E-001, 6.3189480E-001, 7.4938396E+001, 5.2840708E+001, 4.3129103E+001, 3.7085867E+001, 3.4044930E+001
