s,m/s,kg/m2/s,C,C
 2.4193987E+001, 4.0455263E+000, 1.9939464E-002, 5.5985421E+001, 6.4669557E+001
 2.4195890E+001, 4.0537406E+000, 2.0908102E-002, 5.5985018E+001, 6.4683891E+001
 2.4197793E+001, 4.0660707E+000, 1.8873961E-002, 5.5982174E+001, 6.4609830E+001
 2.4199695E+001, 4.0789806E+000, 1.7819090E-002, 5.5982287E+001, 6.4530720E+001
 2.4201598E+001, 4.0933447E+000, 2.1221206E-002, 5.5984430E+001, 6.4707364E+001
 2.4203501E+001, 4.1078767E+000, 4.0849708E-002, 5.6187159E+001, 6.5991737E+001
 2.4205404E+001, 4.1189123E+000, 3.0892891E-002, 5.6154162E+001, 6.5244401E+001
 2.4207307E+001, 4.1285675E+000, 2.8991962E-002, 5.6143388E+001, 6.4966603E+001
 2.4209210E+001, 4.1331905E+000, 2.1392886E-002, 5.6133984E+001, 6.4755628E+001
 2.4211113E+001, 4.1348699E+000, 1.8677050E-002, 5.6131560E+001, 6.4587842E+001
 2.4213016E+001, 4.1421394E+000, 2.0820511E-002, 5.6133577E+001, 6.4628142E+001
 2.4214919E+001, 4.1364388E+000, 2.1492530E-002, 5.6131494E+001, 6.4582778E+001
 2.4216598E+001, 4.1285277E+000, 2.0706820E-002, 5.6130241E+001, 6.4579261E+001
 2.4218278E+001, 4.1167382E+000, 1.9073575E-002, 5.6129274E+001, 6.4605612E+001
 2.4219958E+001, 4.1044160E+000, 4.6049240E-002, 5.6454998E+001, 6.6318062E+001
 2.4221637E+001, 4.0890143E+000, 3.8944989E-002, 5.6418060E+001, 6.5845697E+001
 2.4223317E+001, 4.0694036E+000, 3.0012709E-002, 5.6403495E+001, 6.5535690E+001
 2.4224997E+001, 4.0494744E+000, 2.8280678E-002, 5.6396233E+001, 6.5236653E+001
 2.4226676E+001, 4.0285685E+000, 2.7399686E-002, 5.6391608E+001, 6.4971802E+001
 2.4228356E+001, 4.0069896E+000, 2.3893769E-002, 5.6387080E+001, 6.4850729E+001
 2.4230035E+001, 3.9835813E+000, 2.2078525E-002, 5.6385841E+001, 6.4738200E+001
 2.4231715E+001, 3.9646286E+000, 2.3193690E-002, 5.6384958E+001, 6.4632303E+001
 2.4233395E+001, 3.9405421E+000, 2.3070694E-002, 5.6383397E+001, 6.4626171E+001
 2.4235074E+001, 3.9209610E+000, 5.2787131E-002, 5.6802544E+001, 6.6380488E+001
 2.4236754E+001, 3.9026884E+000, 4.3607857E-002, 5.6756547E+001, 6.5697527E+001
 2.4238434E+001, 3.8858875E+000, 3.5945787E-002, 5.6740910E+001, 6.5327206E+001
 2.4240113E+001, 3.8706778E+000, 3.0119945E-002, 5.6732410E+001, 6.4996857E+001
 2.4241961E+001, 3.8544457E+000, 2.5573305E-002, 5.6727063E+001, 6.4848881E+001
 2.4243809E+001, 3.8462186E+000, 2.6880095E-002, 5.6726346E+001, 6.4747338E+001
 2.4245656E+001, 3.8425852E+000, 2.5705392E-002, 5.6724454E+001, 6.4668275E+001
 2.4247504E+001, 3.8423155E+000, 2.5005188E-002, 5.6723369E+001, 6.4637271E+001
 2.4249351E+001, 3.8463945E+000, 2.3409654E-002, 5.6722423E+001, 6.4586865E+001
 2.4251006E+001, 3.8565541E+000, 4.8965796E-002, 5.7088677E+001, 6.6764424E+001
 2.4252660E+001, 3.8658607E+000, 3.6603243E-002, 5.7053178E+001, 6.5970746E+001
 2.4254315E+001, 3.8759126E+000, 3.3397653E-002, 5.7044987E+001, 6.5555573E+001
 2.4255969E+001, 3.8890045E+000, 2.8120949E-002, 5.7038930E+001, 6.5171817E+001
 2.4257623E+001, 3.9023323E+000, 2.8992058E-002, 5.7038005E+001, 6.4836876E+001
 2.4259278E+001, 3.9160027E+000, 2.7109900E-002, 5.7037909E+001, 6.4661310E+001
 2.4260932E+001, 3.9330251E+000, 2.7205296E-002, 5.7038047E+001, 6.4639790E+001
 2.4262586E+001, 3.9445431E+000, 2.4096190E-002, 5.7039120E+001, 6.4625238E+001
 2.4264241E+001, 3.9564595E+000, 2.5810861E-002, 5.7040713E+001, 6.4642606E+001
 2.4265895E+001, 3.9660283E+000, 3.6764845E-002, 5.7237017E+001, 6.6037971E+001
 2.4267550E+001, 3.9740848E+000, 3.0371891E-002, 5.7217773E+001, 6.5361995E+001
 2.4269204E+001, 3.9784075E+000, 2.4820165E-002, 5.7215260E+001, 6.5101407E+001
 2.4270858E+001, 3.9755650E+000, 2.4809784E-002, 5.7217998E+001, 6.4862377E+001
 2.4272513E+001, 3.9753816E+000, 2.3198952E-002, 5.7221614E+001, 6.4600899E+001
 2.4274167E+001, 3.9703276E+000, 2.3389432E-002, 5.7225964E+001, 6.4642230E+001
 2.4275821E+001, 3.9577354E+000, 2.3801634E-002, 5.7231430E+001, 6.4597122E+001
 2.4277476E+001, 3.9400283E+000, 2.6656499E-002, 5.7236042E+001, 6.4641083E+001
 2.4279130E+001, 3.9159893E+000, 2.3336645E-002, 5.7237516E+001, 6.4608764E+001
 2.4280785E+001, 3.8868685E+000, 2.6732895E-002, 5.7191232E+001, 6.5505932E+001
 2.4282439E+001, 3.8542379E+000, 1.9722589E-002, 5.7191265E+001, 6.4937101E+001
 2.4284093E+001, 3.8180754E+000, 1.9137683E-002, 5.7200452E+001, 6.4547098E+001
 2.4285748E+001, 3.7793120E+000, 1.9651905E-002, 5.7209555E+001, 6.4609436E+001
 2.4287402E+001, 3.7395768E+000, 2.1756887E-002, 5.7219181E+001, 6.4560436E+001
 2.4289056E+001, 3.6974080E+000, 2.0647630E-002, 5.7226488E+001, 6.4602987E+001
 2.4290711E+001, 3.6530373E+000, 2.1577402E-002, 5.7235587E+001, 6.4599661E+001
 2.4292365E+001, 3.6099677E+000, 2.1721442E-002, 5.7243244E+001, 6.4615603E+001
 2.4294020E+001, 3.5433152E+000, 2.1457359E-002, 5.7252074E+001, 6.4569225E+001
 2.4295674E+001, 3.4970888E+000, 1.9248788E-002, 5.7041674E+001, 6.5336181E+001
 2.4297328E+001, 3.4537725E+000, 1.8217658E-002, 5.7058614E+001, 6.4943636E+001
 2.4298983E+001, 3.4098281E+000, 1.7837368E-002, 5.7070857E+001, 6.4661324E+001
 2.4300637E+001, 3.3672905E+000, 1.7330851E-002, 5.7083231E+001, 6.4535913E+001
 2.4302291E+001, 3.3279072E+000, 1.8417016E-002, 5.7095919E+001, 6.4553334E+001
 2.4303946E+001, 3.2931094E+000, 1.8470749E-002, 5.7108062E+001, 6.4604006E+001
 2.4305600E+001, 3.2637611E+000, 1.9460371E-002, 5.7119275E+001, 6.4558964E+001
 2.4307255E+001, 3.2305071E+000, 1.8803238E-002, 5.7129304E+001, 6.4560542E+001
 2.4308909E+001, 3.1912886E+000, 2.0321436E-002, 5.7141196E+001, 6.4595485E+001
 2.4310563E+001, 3.1649525E+000, 1.9193506E-002, 5.6883880E+001, 6.5197649E+001
 2.4312218E+001, 3.1372945E+000, 1.6175598E-002, 5.6897781E+001, 6.4534061E+001
 2.4313872E+001, 3.1104568E+000, 1.6429372E-002, 5.6911142E+001, 6.4541301E+001
 2.4315526E+001, 3.0854009E+000, 1.6623942E-002, 5.6923854E+001, 6.4535754E+001
 2.4317181E+001, 3.0866408E+000, 1.6929163E-002, 5.6935970E+001, 6.4541364E+001
 2.4318835E+001, 3.0605149E+000, 1.8371740E-002, 5.6947423E+001, 6.4580461E+001
 2.4320490E+001, 3.0392869E+000, 1.7925347E-002, 5.6956383E+001, 6.4588772E+001
 2.4322144E+001, 3.0192126E+000, 1.8524370E-002, 5.6966301E+001, 6.4630841E+001
 2.4323798E+001, 3.0000970E+000, 1.8114811E-002, 5.6975436E+001, 6.4618766E+001
 2.4325453E+001, 2.9819328E+000, 2.2958890E-002, 5.6823244E+001, 6.5398793E+001
 2.4327107E+001, 2.9660585E+000, 1.7321111E-002, 5.6825675E+001, 6.4568003E+001
 2.4328761E+001, 2.9492291E+000, 1.6878607E-002, 5.6834429E+001, 6.4541678E+001
 2.4330416E+001, 2.9324928E+000, 1.8274228E-002, 5.6842873E+001, 6.4627789E+001
 2.4332070E+001, 2.9200245E+000, 1.7690045E-002, 5.6849439E+001, 6.4578046E+001
 2.4333725E+001, 2.9076859E+000, 1.7867389E-002, 5.6856432E+001, 6.4558786E+001
 2.4335379E+001, 2.8971103E+000, 1.8259802E-002, 5.6863043E+001, 6.4570902E+001
 2.4337033E+001, 2.8881047E+000, 1.8150363E-002, 5.6869363E+001, 6.4573522E+001
 2.4338688E+001, 2.8797181E+000, 1.8786964E-002, 5.6875204E+001, 6.4638172E+001
 2.4340507E+001, 2.8707741E+000, 3.1735544E-002, 5.6856040E+001, 6.5426912E+001
 2.4342327E+001, 2.8633860E+000, 1.8763980E-002, 5.6836330E+001, 6.4989846E+001
 2.4344147E+001, 2.8584141E+000, 2.0845135E-002, 5.6842874E+001, 6.4669379E+001
 2.4345967E+001, 2.8545420E+000, 1.8681957E-002, 5.6845861E+001, 6.4642174E+001
 2.4347787E+001, 2.8519286E+000, 1.9498665E-002, 5.6851937E+001, 6.4620845E+001
 2.4349607E+001, 2.8492557E+000, 1.7685918E-002, 5.6856470E+001, 6.4543121E+001
 2.4351426E+001, 2.8473561E+000, 1.9808889E-002, 5.6862977E+001, 6.4608632E+001
 2.4353246E+001, 2.8461715E+000, 2.0269294E-002, 5.6867031E+001, 6.4643931E+001
 2.4355066E+001, 2.8447217E+000, 1.8816726E-002, 5.6870852E+001, 6.4572374E+001
 2.4356886E+001, 2.8126269E+000, 4.1496353E-002, 5.7061620E+001, 6.6114121E+001
 2.4358706E+001, 2.8186070E+000, 3.4002174E-002, 5.7018621E+001, 6.5580643E+001
 2.4360525E+001, 2.8202360E+000, 2.5656327E-002, 5.7007440E+001, 6.5335251E+001
 2.4362345E+001, 2.8168484E+000, 2.3775502E-002, 5.7005098E+001, 6.5111818E+001
 2.4364165E+001, 2.8173751E+000, 2.0538143E-002, 5.7004734E+001, 6.4833413E+001
 2.4365985E+001, 2.8165260E+000, 2.1190598E-002, 5.7009299E+001, 6.4655138E+001
 2.4367805E+001, 2.8151364E+000, 2.0674838E-002, 5.7012963E+001, 6.4623067E+001
 2.4369624E+001, 2.8134681E+000, 2.0899396E-002, 5.7017502E+001, 6.4608395E+001
 2.4371444E+001, 2.8119578E+000, 2.0314288E-002, 5.7020973E+001, 6.4570477E+001
 2.4373264E+001, 2.8072129E+000, 5.9973747E-002, 5.7458291E+001, 6.6666713E+001
 2.4375084E+001, 2.8031097E+000, 5.0720660E-002, 5.7377730E+001, 6.5771093E+001
 2.4376904E+001, 2.7981680E+000, 4.3223650E-002, 5.7351035E+001, 6.5530617E+001
 2.4378723E+001, 2.7906532E+000, 3.6230297E-002, 5.7331044E+001, 6.5275447E+001
 2.4380543E+001, 2.7815816E+000, 3.1314740E-002, 5.7321239E+001, 6.5039678E+001
 2.4382363E+001, 2.7714788E+000, 2.6175464E-002, 5.7315624E+001, 6.4824150E+001
 2.4384183E+001, 2.7610369E+000, 2.4259610E-002, 5.7314376E+001, 6.4638446E+001
 2.4386003E+001, 2.7505298E+000, 2.5593456E-002, 5.7313615E+001, 6.4671540E+001
 2.4387823E+001, 2.7401311E+000, 2.3947634E-002, 5.7308895E+001, 6.4601049E+001
 2.4389642E+001, 2.7332782E+000, 8.1606791E-002, 5.7858861E+001, 6.6800859E+001
 2.4391462E+001, 2.7299604E+000, 6.9889727E-002, 5.7744229E+001, 6.5981254E+001
 2.4393282E+001, 2.7274519E+000, 5.6097212E-002, 5.7696227E+001, 6.5611046E+001
 2.4395102E+001, 2.7259131E+000, 4.7211188E-002, 5.7669953E+001, 6.5447650E+001
 2.4396922E+001, 2.7219462E+000, 3.7063819E-002, 5.7650625E+001, 6.5329022E+001
 2.4398741E+001, 2.7183617E+000, 3.6237159E-002, 5.7639488E+001, 6.5215708E+001
 2.4400561E+001, 2.7180699E+000, 3.2638389E-002, 5.7628331E+001, 6.5108294E+001
 2.4402381E+001, 2.7228508E+000, 2.9872615E-002, 5.7618988E+001, 6.5028660E+001
 2.4404201E+001, 2.7312478E+000, 2.8306335E-002, 5.7613665E+001, 6.5014646E+001
 2.4406021E+001, 2.7508514E+000, 7.9969019E-002, 5.8060812E+001, 6.6827237E+001
 2.4407840E+001, 2.7633987E+000, 6.9053326E-002, 5.7973442E+001, 6.5816015E+001
 2.4409660E+001, 2.8319894E+000, 5.8675148E-002, 5.7935401E+001, 6.5486736E+001
 2.4411480E+001, 2.8379125E+000, 5.0367322E-002, 5.7910433E+001, 6.5329812E+001
 2.4413300E+001, 2.8490710E+000, 4.2809329E-002, 5.7892911E+001, 6.5256301E+001
 2.4415120E+001, 2.8591631E+000, 3.5633332E-002, 5.7882927E+001, 6.5237811E+001
 2.4416939E+001, 2.8719916E+000, 3.4982313E-002, 5.7878552E+001, 6.5266297E+001
 2.4418759E+001, 2.8887425E+000, 3.2218382E-002, 5.7871804E+001, 6.5295705E+001
 2.4420579E+001, 2.9101493E+000, 3.5799620E-002, 5.7867997E+001, 6.5333092E+001
 2.4422399E+001, 2.9373939E+000, 7.8364905E-002, 5.8287536E+001, 6.6539347E+001
 2.4424219E+001, 2.9651454E+000, 6.9089167E-002, 5.8218312E+001, 6.5792431E+001
 2.4426039E+001, 2.9959103E+000, 6.4453507E-002, 5.8190436E+001, 6.5700382E+001
 2.4427858E+001, 3.0258735E+000, 5.2327465E-002, 5.8168510E+001, 6.5645707E+001
 2.4429678E+001, 3.0571536E+000, 4.9899702E-002, 5.8155655E+001, 6.5608793E+001
 2.4431498E+001, 3.0926255E+000, 4.3662920E-002, 5.8145425E+001, 6.5627816E+001
 2.4433318E+001, 3.1330700E+000, 4.2062157E-002, 5.8138287E+001, 6.5645488E+001
 2.4435138E+001, 3.1768915E+000, 3.8174738E-002, 5.8132942E+001, 6.5660456E+001
 2.4436957E+001, 3.2202856E+000, 3.6664961E-002, 5.8132587E+001, 6.5674503E+001
 2.4438777E+001, 3.2722216E+000, 8.1497674E-002, 5.8484332E+001, 6.6660451E+001
 2.4440597E+001, 3.3300998E+000, 6.6812077E-002, 5.8428447E+001, 6.6482023E+001
 2.4442417E+001, 3.3869935E+000, 6.0504848E-002, 5.8410622E+001, 6.6457789E+001
 2.4444237E+001, 3.4433423E+000, 5.5895420E-002, 5.8396466E+001, 6.6431686E+001
 2.4446056E+001, 3.5005656E+000, 4.9964070E-002, 5.8384087E+001, 6.6409000E+001
 2.4447876E+001, 3.5657845E+000, 5.1099458E-002, 5.8378846E+001, 6.6388314E+001
 2.4449696E+001, 3.6312102E+000, 4.4422054E-002, 5.8371441E+001, 6.6370553E+001
 2.4451516E+001, 3.6973963E+000, 4.4394828E-002, 5.8368977E+001, 6.6346408E+001
 2.4453336E+001, 3.7638661E+000, 4.2906552E-002, 5.8364924E+001, 6.6331892E+001
 2.4455156E+001, 3.8332770E+000, 6.5052741E-002, 5.8581191E+001, 6.6933372E+001
 2.4456975E+001, 3.8972688E+000, 5.3848526E-002, 5.8545888E+001, 6.6887644E+001
 2.4458795E+001, 3.9577518E+000, 5.2504669E-002, 5.8534930E+001, 6.6873351E+001
 2.4460615E+001, 4.0066160E+000, 4.9309769E-002, 5.8527288E+001, 6.6858784E+001
 2.4462435E+001, 4.0463124E+000, 5.0093047E-002, 5.8523880E+001, 6.6856345E+001
 2.4464255E+001, 4.0779645E+000, 4.3848181E-002, 5.8516665E+001, 6.6845175E+001
 2.4466074E+001, 4.0877707E+000, 4.4982952E-002, 5.8516260E+001, 6.6835527E+001
 2.4467894E+001, 4.0771662E+000, 4.6039182E-002, 5.8512244E+001, 6.6827756E+001
 2.4469714E+001, 4.0561346E+000, 4.2681200E-002, 5.8507254E+001, 6.6820272E+001
 2.4471534E+001, 4.0251026E+000, 6.3691753E-002, 5.8620296E+001, 6.7062109E+001
 2.4473354E+001, 3.9827443E+000, 5.8978552E-002, 5.8590757E+001, 6.7042253E+001
 2.4475173E+001, 3.9398783E+000, 5.8184289E-002, 5.8582146E+001, 6.7040266E+001
 2.4476993E+001, 3.8912138E+000, 5.1142976E-002, 5.8571737E+001, 6.7026943E+001
 2.4478813E+001, 3.8371455E+000, 4.8299092E-002, 5.8570088E+001, 6.7024745E+001
 2.4480633E+001, 3.7755613E+000, 4.7726329E-002, 5.8569214E+001, 6.7023429E+001
 2.4482453E+001, 3.7148654E+000, 4.7098043E-002, 5.8568067E+001, 6.7022048E+001
 2.4484272E+001, 3.6526953E+000, 4.5621887E-002, 5.8566504E+001, 6.7010826E+001
 2.4486092E+001, 3.5939406E+000, 4.4090680E-002, 5.8565462E+001, 6.7012119E+001
 2.4487912E+001, 3.5442637E+000, 6.9276764E-002, 5.8689817E+001, 6.7241667E+001
 2.4489732E+001, 3.5023736E+000, 6.3334613E-002, 5.8660856E+001, 6.7217436E+001
 2.4491552E+001, 3.4635943E+000, 5.7399055E-002, 5.8651892E+001, 6.7220425E+001
 2.4493372E+001, 3.4319496E+000, 5.3852989E-002, 5.8644975E+001, 6.7211262E+001
 2.4495191E+001, 3.4078089E+000, 4.8276510E-002, 5.8639911E+001, 6.7214874E+001
 2.4497011E+001, 3.3921672E+000, 5.0473192E-002, 5.8640840E+001, 6.7219116E+001
 2.4498831E+001, 3.3859463E+000, 4.9632876E-002, 5.8636142E+001, 6.7211245E+001
 2.4500651E+001, 3.3847910E+000, 4.7977942E-002, 5.8637036E+001, 6.7216058E+001
 2.4502471E+001, 3.3889030E+000, 5.0893063E-002, 5.8637138E+001, 6.7208735E+001
 2.4504290E+001, 3.4048478E+000, 6.5154864E-002, 5.8679135E+001, 6.7288534E+001
 2.4506110E+001, 3.4271306E+000, 5.6507279E-002, 5.8654272E+001, 6.7275834E+001
 2.4507930E+001, 3.4611993E+000, 5.6042940E-002, 5.8649081E+001, 6.7280748E+001
 2.4509750E+001, 3.5038954E+000, 4.7583176E-002, 5.8643576E+001, 6.7273826E+001
 2.4511570E+001, 3.5592535E+000, 5.2312370E-002, 5.8646928E+001, 6.7268037E+001
 2.4513389E+001, 3.6038509E+000, 4.7125934E-002, 5.8645670E+001, 6.7276349E+001
 2.4515209E+001, 3.6704046E+000, 4.8141824E-002, 5.8649263E+001, 6.7270734E+001
 2.4517029E+001, 3.7453440E+000, 4.9039106E-002, 5.8651821E+001, 6.7278537E+001
 2.4518849E+001, 3.8179928E+000, 4.6770224E-002, 5.8651591E+001, 6.7273686E+001
 2.4520669E+001, 3.8881423E+000, 4.6665954E-002, 5.8547469E+001, 6.7031341E+001
 2.4522489E+001, 3.9533495E+000, 3.7348216E-002, 5.8545416E+001, 6.7039246E+001
 2.4524308E+001, 4.0214120E+000, 3.5726129E-002, 5.8552327E+001, 6.7031871E+001
 2.4526128E+001, 4.0960106E+000, 4.0939036E-002, 5.8561215E+001, 6.7041563E+001
 2.4527948E+001, 4.1608644E+000, 4.0597377E-002, 5.8565177E+001, 6.7037632E+001
 2.4529768E+001, 4.2244306E+000, 4.1300645E-002, 5.8569823E+001, 6.7047141E+001
 2.4531588E+001, 4.2813336E+000, 4.0838675E-002, 5.8573649E+001, 6.7044379E+001
 2.4533407E+001, 4.3246057E+000, 3.9943359E-002, 5.8575571E+001, 6.7054942E+001
 2.4535227E+001, 4.3526774E+000, 4.2418899E-002, 5.8581930E+001, 6.7052934E+001
 2.4537047E+001, 4.3657590E+000, 4.3526901E-002, 5.8385865E+001, 6.6797641E+001
 2.4539049E+001, 4.3620803E+000, 3.4652732E-002, 5.8386083E+001, 6.6806104E+001
 2.4541051E+001, 4.3365319E+000, 3.2449788E-002, 5.8392110E+001, 6.6794169E+001
 2.4543052E+001, 4.2920891E+000, 3.3143915E-002, 5.8400682E+001, 6.6789102E+001
 2.4545054E+001, 4.2332293E+000, 3.5253353E-002, 5.8410069E+001, 6.6801631E+001
 2.4547056E+001, 4.1666730E+000, 3.8798754E-002, 5.8416623E+001, 6.6799541E+001
 2.4549058E+001, 4.0986369E+000, 3.7621177E-002, 5.8419150E+001, 6.6813236E+001
 2.4551060E+001, 4.0311712E+000, 3.5704702E-002, 5.8423620E+001, 6.6812549E+001
 2.4553061E+001, 3.9668784E+000, 4.1057738E-002, 5.8430006E+001, 6.6825799E+001
 2.4555063E+001, 3.9124287E+000, 3.3325946E-002, 5.8120707E+001, 6.6212122E+001
 2.4557065E+001, 3.8758540E+000, 3.0637624E-002, 5.8133432E+001, 6.6238315E+001
 2.4559067E+001, 3.8585109E+000, 3.1588779E-002, 5.8142411E+001, 6.6243871E+001
 2.4561068E+001, 3.8584914E+000, 2.8181110E-002, 5.8150721E+001, 6.6245275E+001
 2.4563070E+001, 3.8761235E+000, 3.1724180E-002, 5.8163043E+001, 6.6258979E+001
 2.4565072E+001, 3.9120280E+000, 3.5395147E-002, 5.8170279E+001, 6.6259847E+001
 2.4567074E+001, 3.9645355E+000, 3.2901499E-002, 5.8173471E+001, 6.6261053E+001
 2.4569076E+001, 4.0282624E+000, 3.4337423E-002, 5.8179922E+001, 6.6274403E+001
 2.4571077E+001, 4.1000575E+000, 3.6416409E-002, 5.8183668E+001, 6.6273807E+001
 2.4573079E+001, 4.1750999E+000, 2.3283526E-002, 5.7773441E+001, 6.5244228E+001
 2.4575081E+001, 4.2539457E+000, 2.3634843E-002, 5.7799314E+001, 6.5286085E+001
 2.4577083E+001, 4.3332678E+000, 2.0983302E-002, 5.7812308E+001, 6.5270039E+001
 2.4579085E+001, 4.4094362E+000, 2.4254807E-002, 5.7829975E+001, 6.5256247E+001
 2.4581086E+001, 4.4838207E+000, 2.6008526E-002, 5.7842107E+001, 6.5242420E+001
 2.4583088E+001, 4.5516389E+000, 2.7777146E-002, 5.7853068E+001, 6.5229104E+001
 2.4585090E+001, 4.6077094E+000, 2.8671423E-002, 5.7859984E+001, 6.5214568E+001
 2.4587092E+001, 4.6543783E+000, 2.9411920E-002, 5.7867652E+001, 6.5201006E+001
 2.4589094E+001, 4.6898511E+000, 2.6605728E-002, 5.7871305E+001, 6.5187271E+001
 2.4591095E+001, 4.7180278E+000, 1.8504608E-002, 5.7419609E+001, 6.4902518E+001
 2.4593097E+001, 4.7364547E+000, 1.7689399E-002, 5.7449709E+001, 6.4524877E+001
 2.4595099E+001, 4.7447752E+000, 2.2338234E-002, 5.7467473E+001, 6.4638464E+001
 2.4597101E+001, 4.7465157E+000, 2.2448772E-002, 5.7478649E+001, 6.4660120E+001
 2.4599103E+001, 4.7430677E+000, 2.2298729E-002, 5.7489674E+001, 6.4694238E+001
 2.4601104E+001, 4.7382841E+000, 2.4270053E-002, 5.7499802E+001, 6.4705539E+001
 2.4603106E+001, 4.7319530E+000, 2.5581331E-002, 5.7506647E+001, 6.4722436E+001
 2.4605108E+001, 4.7254999E+000, 2.6684463E-002, 5.7511011E+001, 6.4683544E+001
 2.4607110E+001, 4.7189045E+000, 2.4134851E-002, 5.7514162E+001, 6.4711826E+001
 2.4609111E+001, 4.7151667E+000, 2.0072774E-002, 5.7074290E+001, 6.4886321E+001
 2.4611113E+001, 4.7167012E+000, 1.8483598E-002, 5.7097601E+001, 6.4657540E+001
 2.4613115E+001, 4.7237624E+000, 1.8128451E-002, 5.7110555E+001, 6.4602706E+001
 2.4615117E+001, 4.7347300E+000, 1.8772220E-002, 5.7124947E+001, 6.4619452E+001
 2.4617119E+001, 4.7505643E+000, 1.9524735E-002, 5.7136457E+001, 6.4680021E+001
 2.4619120E+001, 4.7694442E+000, 2.4225574E-002, 5.7148222E+001, 6.4637564E+001
 2.4621122E+001, 4.7894528E+000, 2.1848462E-002, 5.7150800E+001, 6.4619728E+001
 2.4623124E+001, 4.8099231E+000, 2.2555401E-002, 5.7157266E+001, 6.4609028E+001
 2.4625126E+001, 4.8277820E+000, 2.2548590E-002, 5.7163176E+001, 6.4657046E+001
 2.4627128E+001, 4.8456399E+000, 1.8004137E-002, 5.6679912E+001, 6.4853388E+001
 2.4629129E+001, 4.8615161E+000, 1.6464913E-002, 5.6703154E+001, 6.4586306E+001
 2.4631131E+001, 4.8739998E+000, 1.7535031E-002, 5.6715332E+001, 6.4639442E+001
 2.4633133E+001, 4.8823585E+000, 1.8427164E-002, 5.6726964E+001, 6.4683371E+001
 2.4635135E+001, 4.8863631E+000, 2.0005636E-002, 5.6736744E+001, 6.4633742E+001
 2.4637137E+001, 4.8868062E+000, 1.7600948E-002, 5.6744767E+001, 6.4630360E+001
 2.4639138E+001, 4.8833375E+000, 1.9467645E-002, 5.6755246E+001, 6.4763882E+001
 2.4641140E+001, 4.8766465E+000, 2.2655730E-002, 5.6763038E+001, 6.4681146E+001
 2.4643142E+001, 4.8669938E+000, 1.8830941E-002, 5.6765734E+001, 6.4614981E+001
 2.4645144E+001, 4.8561121E+000, 1.5540439E-002, 5.6230409E+001, 6.4720183E+001
 2.4647146E+001, 4.8430282E+000, 1.5254648E-002, 5.6254582E+001, 6.4587401E+001
 2.4649147E+001, 4.8292226E+000, 1.6000575E-002, 5.6265144E+001, 6.4567854E+001
 2.4651149E+001, 4.8135303E+000, 1.6229051E-002, 5.6275079E+001, 6.4601684E+001
 2.4652927E+001, 4.8007832E+000, 1.5737189E-002, 5.6282877E+001, 6.4628185E+001
 2.4654704E+001, 4.7878014E+000, 1.6656853E-002, 5.6291140E+001, 6.4662902E+001
 2.4656482E+001, 4.7727042E+000, 1.8120550E-002, 5.6298047E+001, 6.4591474E+001
 2.4658259E+001, 4.7581649E+000, 1.6899515E-002, 5.6302819E+001, 6.4710067E+001
 2.4660037E+001, 4.7449644E+000, 1.6141846E-002, 5.6309240E+001, 6.4546756E+001
 2.4661815E+001, 4.7328449E+000, 1.3315912E-002, 5.5797668E+001, 6.4516635E+001
 2.4663592E+001, 4.7212659E+000, 1.4809848E-002, 5.5819808E+001, 6.4585269E+001
 2.4665370E+001, 4.7120678E+000, 1.3629744E-002, 5.5827700E+001, 6.4493056E+001
 2.4667147E+001, 4.7016135E+000, 1.4532739E-002, 5.5837859E+001, 6.4555129E+001
 2.4668925E+001, 4.6934362E+000, 1.5284031E-002, 5.5846468E+001, 6.4606195E+001
 2.4670703E+001, 4.6894877E+000, 1.4203544E-002, 5.5854012E+001, 6.4520767E+001
 2.4672480E+001, 4.6852169E+000, 1.5146468E-002, 5.5862849E+001, 6.4653251E+001
 2.4674258E+001, 4.6831425E+000, 1.5849802E-002, 5.5870268E+001, 6.4618032E+001
 2.4676035E+001, 4.6809984E+000, 1.6469352E-002, 5.5876903E+001, 6.4587213E+001
 2.4677813E+001, 4.6801939E+000, 1.2788578E-002, 5.5441447E+001, 6.4461588E+001
 2.4679591E+001, 4.6783146E+000, 1.3005631E-002, 5.5460933E+001, 6.4462888E+001
 2.4681368E+001, 4.6738903E+000, 1.3787085E-002, 5.5470379E+001, 6.4565750E+001
 2.4683146E+001, 4.6679646E+000, 1.3887691E-002, 5.5478981E+001, 6.4562829E+001
 2.4684923E+001, 4.6616454E+000, 1.3424409E-002, 5.5486844E+001, 6.4516009E+001
 2.4686701E+001, 4.6517383E+000, 1.4222593E-002, 5.5494562E+001, 6.4619813E+001
 2.4688479E+001, 4.6437630E+000, 1.4331102E-002, 5.5500914E+001, 6.4585379E+001
 2.4690256E+001, 4.6391833E+000, 1.4322873E-002, 5.5507400E+001, 6.4588743E+001
 2.4692212E+001, 4.6355185E+000, 1.4396167E-002, 5.5514237E+001, 6.4601866E+001
 2.4694167E+001, 4.6331487E+000, 1.3885061E-002, 5.5198138E+001, 6.4876121E+001
 2.4696122E+001, 4.6349756E+000, 1.2893294E-002, 5.5210919E+001, 6.4547059E+001
 2.4698078E+001, 4.6436947E+000, 1.3639192E-002, 5.5219214E+001, 6.4566923E+001
 2.4700033E+001, 4.6578233E+000, 1.3550477E-002, 5.5226393E+001, 6.4551221E+001
