time(sec),flameHeight(cm)
-2.03333,31.2084
-2.03064,32.0417
-2.02855,32.4584
-2.02597,32.8751
-2.02397,33.2917
-2.02151,34.125
-2.01962,34.5417
-2.01727,34.9584
-2.01546,35.375
-2.01321,36.2084
-2.01146,36.625
-2.00929,37.0417
-2.00761,37.4584
-2.0055,37.8751
-2.00386,38.2917
-2.00182,38.7083
-2.0002,39.125
-1.9982,39.5416
-1.99662,39.9582
-1.99466,40.375
-1.99309,40.375
-1.99116,40.7917
-1.98961,41.2083
-1.98769,39.9583
-1.98615,39.9583
-1.98424,39.9583
-1.98268,40.375
-1.98076,40.7916
-1.9792,41.2083
-1.97727,44.9583
-1.97568,42.0417
-1.97372,45.375
-1.97211,45.7917
-1.97012,46.2084
-1.96846,44.125
-1.9664,44.5417
-1.96469,45.375
-1.96259,45.7917
-1.96081,46.2084
-1.95865,47.0417
-1.95682,47.4584
-1.95463,48.2917
-1.95283,48.7083
-1.95061,49.5416
-1.94886,49.9584
-1.94668,50.7917
-1.94495,51.2083
-1.94281,51.6251
-1.94113,52.0418
-1.93904,52.8751
-1.93741,53.2917
-1.93536,53.7083
-1.93374,54.125
-1.93171,54.5417
-1.93009,55.375
-1.92808,55.7917
-1.92651,56.2084
-1.92456,57.0417
-1.92303,57.4584
-1.9211,57.875
-1.91957,58.2917
-1.9177,59.125
-1.91623,59.5416
-1.91439,59.9584
-1.9129,60.5833
-1.91105,61.4167
-1.90957,61.4167
-1.90773,62.25
-1.90627,62.25
-1.9045,61.4167
-1.90306,62.2501
-1.90126,63.0834
-1.89974,63.0834
-1.89793,63.9167
-1.89641,63.9167
-1.89461,63.9166
-1.89308,63.9167
-1.8913,64.75
-1.88978,63.9167
-1.88797,63.0834
-1.88645,63.9167
-1.88462,63.9167
-1.88306,64.7499
-1.88116,64.7499
-1.87956,65.5833
-1.87766,66.4167
-1.87602,66.4167
-1.87408,67.25
-1.87241,67.25
-1.87044,68.0834
-1.86879,61.4167
-1.86687,62.25
-1.86525,63.0833
-1.8633,63.0833
-1.86166,63.9166
-1.85974,63.9166
-1.85816,63.9166
-1.85628,64.75
-1.85471,64.75
-1.85286,63.0833
-1.85133,63.0833
-1.84951,62.25
-1.848,62.25
-1.84624,62.25
-1.84478,60.5834
-1.8431,61.4167
-1.84171,61.4167
-1.84,61.4167
-1.83866,61.4167
-1.83688,62.25
-1.83543,62.2501
-1.83366,63.0833
-1.83221,63.0833
-1.83043,63.0833
-1.82897,63.9167
-1.82719,63.9167
-1.82575,63.0833
-1.82398,63.9167
-1.82253,63.9167
-1.82074,56.2083
-1.81927,56.625
-1.81749,57.4584
-1.81605,57.875
-1.81428,58.7083
-1.81288,59.125
-1.81112,59.5417
-1.80974,59.9584
-1.80798,59.9583
-1.80659,34.9584
-1.80482,35.375
-1.80334,35.375
-1.80155,35.375
-1.8001,35.375
-1.79833,35.7917
-1.7968,35.7917
-1.79495,35.375
-1.79335,32.4584
-1.79138,32.875
-1.78963,33.2917
-1.78761,33.7083
-1.78584,33.7083
-1.7838,34.1249
-1.78198,34.5416
-1.77991,34.5416
-1.77805,28.7083
-1.77596,28.7083
-1.77413,23.7083
-1.77204,23.7083
-1.77014,23.7083
-1.76804,24.1249
-1.76611,24.1249
-1.764,24.5416
-1.76202,24.5416
-1.75991,24.9584
-1.75786,18.2917
-1.75578,18.2917
-1.75368,18.7083
-1.75158,18.7083
-1.74925,18.7084
-1.74716,19.125
-1.74486,19.5416
-1.74275,19.5416
-1.74033,19.9583
-1.7382,19.9583
-1.73572,19.5417
-1.73371,19.9583
-1.73122,19.9584
-1.72921,20.3751
-1.7268,20.3751
-1.72476,20.7917
-1.7224,21.2084
-1.72047,21.2084
-1.71815,21.2084
-1.71631,21.2084
-1.71402,21.2084
-1.71224,21.2083
-1.70994,21.2084
-1.70807,21.2084
-1.70569,21.6251
-1.70386,21.6251
-1.70159,22.0417
-1.69973,22.0418
-1.69749,22.0418
-1.69556,22.4584
-1.69328,22.4584
-1.69127,22.875
-1.68884,22.875
-1.68691,22.875
-1.68449,21.2084
-1.68252,21.625
-1.68006,21.6251
-1.67813,22.0417
-1.67563,22.0417
-1.67356,22.0418
-1.67096,22.4584
-1.66849,22.4584
-1.6658,22.875
-1.66338,22.875
-1.66069,23.2917
-1.65832,23.2917
-1.65566,23.2917
-1.65344,23.2917
-1.65081,23.2917
-1.64861,23.7083
-1.64612,23.7083
-1.64395,23.7083
-1.64144,24.125
-1.63898,24.5416
-1.63604,24.9584
-1.63356,25.3751
-1.63073,25.7917
-1.62825,26.2084
-1.62542,26.6251
-1.62289,27.0418
-1.62,27.4584
-1.6174,27.8751
-1.61454,28.2917
-1.61196,28.2917
-1.60914,26.2084
-1.60665,22.0417
-1.60382,22.4584
-1.60139,22.875
-1.5986,23.2917
-1.59616,23.2917
-1.59358,23.7083
-1.59128,24.1249
-1.58876,24.9583
-1.58649,24.9584
-1.58403,25.3751
-1.5818,25.3751
-1.57942,25.7917
-1.57726,26.625
-1.57488,27.0418
-1.57264,27.4584
-1.57029,27.8751
-1.56799,28.2917
-1.56555,28.7083
-1.56322,29.9583
-1.56068,30.3749
-1.55835,30.7916
-1.55586,31.2084
-1.55357,31.2084
-1.55112,31.625
-1.54887,32.0417
-1.54644,32.4583
-1.54425,32.4584
-1.54185,32.8751
-1.53971,33.2917
-1.53727,33.7083
-1.53513,33.7083
-1.53262,34.125
-1.53045,34.125
-1.52793,34.5417
-1.52577,34.9583
-1.52326,34.9583
-1.52117,35.375
-1.5187,35.7916
-1.51664,35.7917
-1.51422,36.2084
-1.51215,36.2084
-1.50975,36.2084
-1.50767,36.2084
-1.50522,36.2084
-1.50311,36.2084
-1.50059,35.375
-1.49848,33.7083
-1.49597,34.125
-1.49385,34.5417
-1.49137,34.9583
-1.48926,35.375
-1.48678,35.375
-1.48468,35.7917
-1.48216,36.6251
-1.48004,37.4583
-1.47754,38.2917
-1.47552,38.7084
-1.4731,39.5416
-1.47115,39.9583
-1.46878,40.7917
-1.46693,41.2083
-1.46464,42.0417
-1.46284,42.4584
-1.46058,43.2916
-1.45873,43.7083
-1.45645,44.125
-1.45462,44.9584
-1.45231,45.7917
-1.45045,46.2084
-1.44815,47.0417
-1.44636,47.875
-1.44413,49.125
-1.44241,49.5416
-1.44027,49.9584
-1.43855,50.3751
-1.43644,50.7917
-1.43471,51.2084
-1.43257,51.625
-1.43083,52.0418
-1.42868,52.4584
-1.42696,48.2917
-1.42483,53.7083
-1.42311,48.2917
-1.42101,48.2917
-1.41931,48.2917
-1.41723,48.7083
-1.41559,48.7083
-1.41354,49.1249
-1.41187,49.5416
-1.40985,49.9584
-1.4082,49.9584
-1.40619,50.3751
-1.40458,50.7917
-1.40259,51.2083
-1.40101,51.625
-1.39907,52.0417
-1.39749,52.0417
-1.39558,52.4584
-1.39402,52.8751
-1.39217,53.2917
-1.39061,53.7083
-1.38878,54.125
-1.38722,54.5417
-1.38542,54.9583
-1.38385,55.3749
-1.38209,55.375
-1.38053,55.7917
-1.37881,56.2084
-1.37726,56.625
-1.37555,57.0417
-1.37399,57.4583
-1.37229,57.8751
-1.37077,58.2917
-1.36905,58.7083
-1.36754,59.1249
-1.36578,59.5417
-1.36428,59.9584
-1.36241,56.625
-1.36092,57.0417
-1.35906,57.4584
-1.35758,57.8751
-1.35574,58.2917
-1.35425,58.7083
-1.35244,59.1249
-1.35086,59.5416
-1.349,30.7917
-1.34744,30.7917
-1.34559,31.2084
-1.34399,31.625
-1.3421,32.0417
-1.34044,32.8751
-1.33849,33.2917
-1.33677,33.7083
-1.33473,34.125
-1.33294,34.9583
-1.33093,35.375
-1.32917,35.7916
-1.32717,34.125
-1.32536,34.5416
-1.32344,34.9584
-1.32167,32.4584
-1.31973,32.875
-1.31792,32.875
-1.31599,33.2917
-1.31414,33.2917
-1.31223,24.5416
-1.3104,24.9583
-1.30844,25.3751
-1.30656,25.7917
-1.30456,26.2083
-1.30267,26.625
-1.30065,27.0418
-1.29879,26.625
-1.29677,29.1249
-1.29482,29.5416
-1.29271,29.9583
-1.2907,30.375
-1.28849,28.7083
-1.28643,21.6251
-1.28422,22.0417
-1.28216,22.0417
-1.27991,22.4584
-1.27777,22.4584
-1.27562,22.875
-1.27358,22.875
-1.2715,23.2917
-1.26955,23.2917
-1.2675,23.7083
-1.2656,23.7083
-1.26357,24.1249
-1.26171,24.125
-1.25972,20.3751
-1.25786,20.7917
-1.25594,21.2084
-1.25409,21.6251
-1.25212,22.0418
-1.2503,22.4584
-1.24831,22.875
-1.24641,23.2917
-1.24437,23.2917
-1.24246,23.7083
-1.24033,24.1249
-1.23842,24.125
-1.2363,24.5417
-1.23437,24.9583
-1.23229,25.3751
-1.2303,25.7917
-1.22826,25.7917
-1.2262,26.2084
-1.22413,26.2084
-1.22203,26.625
-1.21999,27.0418
-1.21789,27.0418
-1.21588,27.4584
-1.21377,27.875
-1.21183,27.875
-1.20973,27.4584
-1.20784,28.7083
-1.20571,29.1249
-1.20385,28.7083
-1.20168,28.7083
-1.19981,29.9583
-1.19762,29.5417
-1.19571,30.3749
-1.1935,31.625
-1.19156,31.625
-1.1892,32.4583
-1.18721,32.875
-1.18479,33.2917
-1.1828,33.2917
-1.18033,33.7083
-1.17828,34.1249
-1.17577,34.9583
-1.17365,35.375
-1.17103,35.7917
-1.16886,36.2084
-1.16619,37.0417
-1.16387,37.4584
-1.16105,37.8751
-1.15876,38.2917
-1.15596,39.125
-1.15375,39.5416
-1.15101,39.9583
-1.14889,39.125
-1.14626,39.5416
-1.14427,39.9582
-1.14176,40.375
-1.13977,40.7916
-1.13727,41.2083
-1.13525,38.7084
-1.1328,39.5416
-1.13084,40.375
-1.12843,41.2083
-1.1265,42.875
-1.12412,43.2916
-1.12222,43.7084
-1.11986,44.125
-1.11797,44.5417
-1.11561,44.9584
-1.11372,45.3751
-1.11137,46.2084
-1.10946,46.625
-1.10709,47.0418
-1.10519,47.4584
-1.10287,48.2917
-1.101,48.7083
-1.09872,49.5416
-1.0969,49.9583
-1.09465,49.9584
-1.0929,50.3751
-1.09073,51.2084
-1.089,51.2083
-1.08685,51.625
-1.0852,52.0418
-1.08314,52.4584
-1.08154,52.8751
-1.07954,52.8751
-1.07792,53.2917
-1.07595,53.7083
-1.07433,54.125
-1.07236,54.5417
-1.07076,54.9583
-1.06882,55.3749
-1.06721,55.7916
-1.0653,56.2084
-1.0637,56.625
-1.06182,57.4584
-1.06025,57.8751
-1.05839,59.5417
-1.05682,59.5416
-1.05496,59.9583
-1.05339,59.9584
-1.05153,60.5834
-1.04995,61.4167
-1.0481,61.4167
-1.04652,62.2501
-1.04468,63.0833
-1.04314,63.0834
-1.04132,63.9167
-1.03978,63.9167
-1.03798,64.75
-1.03643,64.75
-1.03471,65.5833
-1.03323,66.4167
-1.03154,66.4167
-1.03011,67.25
-1.02845,67.25
-1.02703,67.25
-1.02536,68.0834
-1.02395,68.0834
-1.02229,68.9167
-1.0209,68.9167
-1.01924,69.7502
-1.01786,69.7502
-1.01616,70.584
-1.0148,70.584
-1.01309,71.416
-1.01172,71.416
-1.01001,72.25
-1.00864,72.25
-1.00694,73.083
-1.00554,73.084
-1.00384,73.084
-1.00245,73.917
-1.00079,73.917
-0.99934,74.75
-0.99759,74.75
-0.9961,75.584
-0.99431,75.584
-0.99278,75.584
-0.99094,76.417
-0.98935,76.417
-0.98743,77.251
-0.98576,77.251
-0.98376,78.084
-0.98202,78.084
-0.97996,78.917
-0.97814,78.917
-0.97603,79.75
-0.97417,79.75
-0.97204,79.75
-0.97017,80.583
-0.96803,80.583
-0.96614,80.583
-0.96402,81.417
-0.96211,81.417
-0.96,81.417
-0.95808,82.251
-0.95595,82.25
-0.95406,81.417
-0.95194,82.25
-0.95013,77.251
-0.94796,77.251
-0.94617,77.251
-0.94406,77.251
-0.94223,35.375
-0.94012,35.7917
-0.93827,35.375
-0.93618,35.375
-0.93427,35.375
-0.93217,35.7917
-0.93025,36.2083
-0.92815,36.625
-0.9262,37.0417
-0.9241,37.4584
-0.92215,37.875
-0.9201,38.2917
-0.91819,38.7084
-0.91612,39.125
-0.91427,39.5416
-0.91224,39.9583
-0.91042,39.9583
-0.90841,40.375
-0.90665,40.7916
-0.90463,41.2083
-0.90286,41.6249
-0.90089,42.0416
-0.89908,41.6249
-0.89711,42.0417
-0.89531,42.4583
-0.89331,42.4583
-0.89149,42.875
-0.88947,43.2916
-0.88764,43.7084
-0.8856,44.125
-0.88374,44.125
-0.88175,44.5416
-0.87982,44.9583
-0.8777,45.375
-0.8757,45.7917
-0.87354,46.2084
-0.87146,46.625
-0.86922,47.4584
-0.86708,47.875
-0.86488,48.2916
-0.86278,49.1249
-0.86056,49.5416
-0.85847,49.9583
-0.85631,49.5416
-0.85432,49.5416
-0.85208,48.2917
-0.85018,48.2916
-0.84787,48.7083
-0.84599,49.5416
-0.84366,49.9584
-0.84171,50.375
-0.83933,51.2083
-0.83738,51.625
-0.83493,45.7917
-0.83297,46.2084
-0.83054,47.0417
-0.82867,47.875
-0.82631,48.7083
-0.82447,49.1249
-0.82216,49.9584
-0.82035,50.7917
-0.81807,51.2083
-0.81627,30.3749
-0.8141,30.7917
-0.81235,30.7916
-0.81025,31.2083
-0.80852,31.625
-0.80655,31.625
-0.80472,32.0416
-0.80271,32.4583
-0.80089,32.0417
-0.79895,32.4584
-0.79716,31.625
-0.79527,27.875
-0.79348,27.875
-0.79153,27.875
-0.78962,27.875
-0.78749,27.4584
-0.78542,25.7917
-0.78311,25.3751
-0.78099,24.125
-0.77865,24.125
-0.77651,24.5416
-0.77413,24.5416
-0.77187,24.9583
-0.76939,25.375
-0.76715,25.7917
-0.76465,25.7917
-0.76244,26.2083
-0.75996,26.2083
-0.7578,25.7917
-0.75534,26.625
-0.75323,26.625
-0.75076,27.0418
-0.74865,27.4584
-0.74616,27.8751
-0.74399,28.7083
-0.7415,29.1249
-0.73927,29.1249
-0.7368,29.9583
-0.73457,30.3749
-0.73205,30.7916
-0.72971,31.2084
-0.72709,31.625
-0.72472,32.0417
-0.72206,32.4584
-0.71969,32.875
-0.717,33.2917
-0.71464,33.7083
-0.71196,34.125
-0.7096,34.5417
-0.70691,34.9583
-0.70472,35.7917
-0.70212,36.2083
-0.69987,36.625
-0.69735,37.0417
-0.69516,37.4584
-0.69279,37.8751
-0.69058,38.2917
-0.6883,38.2917
-0.68612,38.7083
-0.68389,38.7083
-0.68165,39.125
-0.67945,39.5416
-0.67718,40.375
-0.67498,40.7916
-0.67273,41.2083
-0.67051,42.0417
-0.66824,42.4584
-0.66601,42.875
-0.66383,43.7083
-0.66172,44.125
-0.65964,44.9583
-0.65763,45.375
-0.65562,45.7917
-0.65366,46.6251
-0.65173,47.0417
-0.64984,47.4584
-0.64795,48.2917
-0.64611,48.7083
-0.64425,49.1249
-0.64241,49.5417
-0.64058,50.3751
-0.63877,50.7917
-0.63695,51.2083
-0.63517,51.6251
-0.63335,52.0418
-0.63159,52.4584
-0.62978,52.875
-0.62802,53.2917
-0.62621,53.7083
-0.62444,54.1249
-0.62263,49.9584
-0.62085,50.3751
-0.61903,50.7917
-0.61723,51.2084
-0.61539,52.0417
-0.6136,52.4584
-0.6119,52.8751
-0.61011,53.7083
-0.60842,54.125
-0.60661,54.5417
-0.60497,54.9583
-0.60316,55.375
-0.60155,56.2083
-0.59967,56.625
-0.59799,57.0417
-0.5961,57.4584
-0.59438,57.875
-0.59248,58.2917
-0.59087,58.7083
-0.58902,59.125
-0.58744,59.5416
-0.58559,59.5416
-0.58404,59.9583
-0.58221,59.9584
-0.58068,59.9583
-0.57887,59.9583
-0.57732,59.9584
-0.5755,59.9583
-0.57399,59.9583
-0.57218,47.4584
-0.57069,47.875
-0.56884,48.2917
-0.56738,48.7083
-0.5656,49.125
-0.56416,49.5416
-0.56238,49.5416
-0.5609,49.9583
-0.55906,49.5416
-0.55752,49.1249
-0.55575,49.1249
-0.5542,48.7083
-0.55244,47.875
-0.55091,47.875
-0.54915,48.2917
-0.54763,48.2917
-0.54586,48.7083
-0.54437,37.8751
-0.54264,37.8751
-0.54117,37.8751
-0.53945,37.8751
-0.53798,37.4583
-0.53624,35.375
-0.53478,35.375
-0.53302,35.375
-0.53154,35.375
-0.52976,34.9583
-0.52828,35.375
-0.52648,35.375
-0.52498,35.375
-0.5232,35.7917
-0.52168,36.2083
-0.51989,36.2084
-0.51842,36.6251
-0.51664,37.0417
-0.51519,37.0417
-0.51344,37.4584
-0.51198,38.2917
-0.51022,38.7084
-0.50878,39.125
-0.50708,39.5416
-0.50567,39.9582
-0.50392,40.375
-0.50236,40.7916
-0.5005,41.2083
-0.49886,24.125
-0.4969,24.5416
-0.49516,20.375
-0.4932,20.375
-0.4915,20.7917
-0.48958,20.7917
-0.48794,20.7917
-0.48601,21.2084
-0.48435,21.2084
-0.48244,21.2084
-0.48076,21.625
-0.47883,21.625
-0.47714,22.0417
-0.47516,19.9583
-0.47347,19.5416
-0.47146,19.9583
-0.46974,19.9583
-0.46775,20.375
-0.46599,20.375
-0.46391,20.7917
-0.46214,20.7917
-0.46001,21.2084
-0.45817,21.625
-0.45598,22.0418
-0.45404,22.4584
-0.45178,22.4584
-0.44981,22.875
-0.44747,22.875
-0.44545,22.875
-0.4431,22.875
-0.44119,22.4584
-0.4388,22.875
-0.43689,22.875
-0.43454,23.2917
-0.4327,23.7083
-0.43036,24.1249
-0.42842,24.125
-0.42623,24.5416
-0.42435,24.9583
-0.42214,25.3751
-0.4202,16.2084
-0.41788,16.6251
-0.41607,16.6251
-0.41374,17.0417
-0.41178,17.0417
-0.40948,17.4584
-0.4075,17.875
-0.40518,17.8751
-0.40328,18.2917
-0.40098,18.7084
-0.39908,18.7084
-0.39681,19.125
-0.39495,19.125
-0.39269,19.5417
-0.3908,19.9584
-0.38857,19.9584
-0.3867,20.375
-0.38448,20.7917
-0.38259,20.7917
-0.38033,21.2084
-0.37841,21.6251
-0.37609,21.6251
-0.37424,22.0418
-0.37192,22.4584
-0.37004,22.4584
-0.3677,22.875
-0.36572,23.2917
-0.3633,23.7083
-0.36125,23.7083
-0.35886,24.1249
-0.35671,24.5416
-0.35433,24.9584
-0.35222,24.9584
-0.34984,25.3751
-0.34776,25.7917
-0.34536,26.2084
-0.34329,26.2084
-0.34086,26.625
-0.33874,27.0418
-0.33623,27.4584
-0.33412,27.875
-0.33155,27.8751
-0.32939,28.2917
-0.32678,28.7083
-0.32463,26.2084
-0.32201,26.6251
-0.31983,27.0418
-0.31715,27.0418
-0.31493,27.4584
-0.31219,27.8751
-0.31001,27.875
-0.30729,27.8751
-0.30506,28.2917
-0.30231,29.9583
-0.30007,30.3749
-0.2973,30.7917
-0.29501,31.2084
-0.29214,31.625
-0.28977,32.0417
-0.28684,32.4584
-0.28443,32.8751
-0.28162,33.7083
-0.27929,34.125
-0.27652,34.5416
-0.2742,34.9583
-0.27151,35.375
-0.26923,29.5417
-0.26651,29.5416
-0.26423,29.125
-0.26154,29.5417
-0.25918,29.5417
-0.25648,29.9583
-0.25419,29.9583
-0.25149,30.3749
-0.24924,30.3749
-0.24659,30.7916
-0.24439,31.2083
-0.24179,31.625
-0.23963,31.625
-0.23705,32.0417
-0.23492,31.625
-0.23233,31.625
-0.23018,31.625
-0.22765,32.0417
-0.22557,32.0417
-0.22311,32.4584
-0.22109,32.4584
-0.21863,33.2917
-0.21657,33.7083
-0.21429,34.125
-0.21236,34.5417
-0.21012,35.375
-0.20824,35.7917
-0.20603,36.2084
-0.20419,36.6251
-0.20192,37.0417
-0.20002,37.8751
-0.19777,38.2917
-0.19592,38.7084
-0.19372,39.125
-0.19197,39.9582
-0.18982,40.375
-0.18812,40.7917
-0.18601,41.6249
-0.18436,42.0417
-0.18229,42.4584
-0.18062,42.875
-0.17854,43.2917
-0.1769,43.7084
-0.1748,44.125
-0.17312,44.5417
-0.17101,45.3751
-0.16923,45.7917
-0.16711,46.2084
-0.16533,46.6251
-0.16321,47.0417
-0.16148,47.4584
-0.15935,47.4584
-0.15762,47.875
-0.15549,47.875
-0.1538,47.4584
-0.15169,47.875
-0.14999,51.625
-0.14788,52.4584
-0.14618,52.875
-0.14406,53.2917
-0.14236,49.9584
-0.14024,50.3751
-0.13855,50.7917
-0.13645,51.2083
-0.13474,51.6251
-0.13264,52.0418
-0.13094,52.4584
-0.12883,52.875
-0.12713,53.2917
-0.12501,53.7083
-0.1233,54.1249
-0.12117,54.5417
-0.11947,54.9583
-0.11737,55.3749
-0.11567,55.7916
-0.11357,56.2083
-0.11192,56.625
-0.10981,56.625
-0.10817,57.0416
-0.10609,57.4584
-0.10448,50.3751
-0.10247,51.2084
-0.10085,51.6251
-0.09883,52.4584
-0.09729,52.8751
-0.0953,53.7083
-0.09374,54.1249
-0.09182,54.5417
-0.09024,55.375
-0.08832,55.7917
-0.08677,56.2084
-0.08489,57.0417
-0.08337,57.4583
-0.08148,58.2917
-0.07997,59.125
-0.07806,59.5417
-0.07656,59.9584
-0.07469,60.5834
-0.07317,60.5834
-0.07129,61.4167
-0.06974,61.4167
-0.06786,44.9583
-0.06638,44.9583
-0.06454,45.375
-0.06307,45.375
-0.06132,45.7917
-0.05975,45.7917
-0.05788,46.2083
-0.05623,46.2084
-0.05435,40.3749
-0.0526,40.7916
-0.05065,41.6249
-0.0489,42.0416
-0.04702,42.4584
-0.04514,42.875
-0.04341,43.2916
-0.04152,43.7084
-0.03979,44.5416
-0.03789,44.5416
-0.03617,44.9584
-0.03445,44.5416
-0.03254,29.5416
-0.03082,29.5416
-0.0289,29.5417
-0.0272,29.9583
-0.02525,30.375
-0.02357,30.7916
-0.02161,31.2083
-0.01994,31.625
-0.01795,32.4583
-0.01632,32.4583
-0.01428,33.2917
-0.01269,33.7083
-0.01058,34.125
-0.00907,34.5417
-0.0068,34.9583
-0.00544,35.375
-0.00363,35.7917
-0.00181,36.2083
0,36.625
0.00197,37.0417
0.00378,37.4583
0.00574,38.2917
0.00749,38.7084
0.00948,38.2917
0.01124,38.7083
0.01321,39.125
0.01492,39.5416
0.01689,39.9582
0.0186,40.375
0.02067,40.7916
0.02245,30.7916
0.02457,31.625
0.02636,32.0417
0.02849,32.0417
0.03026,30.3749
0.03236,31.2084
0.03413,31.625
0.03621,32.4584
0.03799,32.875
0.04007,33.2917
0.04186,33.7083
0.04397,32.8751
0.04573,33.2917
0.04787,33.7083
0.04962,34.1249
0.05172,34.5416
0.05341,34.9583
0.05548,35.7917
0.05718,36.2083
0.05922,36.625
0.06089,37.0417
0.06289,37.4584
0.06452,37.8751
0.06652,29.5416
0.06812,29.9583
0.07008,29.9583
0.07166,30.3749
0.07364,30.7916
0.07523,31.2084
0.0772,32.0417
0.07883,32.4583
0.08077,32.875
0.08241,33.2917
0.08438,33.7083
0.08618,34.125
0.08839,34.9583
0.09032,35.375
0.09265,36.2084
0.09463,36.625
0.09701,37.4583
0.09903,37.8751
0.10127,38.2917
0.10322,38.7084
0.10544,39.5416
0.10742,39.9582
0.10969,40.375
0.11167,40.7917
0.11381,41.6249
0.11571,42.0417
0.11784,42.4584
0.11975,43.2916
0.12194,43.7084
0.12393,44.5416
0.12609,45.375
0.12801,45.7917
0.13015,46.625
0.13206,47.4584
0.13429,47.875
0.13625,48.7083
0.13844,49.1249
0.14038,49.5417
0.14259,50.3751
0.14451,50.7917
0.1467,51.6251
0.14855,52.0418
0.15073,52.4584
0.15249,52.8751
0.15457,53.2917
0.15627,51.6251
0.1583,52.4584
0.15995,52.8751
0.16195,53.7083
0.16359,54.125
0.16559,37.0417
0.16713,37.4584
0.16905,37.875
0.17051,37.875
0.17235,38.2917
0.17381,38.2917
0.1756,38.7084
0.17706,39.125
0.17888,39.125
0.18034,39.5416
0.18213,39.9582
0.1835,40.375
0.1853,40.7917
0.18676,41.2083
0.1887,41.6249
0.19036,41.6249
0.19253,42.0417
0.19431,42.4583
0.19645,42.4583
0.19821,42.0416
0.20037,42.0417
0.20215,42.875
0.20428,43.2917
0.20605,44.125
0.20816,47.0417
0.2099,47.4584
0.21202,47.875
0.21372,48.2916
0.21581,49.1249
0.2175,49.5416
0.21957,49.9583
0.22124,50.3751
0.22332,50.7917
0.22497,51.2083
0.22703,51.625
0.22865,52.0418
0.23065,52.4584
0.23225,52.8751
0.23423,53.7083
0.23582,54.1249
0.2378,54.5416
0.23939,54.9583
0.24134,55.7917
0.24292,55.7917
0.24483,56.2084
0.24639,56.625
0.24826,56.625
0.24981,57.0417
0.25159,57.875
0.25309,58.2917
0.25487,58.7083
0.25634,59.125
0.25813,59.5416
0.25961,59.5416
0.2614,59.9584
0.26286,59.9583
0.26466,59.9583
0.26612,58.7083
0.26794,58.7083
0.26939,59.125
0.27122,59.5417
0.27269,59.9584
0.27455,59.9584
0.27605,60.5834
0.27795,61.4167
0.27954,61.4167
0.28146,62.2501
0.28317,62.2501
0.28515,63.0834
0.28689,63.9167
0.28883,63.9167
0.29055,64.7499
0.29245,64.75
0.29414,65.5833
0.29602,66.4166
0.29767,66.4166
0.29954,67.25
0.30117,67.25
0.30304,68.0833
0.30467,68.0834
0.30655,68.9167
0.3082,68.9167
0.31011,69.7501
0.31177,69.7502
0.31369,70.583
0.31537,68.0834
0.31737,68.0834
0.31899,68.9167
0.32095,68.9167
0.32253,69.7502
0.32443,69.7502
0.32596,70.584
0.32786,70.584
0.32933,71.416
0.33118,71.417
0.33266,72.25
0.3345,72.25
0.33594,72.25
0.33777,73.084
0.33922,73.084
0.34105,73.917
0.34253,74.75
0.34436,74.75
0.34587,75.584
0.34774,75.584
0.34927,76.417
0.35118,76.417
0.35276,76.417
0.35471,77.251
0.35634,77.251
0.35834,33.7083
0.35998,33.7083
0.36203,34.125
0.36371,34.5416
0.36581,34.5416
0.36755,34.9583
0.36971,35.375
0.37152,35.375
0.37376,35.7917
0.37554,36.2083
0.37776,36.6251
0.37951,36.6251
0.38171,37.4583
0.38351,37.4583
0.38572,37.8751
0.38753,38.2917
0.38978,39.125
0.39164,39.5416
0.3939,39.9583
0.39575,40.375
0.39802,41.2083
0.39981,41.2083
0.40197,41.625
0.40371,41.625
0.40587,40.7916
0.40764,40.7916
0.40985,40.7916
0.41166,40.3749
0.41386,40.3749
0.41568,40.3749
0.41787,40.3749
0.41968,40.3749
0.42186,40.7916
0.42365,40.7916
0.42581,41.2083
0.4276,41.6249
0.42975,42.0417
0.43154,42.4583
0.43369,43.2916
0.43542,43.2916
0.43747,44.125
0.43915,44.5416
0.44116,44.9583
0.44282,45.3751
0.44484,45.7917
0.44652,46.2084
0.44854,46.625
0.45025,46.625
0.4523,47.0417
0.45406,47.4584
0.45609,47.875
0.45784,22.4584
0.45988,22.4584
0.46164,22.4584
0.4636,22.875
0.4653,22.875
0.4672,22.875
0.46889,23.2917
0.4708,23.2917
0.47257,23.7083
0.47462,23.7083
0.47639,24.1249
0.47836,24.125
0.48018,24.5417
0.48243,24.9584
0.48421,25.375
0.48642,25.7917
0.48821,26.2084
0.49043,26.625
0.49224,27.0417
0.4945,27.4584
0.49646,27.8751
0.49895,28.7083
0.50108,29.1249
0.50359,29.5417
0.50595,29.9583
0.50845,30.375
0.51086,30.375
0.51349,30.7916
0.51603,31.2084
0.51876,31.625
0.52149,32.0417
0.52405,32.0417
0.52683,32.4584
0.52928,32.8751
0.53201,33.2917
0.53436,33.2917
0.53709,33.7083
0.5394,34.125
0.54212,34.5417
0.54448,34.5416
0.54723,34.5416
0.5496,33.7083
0.55238,32.0417
0.55478,32.0417
0.55755,32.0417
0.55983,32.0417
0.56252,32.0417
0.56485,32.0417
0.56747,32.4583
0.5697,32.4583
0.57241,28.7083
0.57454,28.7083
0.57715,29.1249
0.57905,29.1249
0.58147,29.5417
0.58329,29.9583
0.58561,30.375
0.58741,30.7916
