time(sec),flameHeight(cm)
-2.03617,57.4583
-2.03496,49.5417
-2.0334,49.5417
-2.03219,49.9584
-2.03065,49.9584
-2.02944,50.3751
-2.02792,50.3751
-2.02666,50.7917
-2.02499,50.7917
-2.02348,50.7917
-2.02176,51.2083
-2.02026,51.2083
-2.01855,51.2083
-2.01704,51.2083
-2.01533,51.2083
-2.01384,51.2083
-2.01214,50.3751
-2.0107,50.3751
-2.00898,50.3751
-2.00758,50.3751
-2.00577,50.3751
-2.00426,50.3751
-2.0024,50.7917
-2.00087,50.7917
-1.99899,50.7917
-1.99742,50.7917
-1.99551,49.5416
-1.99392,47.875
-1.99201,47.4584
-1.99044,47.4584
-1.98854,47.875
-1.98695,44.125
-1.98503,32.875
-1.98339,33.2917
-1.98146,33.7083
-1.97979,34.1249
-1.97786,34.1249
-1.9763,34.5416
-1.97443,27.0418
-1.97292,27.0418
-1.97107,27.0418
-1.96957,27.4584
-1.96771,27.4584
-1.96618,27.4584
-1.96428,27.4584
-1.96268,27.4584
-1.96072,27.4584
-1.95902,27.4584
-1.95699,27.4584
-1.95526,27.0417
-1.95319,27.4584
-1.95147,27.4584
-1.94943,27.875
-1.9477,27.875
-1.94563,27.875
-1.9438,27.875
-1.94174,27.875
-1.94001,27.875
-1.93793,27.0417
-1.93631,27.0417
-1.93415,27.0417
-1.93214,27.0417
-1.92978,26.625
-1.92768,26.2083
-1.9254,26.2083
-1.92331,25.375
-1.921,25.375
-1.9189,24.9584
-1.91652,25.3751
-1.91435,25.7917
-1.91199,25.7917
-1.90983,26.2084
-1.90746,26.6251
-1.90528,26.6251
-1.9029,27.0418
-1.90068,27.0418
-1.89826,27.4584
-1.89598,26.625
-1.89348,27.0418
-1.89121,27.4584
-1.88868,27.4584
-1.88625,27.8751
-1.88364,27.8751
-1.88108,28.2917
-1.87838,28.7083
-1.87575,28.7083
-1.873,28.7083
-1.87046,28.2917
-1.86776,28.7083
-1.86524,28.7083
-1.86252,29.125
-1.85997,29.5417
-1.85711,29.5417
-1.85457,29.9583
-1.85148,30.375
-1.84854,30.7917
-1.8454,30.7917
-1.84258,31.2084
-1.83947,31.625
-1.8366,32.0417
-1.8335,32.0417
-1.83053,32.4584
-1.82757,32.4584
-1.82476,28.7083
-1.82183,29.125
-1.81901,29.125
-1.81627,29.125
-1.81354,29.1249
-1.81083,29.5416
-1.80816,29.5417
-1.80559,29.5417
-1.80297,29.9583
-1.80044,29.9583
-1.79797,28.7083
-1.7955,29.1249
-1.793,29.1249
-1.79056,29.5417
-1.78813,29.1249
-1.78574,29.5417
-1.78334,29.5417
-1.78101,29.5417
-1.77861,29.5417
-1.77631,29.9583
-1.77399,29.9583
-1.77177,29.9583
-1.76949,30.375
-1.7673,31.2084
-1.76509,31.625
-1.76306,31.625
-1.761,32.0417
-1.75911,32.4583
-1.7572,32.875
-1.75542,32.875
-1.75362,33.2917
-1.75194,33.7083
-1.75022,34.125
-1.74863,34.5416
-1.74697,34.5416
-1.74544,34.9583
-1.74383,35.375
-1.74234,35.375
-1.74075,35.375
-1.73927,35.375
-1.7377,35.7917
-1.73622,36.2083
-1.73464,36.2084
-1.73314,36.625
-1.73151,36.625
-1.72997,37.0417
-1.72829,37.0417
-1.72668,37.4583
-1.72492,37.8751
-1.72321,37.8751
-1.72135,38.2917
-1.71963,38.7084
-1.71779,39.125
-1.71607,39.5416
-1.71415,39.9582
-1.71225,40.375
-1.71041,40.7916
-1.70849,41.2083
-1.70642,41.6249
-1.70447,42.0417
-1.70239,42.4584
-1.70043,42.875
-1.69834,43.2916
-1.69637,43.2917
-1.69428,43.7084
-1.69231,44.125
-1.69022,44.5417
-1.68825,44.9584
-1.68616,45.3751
-1.68418,45.7917
-1.68208,45.7917
-1.68024,46.2084
-1.67816,46.6251
-1.67642,47.0418
-1.67434,47.0418
-1.67269,47.4584
-1.67061,47.875
-1.66899,47.875
-1.66694,48.2917
-1.66534,48.2917
-1.66335,48.7083
-1.66181,49.1249
-1.65987,49.125
-1.65836,49.5417
-1.65642,49.5417
-1.65487,49.9584
-1.65294,49.9584
-1.65143,50.375
-1.6495,50.3751
-1.64799,50.3751
-1.64607,50.3751
-1.64451,50.3751
-1.64255,49.9584
-1.64097,50.3751
-1.639,49.5416
-1.63748,49.9584
-1.63553,50.375
-1.63399,50.7917
-1.63202,51.2083
-1.63047,51.625
-1.62847,52.0417
-1.62694,47.4584
-1.62499,52.4584
-1.62347,52.875
-1.62153,53.2917
-1.62,48.7083
-1.61803,49.1249
-1.61646,49.5417
-1.61454,50.375
-1.61305,44.125
-1.61117,44.9584
-1.60972,44.9584
-1.60787,45.375
-1.60642,44.125
-1.60465,44.9583
-1.60338,42.4584
-1.60169,43.2916
-1.60033,43.7084
-1.59867,44.125
-1.59734,44.5417
-1.59565,45.375
-1.59423,45.7917
-1.59252,46.2084
-1.59107,46.625
-1.58931,47.0418
-1.58782,42.4583
-1.58601,42.0417
-1.58452,42.4583
-1.58279,42.875
-1.58135,43.2916
-1.57962,43.7084
-1.57824,44.125
-1.57652,44.5417
-1.57513,44.9584
-1.57339,45.7917
-1.57192,46.2084
-1.57011,46.625
-1.56872,47.0418
-1.56696,47.875
-1.56557,48.2916
-1.56381,48.7083
-1.56232,49.1249
-1.56056,42.4583
-1.5591,42.875
-1.55734,43.2916
-1.55585,43.7083
-1.55403,44.125
-1.55258,44.5416
-1.55078,44.9583
-1.54933,45.3751
-1.54749,46.2084
-1.54597,46.625
-1.54414,47.0417
-1.54253,47.0417
-1.5406,47.4584
-1.5389,47.875
-1.5369,47.875
-1.53526,47.0417
-1.53322,43.7084
-1.53147,43.7084
-1.52942,34.5416
-1.52771,33.7083
-1.52566,34.125
-1.52396,34.125
-1.52193,33.7083
-1.52024,33.7083
-1.51822,34.1249
-1.51648,34.1249
-1.51442,34.5416
-1.51265,34.5416
-1.51052,34.5416
-1.50865,34.5416
-1.50636,34.1249
-1.50449,34.1249
-1.50224,34.1249
-1.50043,34.1249
-1.49821,34.5416
-1.4964,34.5416
-1.49421,34.9583
-1.49242,34.9583
-1.49025,35.375
-1.48846,35.375
-1.48628,35.375
-1.48448,34.9583
-1.48226,34.9583
-1.48044,26.625
-1.4782,26.2083
-1.47648,25.7917
-1.47443,25.7917
-1.47278,25.3751
-1.47082,24.5416
-1.46923,24.1249
-1.46728,24.1249
-1.46573,24.1249
-1.46381,23.7083
-1.46227,23.7083
-1.46032,23.7083
-1.45873,23.2917
-1.45671,23.2917
-1.45505,23.2917
-1.45306,23.2917
-1.45141,23.2917
-1.44943,23.2917
-1.44775,23.2917
-1.44571,23.2917
-1.44394,23.2917
-1.44185,23.2917
-1.43998,23.2917
-1.43784,23.2917
-1.43591,23.7083
-1.43345,23.7083
-1.43157,23.7083
-1.42922,23.7083
-1.42741,24.1249
-1.42509,24.1249
-1.42335,24.1249
-1.42109,24.5416
-1.41928,24.5416
-1.41704,24.9584
-1.41519,24.9584
-1.41297,25.3751
-1.41115,25.3751
-1.4089,25.7917
-1.40706,25.7917
-1.40481,26.2083
-1.40298,26.2083
-1.40067,26.625
-1.39882,26.625
-1.39653,27.0418
-1.39463,27.0418
-1.39232,27.4584
-1.39044,27.4584
-1.3879,27.875
-1.38535,28.2917
-1.38251,28.7083
-1.37995,28.7083
-1.37709,29.1249
-1.37448,29.5417
-1.37162,29.9583
-1.36908,29.9583
-1.36631,30.3749
-1.36384,30.7916
-1.36116,31.2084
-1.35878,31.625
-1.3562,32.0417
-1.35395,32.4584
-1.35146,32.8751
-1.34928,33.2917
-1.34684,33.7083
-1.34473,34.125
-1.3423,34.5417
-1.34017,34.9584
-1.33781,35.375
-1.33585,35.7917
-1.33363,36.2083
-1.3318,36.6251
-1.32966,37.0417
-1.32788,37.4584
-1.32574,37.8751
-1.3239,38.2917
-1.32166,38.7084
-1.31972,39.125
-1.31744,39.5416
-1.31549,39.5416
-1.3133,39.125
-1.31131,39.5416
-1.30896,39.9582
-1.30674,40.7916
-1.30437,41.2083
-1.30227,41.6249
-1.30001,42.0417
-1.29802,42.4583
-1.29584,42.875
-1.29396,43.2916
-1.29185,44.125
-1.29002,44.5416
-1.28799,44.9583
-1.28622,45.375
-1.28423,45.7917
-1.2825,46.2084
-1.28057,46.625
-1.27888,47.0417
-1.27697,47.4584
-1.27528,47.875
-1.27336,48.2916
-1.27167,48.7083
-1.26976,49.1249
-1.26806,49.5416
-1.26617,49.9584
-1.26449,50.3751
-1.26261,50.7917
-1.261,42.4584
-1.2592,43.2917
-1.25767,43.7084
-1.25594,44.5417
-1.25446,44.9584
-1.25278,45.375
-1.25135,46.2083
-1.24973,46.6251
-1.24836,47.875
-1.2468,48.2916
-1.24547,48.7083
-1.24393,49.5416
-1.24263,49.9584
-1.24114,50.3751
-1.23986,50.7917
-1.2384,51.625
-1.23716,52.0418
-1.23572,52.4584
-1.2345,52.8751
-1.23307,53.2917
-1.23186,53.7083
-1.23042,54.5417
-1.2292,54.9583
-1.22776,55.375
-1.22653,55.7917
-1.22506,56.2084
-1.2238,56.625
-1.22229,57.0417
-1.22099,57.4583
-1.21944,57.8751
-1.21807,58.2917
-1.21646,58.7083
-1.21503,59.125
-1.21335,59.5417
-1.21187,59.9584
-1.21011,60.5834
-1.20866,60.5834
-1.20694,61.4167
-1.20552,61.4167
-1.2038,62.2501
-1.20239,62.2501
-1.20064,63.0834
-1.19919,63.0834
-1.19732,63.9167
-1.19573,63.9167
-1.19373,64.75
-1.19201,65.5833
-1.18996,65.5833
-1.18821,65.5833
-1.18614,66.4166
-1.18439,66.4167
-1.18231,66.4167
-1.18057,67.25
-1.17851,49.1249
-1.17681,49.5416
-1.17478,50.7917
-1.17311,51.2083
-1.1711,52.0418
-1.16945,52.4584
-1.1675,53.2917
-1.16585,53.7083
-1.16392,54.5416
-1.16229,54.9583
-1.16043,55.7916
-1.15886,56.2084
-1.15703,48.7083
-1.15552,49.125
-1.15371,49.9583
-1.15223,47.875
-1.15045,47.875
-1.149,47.875
-1.14718,47.875
-1.14561,32.0417
-1.14376,24.5416
-1.1422,24.5416
-1.14034,24.5416
-1.1388,24.5416
-1.13693,24.9584
-1.13538,24.9584
-1.13349,24.9584
-1.13196,25.3751
-1.13012,25.3751
-1.1286,25.3751
-1.12666,25.3751
-1.12513,25.3751
-1.12321,25.7917
-1.12162,26.2083
-1.11966,26.2083
-1.11801,26.6251
-1.11598,26.6251
-1.11428,27.0418
-1.11219,27.4584
-1.11042,27.4584
-1.10829,25.7917
-1.10647,26.2083
-1.10429,26.625
-1.10237,26.625
-1.10017,27.0418
-1.09826,27.4584
-1.09604,27.4584
-1.09413,27.8751
-1.09193,28.2917
-1.09002,28.2917
-1.08781,28.7083
-1.08594,28.7083
-1.08375,29.125
-1.08187,29.5417
-1.07966,29.9583
-1.07782,29.9583
-1.07554,30.3749
-1.07373,30.7916
-1.07149,30.7916
-1.06974,30.7916
-1.06752,31.2084
-1.06569,31.625
-1.06344,32.0416
-1.06162,32.4583
-1.05936,32.875
-1.0576,33.2917
-1.05533,33.7083
-1.05355,34.125
-1.05133,33.2917
-1.04952,32.875
-1.04736,30.3749
-1.04552,30.7916
-1.04324,31.2084
-1.04129,32.0417
-1.03897,32.4583
-1.03701,32.875
-1.03459,33.2917
-1.03265,33.7083
-1.03018,34.5416
-1.02821,34.9583
-1.02569,34.125
-1.02363,34.5416
-1.02105,14.9582
-1.01893,14.9582
-1.01641,15.375
-1.01429,15.7917
-1.01184,16.2083
-1.00975,16.625
-1.00732,17.0417
-1.00522,17.4583
-1.00277,17.875
-1.00062,18.2917
-0.99815,18.7083
-0.99598,19.125
-0.99351,19.5416
-0.99137,19.9583
-0.98894,20.375
-0.98682,21.2084
-0.98437,21.625
-0.98223,22.0417
-0.97984,22.4584
-0.97763,22.875
-0.97522,23.2917
-0.97301,23.7083
-0.97062,24.1249
-0.96847,24.5416
-0.9661,24.9584
-0.96396,25.3751
-0.96159,26.2083
-0.95949,26.625
-0.95711,26.6251
-0.95499,27.4584
-0.95262,27.875
-0.95046,28.2917
-0.94805,29.1249
-0.94572,29.1249
-0.94304,30.3749
-0.94069,30.3749
-0.93802,31.2084
-0.93566,31.625
-0.933,32.4583
-0.93071,28.7083
-0.9281,29.1249
-0.9259,29.1249
-0.92335,29.5417
-0.92127,29.9583
-0.91883,30.3749
-0.91682,30.3749
-0.91449,30.3749
-0.91258,30.7916
-0.91034,31.2083
-0.90848,31.625
-0.90636,32.0416
-0.90461,32.4583
-0.90256,32.875
-0.90085,33.2917
-0.89885,28.2917
-0.89718,28.2917
-0.89522,28.7083
-0.89357,28.7083
-0.89164,29.1249
-0.88999,29.1249
-0.88803,29.1249
-0.88638,29.5416
-0.8844,29.1249
-0.88277,29.9583
-0.88077,30.3749
-0.87918,30.7916
-0.87718,31.2084
-0.8756,31.625
-0.87361,32.0417
-0.87203,32.4584
-0.87005,33.2917
-0.86845,33.7083
-0.86647,34.125
-0.86488,34.5417
-0.86289,35.375
-0.86131,35.7916
-0.85929,36.2083
-0.85768,36.625
-0.85565,37.4583
-0.85401,37.4584
-0.85194,38.2917
-0.85009,38.7083
-0.84801,39.125
-0.84612,39.9582
-0.844,43.7084
-0.84198,44.125
-0.83986,44.5417
-0.83789,45.375
-0.83574,45.7917
-0.83384,46.2083
-0.83165,47.0417
-0.82982,47.4584
-0.82761,47.875
-0.82578,48.7083
-0.82354,49.1249
-0.82179,49.5416
-0.81958,50.3751
-0.81792,50.7917
-0.81575,51.625
-0.81408,52.0417
-0.81197,52.8751
-0.81044,53.2917
-0.80838,53.7083
-0.80685,54.125
-0.80484,54.9583
-0.80344,55.3749
-0.80164,55.7916
-0.80025,56.625
-0.79845,57.0417
-0.79708,56.625
-0.79528,57.4583
-0.79389,57.4584
-0.79215,58.2917
-0.79085,58.7083
-0.78918,59.125
-0.78786,58.7083
-0.78608,59.5416
-0.7846,59.9584
-0.78279,57.8751
-0.78136,58.2917
-0.77966,58.7083
-0.77809,59.1249
-0.77617,59.9584
-0.77452,59.9584
-0.77249,60.5834
-0.77069,60.5834
-0.76879,61.4167
-0.76704,62.25
-0.76502,63.0833
-0.7632,63.0834
-0.76125,63.9167
-0.75947,63.9167
-0.75749,64.7499
-0.7557,64.75
-0.75369,65.5833
-0.75189,65.5833
-0.7499,66.4166
-0.74811,66.4166
-0.74613,67.25
-0.74437,67.25
-0.74242,68.0833
-0.74066,68.0834
-0.73873,68.9167
-0.737,54.5417
-0.73505,54.9583
-0.73324,54.9583
-0.73118,55.3749
-0.72922,55.7916
-0.72697,56.2084
-0.72488,56.625
-0.7225,57.0417
-0.72033,57.8751
-0.71777,58.7083
-0.71551,59.5416
-0.71301,59.9584
-0.71082,60.5834
-0.70839,61.4167
-0.70627,62.2501
-0.7039,63.0834
-0.70183,63.9167
-0.69951,65.5833
-0.69748,66.4166
-0.69521,66.4167
-0.69321,67.25
-0.69098,68.0834
-0.68903,68.9167
-0.68683,69.7502
-0.68491,70.584
-0.68273,71.416
-0.68084,72.25
-0.67869,73.083
-0.67681,73.083
-0.67469,73.916
-0.67285,74.75
-0.67073,75.584
-0.66889,75.584
-0.66678,75.584
-0.66491,75.584
-0.66275,76.417
-0.66084,76.417
-0.65861,77.251
-0.65669,78.083
-0.65437,78.916
-0.65247,78.917
-0.65014,79.75
-0.6481,80.583
-0.6458,81.417
-0.64375,82.25
-0.64146,83.084
-0.63949,83.084
-0.63718,83.917
-0.63522,84.75
-0.63293,84.749
-0.63094,85.583
-0.6287,85.583
-0.62669,37.4584
-0.62446,37.8751
-0.62252,38.2917
-0.62027,39.125
-0.61833,39.5416
-0.61613,39.9583
-0.61423,40.375
-0.61204,40.7917
-0.61013,41.2083
-0.60797,41.625
-0.60609,42.0417
-0.60395,42.4584
-0.60208,42.875
-0.59994,33.7083
-0.59807,34.1249
-0.59589,34.5416
-0.59402,34.5417
-0.59188,34.9583
-0.5901,35.375
-0.58802,35.7917
-0.58628,36.625
-0.58425,37.0417
-0.58258,37.4584
-0.58061,37.8751
-0.579,38.2917
-0.57711,38.7084
-0.57556,39.125
-0.57373,39.9582
-0.57223,40.375
-0.57043,40.7917
-0.56897,41.2083
-0.56723,41.6249
-0.56583,41.625
-0.56415,42.4584
-0.56281,42.875
-0.56119,43.2917
-0.55988,43.7084
-0.5583,44.125
-0.55702,44.5417
-0.55545,45.375
-0.5542,45.3751
-0.55266,45.7917
-0.55142,46.2084
-0.54989,46.6251
-0.54864,47.0417
-0.5471,47.4584
-0.54584,47.4584
-0.54429,47.875
-0.54302,47.875
-0.54146,48.2917
-0.54021,48.7083
-0.53867,49.125
-0.53741,49.125
-0.53585,49.5416
-0.53461,42.4583
-0.53305,42.0417
-0.53179,42.4584
-0.5302,42.875
-0.5289,42.875
-0.52731,43.2916
-0.52598,43.2916
-0.52433,43.2916
-0.52297,43.2916
-0.52127,43.2917
-0.51984,43.7084
-0.51811,44.125
-0.51669,44.5416
-0.51493,44.9583
-0.51347,45.375
-0.51167,45.7917
-0.51017,45.7917
-0.50836,45.7917
-0.50683,46.2084
-0.505,46.6251
-0.50345,46.6251
-0.50161,47.0417
-0.50005,47.4584
-0.49819,47.875
-0.49662,48.2917
-0.49476,48.7083
-0.49318,49.1249
-0.49129,49.5416
-0.48973,49.9583
-0.48785,50.3751
-0.48629,50.3751
-0.48452,51.2083
-0.48284,51.625
-0.4811,52.0418
-0.4793,52.4584
-0.47753,53.2917
-0.47572,53.7083
-0.47404,54.1249
-0.47229,54.5417
-0.47064,54.9583
-0.46891,55.3749
-0.46724,55.7916
-0.46553,56.625
-0.46386,57.0417
-0.46213,57.4584
-0.46047,57.8751
-0.45878,58.2917
-0.45718,58.7083
-0.4555,59.125
-0.45388,59.5417
-0.45215,59.9583
-0.45051,59.9584
-0.44875,60.5834
-0.44714,60.5834
-0.44534,61.4167
-0.44377,61.4167
-0.44185,62.2501
-0.4402,56.2084
-0.43819,57.0417
-0.43653,57.4583
-0.43448,58.2917
-0.43285,58.7083
-0.4308,59.5416
-0.4292,59.9583
-0.42717,60.5833
-0.42559,49.9584
-0.42358,50.3751
-0.42204,50.7917
-0.42,51.2084
-0.41844,51.6251
-0.4165,52.4584
-0.41497,52.4584
-0.41307,53.2917
-0.41154,53.7083
-0.40965,54.1249
-0.4081,54.5417
-0.40622,54.9583
-0.40464,55.375
-0.40276,55.7916
-0.40121,56.2084
-0.39938,56.625
-0.39786,57.0416
-0.39605,57.4583
-0.39451,54.9583
-0.39264,55.375
-0.39106,55.7917
-0.38917,56.2084
-0.38762,56.625
-0.38574,57.0417
-0.3842,57.0417
-0.38228,57.4584
-0.38068,57.8751
-0.37872,58.2917
-0.3771,58.7083
-0.37513,59.125
-0.37348,59.5417
-0.37153,59.9583
-0.36993,59.9584
-0.36797,60.5834
-0.3664,60.5834
-0.36455,60.5834
-0.36302,60.5834
-0.36118,61.4167
-0.35968,61.4167
-0.35783,61.4167
-0.35633,60.5833
-0.35444,59.9584
-0.35292,59.9584
-0.35107,59.9583
-0.3495,59.9583
-0.34761,59.9583
-0.34595,47.0417
-0.34406,47.4584
-0.34236,40.375
-0.3404,39.5416
-0.33869,39.9583
-0.33665,42.875
-0.3349,43.2916
-0.33286,43.7084
-0.33111,44.125
-0.32906,44.9583
-0.32731,45.375
-0.32514,45.7917
-0.32333,42.4583
-0.32116,42.875
-0.31935,43.2917
-0.31717,44.125
-0.31532,44.125
-0.31315,44.5417
-0.31133,44.9583
-0.30922,45.7917
-0.30743,45.7917
-0.30539,45.7917
-0.30358,46.2084
-0.30149,47.0417
-0.29975,47.4584
-0.29757,44.125
-0.2958,44.5417
-0.29367,44.9583
-0.29187,45.375
-0.28977,45.7917
-0.288,46.2083
-0.28592,47.0417
-0.28413,47.4584
-0.2821,47.875
-0.28029,48.2917
-0.27827,44.125
-0.27644,44.125
-0.27444,41.6249
-0.27262,42.0417
-0.27063,42.4584
-0.2688,43.2916
-0.26676,43.7084
-0.26485,44.125
-0.26274,44.5417
-0.26071,44.9583
-0.25857,45.3751
-0.2565,45.7917
-0.25447,46.2084
-0.25249,46.6251
-0.25042,46.6251
-0.24848,47.0417
-0.24645,47.4584
-0.24451,47.875
-0.24228,48.2917
-0.24042,49.1249
-0.23829,49.5417
-0.23643,49.9584
-0.23434,50.7917
-0.23249,51.2084
-0.23042,51.625
-0.22854,52.0418
-0.22645,52.4584
-0.2246,52.8751
-0.2224,53.7083
-0.22055,54.1249
-0.21839,54.5417
-0.21657,54.9583
-0.21449,55.375
-0.21276,55.7916
-0.21071,56.2083
-0.20904,56.2084
-0.20703,56.625
-0.20536,58.2917
-0.20334,57.4584
-0.20168,57.875
-0.1997,59.5416
-0.19812,58.7083
-0.19615,59.125
-0.19458,59.5417
-0.19264,59.9583
-0.19115,37.4584
-0.18927,37.8751
-0.18758,38.2917
-0.18572,38.7083
-0.18404,38.2917
-0.18216,38.7084
-0.18042,39.5416
-0.1785,39.9582
-0.17677,40.375
-0.17485,40.7916
-0.1731,41.2083
-0.17116,42.0417
-0.1693,42.4584
-0.1673,42.875
-0.16544,43.2916
-0.1634,44.125
-0.1615,44.5416
-0.15935,44.9583
-0.15741,45.7917
-0.15519,46.2084
-0.15317,47.0417
-0.15085,47.4584
-0.14884,47.875
-0.14648,37.0417
-0.1445,33.7083
-0.14213,34.1249
-0.14004,34.5417
-0.13763,34.9583
-0.13557,35.375
-0.13311,36.2083
-0.13103,36.6251
-0.12881,37.0417
-0.12673,31.625
-0.12458,31.2084
-0.1225,31.625
-0.12043,32.4583
-0.11835,32.8751
-0.11628,33.2917
-0.1142,33.7083
-0.11196,34.125
-0.10996,34.5416
-0.10757,33.7083
-0.10561,34.125
-0.10316,34.5417
-0.10109,34.9583
-0.09863,35.7917
-0.09648,36.2083
-0.09407,36.625
-0.09189,37.4584
-0.08947,38.2917
-0.08728,39.125
-0.08479,39.9582
-0.08256,40.375
-0.08006,40.7916
-0.07795,41.2083
-0.07544,42.4584
-0.07334,42.0417
-0.07081,42.4583
-0.06873,42.4584
-0.06618,43.2916
-0.06429,44.125
-0.06191,44.9583
-0.05998,45.7917
-0.05758,47.0417
-0.05572,47.4584
-0.0534,48.7083
-0.05156,49.5416
-0.04932,50.3751
-0.04755,51.2083
-0.04539,52.0418
-0.04371,52.875
-0.04172,53.7083
-0.04006,54.1249
-0.03805,54.9583
-0.0364,55.7916
-0.03426,56.625
-0.0327,57.0417
-0.03066,57.875
-0.02904,58.7083
-0.02697,59.9583
-0.02538,60.5834
-0.02343,60.5834
-0.02176,61.4167
-0.01978,62.2501
-0.01813,63.0834
-0.01612,63.9166
-0.0145,63.9167
-0.01243,64.7499
-0.01088,64.75
-0.0087,65.5833
-0.00725,66.4166
-0.00544,67.25
-0.00363,67.25
-0.00181,68.0833
0,68.0833
0.0015,68.0834
0.00329,68.9167
0.0048,69.7501
0.00657,69.7502
0.00804,70.584
0.00975,70.584
0.01116,71.416
0.01285,71.416
0.01423,71.416
0.01592,72.25
0.01728,72.25
0.01897,73.084
0.02033,73.084
0.02202,73.917
0.02339,73.917
0.02509,70.584
0.02646,71.416
0.02817,71.417
0.02957,72.25
0.0313,73.083
0.03272,73.083
0.03446,73.917
0.03589,73.917
0.03764,74.75
0.03909,75.584
0.04084,75.584
0.0423,76.417
0.04407,77.251
0.04554,77.251
0.04727,78.084
0.04879,78.916
0.05053,78.916
0.0521,79.75
0.05389,80.584
0.05552,80.584
0.0573,81.417
0.05891,82.251
0.06066,82.251
0.06226,82.251
0.06404,82.251
0.06564,83.084
0.06745,83.916
0.06914,83.917
0.07093,84.75
0.07265,85.583
0.07443,85.583
0.07619,67.25
0.07798,67.25
0.07971,68.0833
0.08151,68.0833
0.08325,68.0834
0.08506,68.9167
0.08679,69.7502
0.08861,63.0834
0.09031,63.9167
0.09212,63.9167
0.09388,63.9167
0.09586,63.9167
0.09767,63.9166
0.09976,64.7499
0.10167,33.2917
0.10378,32.0416
0.10575,32.0416
0.10797,31.2084
0.11001,27.4584
0.11236,27.4584
0.11434,27.8751
0.11662,27.8751
0.11857,28.2917
0.12086,28.7083
0.12281,29.1249
0.12506,29.1249
0.12701,29.5417
0.1293,29.9583
0.13133,30.3749
0.13371,30.7916
0.13582,23.2917
0.13825,23.7083
0.14043,23.7083
0.14293,23.7083
0.14525,22.875
0.14779,24.1249
0.15012,23.7083
0.15276,23.7083
0.15515,24.1249
0.15783,24.5416
0.16025,24.5416
0.16296,24.9584
0.16542,25.375
0.16816,25.3751
0.17064,25.7917
0.1734,26.2083
0.1759,26.2084
0.17867,26.6251
0.18119,27.0418
0.1839,27.0418
0.18648,27.4584
0.18916,27.8751
0.19175,27.8751
0.19447,28.2917
0.19705,27.4584
0.19977,27.875
0.20239,27.875
0.20513,27.8751
0.20777,28.2917
0.21054,28.2917
0.21322,28.7083
0.216,28.7083
0.21868,29.1249
0.2215,29.5417
0.22421,29.9583
0.2271,30.3749
0.22988,30.7916
0.23285,31.2084
0.23553,31.625
0.23844,32.0417
0.24111,32.4584
0.24406,32.875
0.24675,33.2917
0.24971,33.7083
0.25243,34.125
0.25536,34.125
0.25809,34.5417
0.26101,27.0418
0.26376,27.4584
0.26661,28.2917
0.26932,28.2917
0.27214,28.7083
0.27483,29.125
0.27765,29.5417
0.28029,29.9583
0.28311,30.3749
0.28569,30.7916
0.28854,29.9583
0.29113,30.375
0.29393,27.0418
0.29657,27.4584
0.2994,27.4584
0.30208,28.2917
0.30494,28.7083
0.30766,29.5417
0.31041,29.9583
0.31301,30.375
0.31569,30.7917
0.31816,31.625
0.32073,32.4583
0.32312,32.875
0.32558,33.2917
0.3279,34.125
0.3303,34.5416
0.33255,35.375
0.33489,34.125
0.33708,34.5417
0.33935,34.9583
0.3415,35.375
0.34372,36.625
0.3458,37.0417
0.34799,37.4584
0.35003,37.8751
0.35219,38.2917
0.3542,38.2917
0.35634,39.125
0.35835,39.125
0.36047,39.5416
0.36249,39.9582
0.36454,40.375
0.3665,40.7917
0.36848,41.2083
0.37039,41.625
0.37232,42.0417
0.37419,42.4583
0.37608,42.875
0.37792,43.2916
0.37981,43.2916
0.38162,43.7083
0.38345,44.125
0.38523,44.5417
0.38704,44.9584
0.38881,44.9584
0.39056,45.375
0.39228,45.375
0.39401,45.375
0.39569,45.7917
0.39741,46.2083
0.3991,46.2084
0.40083,46.2084
0.40253,46.2084
0.40429,46.625
0.40598,46.625
0.40774,46.2084
0.40945,46.2084
0.41122,45.7917
0.41294,45.375
0.41473,45.375
0.41646,45.375
0.41825,45.7917
0.42001,46.2084
0.42181,46.6251
0.42359,47.0418
0.42542,47.4584
0.42724,47.875
0.42909,47.875
0.43092,48.2917
0.43278,48.7083
0.43465,49.1249
0.43656,49.5416
0.43844,49.9583
0.44025,50.375
0.44204,50.375
0.44376,50.7917
0.44549,51.2083
0.44717,51.2084
0.44889,51.6251
0.45061,52.0418
0.45239,52.4584
0.45419,52.875
0.45587,53.2917
0.45759,53.7083
0.45922,54.1249
0.46093,54.5417
0.46257,54.5417
0.46432,54.9583
0.466,55.375
0.46778,55.375
0.46948,55.7917
0.47127,56.2084
0.47299,56.625
0.47479,57.4584
0.47651,57.8751
0.47832,58.2917
0.48007,58.7083
0.4819,59.125
0.48368,59.5416
0.48553,59.5417
0.48729,59.9584
0.48915,47.875
0.49089,48.2917
0.49275,48.7083
0.49449,49.1249
0.49635,49.1249
0.49811,49.5416
0.49998,49.5416
0.50175,49.9584
0.50366,50.3751
0.50547,50.7917
0.50738,50.7917
0.50918,50.3751
0.5111,50.3751
0.51298,49.9584
0.51491,50.375
0.51677,50.375
0.51866,50.375
0.52055,50.375
0.52241,50.375
0.52425,44.9584
0.52613,45.7917
0.52801,46.2084
0.52981,46.6251
0.5317,47.0418
0.53352,47.875
0.53544,48.2917
0.53722,48.7083
