,z(cm),TMean(K),X_CH3OHMean,X_CO2Mean,X_COMean,X_H2Mean,X_H2OMean,X_N2Mean,X_O2Mean,T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uruz_cov(m/s)
943,188.6,377.12,0.0,0.0038,0.0,0.0,0.0077,0.7855,0.203,48.2421,0.5152,0.8909,-0.0176,2.4408,-0.0279
944,188.8,377.03,0.0,0.0038,0.0,0.0,0.0077,0.7855,0.203,48.1612,0.5146,0.8907,-0.0174,2.4406,-0.0279
945,189.0,376.95,0.0,0.0038,0.0,0.0,0.0077,0.7855,0.203,48.0801,0.5141,0.8905,-0.0173,2.4404,-0.0279
946,189.2,376.86,0.0,0.0038,0.0,0.0,0.0077,0.7855,0.203,47.999,0.5135,0.8902,-0.0171,2.4402,-0.0279
947,189.4,376.77,0.0,0.0038,0.0,0.0,0.0077,0.7855,0.203,47.9166,0.513,0.89,-0.017,2.4399,-0.0279
948,189.6,376.68,0.0,0.0038,0.0,0.0,0.0076,0.7855,0.203,47.8351,0.5124,0.8898,-0.0168,2.4397,-0.0279
949,189.8,376.59,0.0,0.0038,0.0,0.0,0.0076,0.7855,0.203,47.7535,0.5119,0.8896,-0.0167,2.4395,-0.0279
950,190.0,376.5,0.0,0.0038,0.0,0.0,0.0076,0.7855,0.203,47.6718,0.5113,0.8894,-0.0166,2.4393,-0.0279
951,190.2,376.41,0.0,0.0038,0.0,0.0,0.0076,0.7855,0.2031,47.5899,0.5108,0.8891,-0.0164,2.4391,-0.0279
952,190.4,376.32,0.0,0.0038,0.0,0.0,0.0076,0.7855,0.2031,47.5068,0.5102,0.8889,-0.0163,2.4389,-0.0279
953,190.6,376.23,0.0,0.0038,0.0,0.0,0.0076,0.7855,0.2031,47.4247,0.5097,0.8887,-0.0161,2.4386,-0.0278
954,190.8,376.14,0.0,0.0038,0.0,0.0,0.0076,0.7855,0.2031,47.3424,0.5091,0.8885,-0.016,2.4384,-0.0278
955,191.0,376.05,0.0,0.0038,0.0,0.0,0.0076,0.7855,0.2031,47.2599,0.5086,0.8883,-0.0158,2.4382,-0.0278
956,191.2,375.96,0.0,0.0038,0.0,0.0,0.0076,0.7856,0.2031,47.1773,0.508,0.8881,-0.0157,2.438,-0.0278
957,191.4,375.87,0.0,0.0038,0.0,0.0,0.0076,0.7856,0.2031,47.0935,0.5074,0.8878,-0.0155,2.4378,-0.0278
958,191.6,375.79,0.0,0.0038,0.0,0.0,0.0076,0.7856,0.2031,47.0106,0.5069,0.8876,-0.0154,2.4376,-0.0278
959,191.8,375.7,0.0,0.0038,0.0,0.0,0.0075,0.7856,0.2031,46.9276,0.5063,0.8874,-0.0152,2.4373,-0.0278
960,192.0,375.61,0.0,0.0038,0.0,0.0,0.0075,0.7856,0.2031,46.8444,0.5058,0.8872,-0.0151,2.4371,-0.0278
961,192.2,375.52,0.0,0.0038,0.0,0.0,0.0075,0.7856,0.2031,46.7611,0.5052,0.887,-0.015,2.4369,-0.0278
962,192.4,375.43,0.0,0.0038,0.0,0.0,0.0075,0.7856,0.2032,46.6776,0.5046,0.8867,-0.0148,2.4367,-0.0278
963,192.6,375.34,0.0,0.0038,0.0,0.0,0.0075,0.7856,0.2032,46.5929,0.5041,0.8865,-0.0147,2.4365,-0.0278
964,192.8,375.25,0.0,0.0037,0.0,0.0,0.0075,0.7856,0.2032,46.5091,0.5035,0.8863,-0.0145,2.4363,-0.0278
965,193.0,375.16,0.0,0.0037,0.0,0.0,0.0075,0.7856,0.2032,46.4252,0.503,0.8861,-0.0144,2.436,-0.0278
966,193.2,375.07,0.0,0.0037,0.0,0.0,0.0075,0.7856,0.2032,46.3411,0.5024,0.8859,-0.0142,2.4358,-0.0278
967,193.4,374.98,0.0,0.0037,0.0,0.0,0.0075,0.7856,0.2032,46.2569,0.5018,0.8857,-0.0141,2.4356,-0.0278
968,193.6,374.89,0.0,0.0037,0.0,0.0,0.0075,0.7856,0.2032,46.1714,0.5013,0.8854,-0.0139,2.4354,-0.0278
969,193.8,374.8,0.0,0.0037,0.0,0.0,0.0075,0.7856,0.2032,46.0869,0.5007,0.8852,-0.0138,2.4352,-0.0278
970,194.0,374.71,0.0,0.0037,0.0,0.0,0.0074,0.7856,0.2032,46.0022,0.5001,0.885,-0.0136,2.435,-0.0278
971,194.2,374.63,0.0,0.0037,0.0,0.0,0.0074,0.7856,0.2032,45.9173,0.4996,0.8848,-0.0135,2.4347,-0.0278
972,194.4,374.54,0.0,0.0037,0.0,0.0,0.0074,0.7856,0.2032,45.8323,0.499,0.8846,-0.0134,2.4345,-0.0278
973,194.6,374.45,0.0,0.0037,0.0,0.0,0.0074,0.7856,0.2032,45.746,0.4984,0.8843,-0.0132,2.4343,-0.0278
974,194.8,374.36,0.0,0.0037,0.0,0.0,0.0074,0.7856,0.2032,45.6607,0.4979,0.8841,-0.0131,2.4341,-0.0278
975,195.0,374.27,0.0,0.0037,0.0,0.0,0.0074,0.7856,0.2032,45.5752,0.4973,0.8839,-0.0129,2.4339,-0.0278
976,195.2,374.18,0.0,0.0037,0.0,0.0,0.0074,0.7856,0.2033,45.4896,0.4967,0.8837,-0.0128,2.4336,-0.0278
977,195.4,374.09,0.0,0.0037,0.0,0.0,0.0074,0.7857,0.2033,45.4037,0.4962,0.8835,-0.0126,2.4334,-0.0278
978,195.6,374.0,0.0,0.0037,0.0,0.0,0.0074,0.7857,0.2033,45.3178,0.4956,0.8832,-0.0125,2.4332,-0.0278
979,195.8,373.91,0.0,0.0037,0.0,0.0,0.0074,0.7857,0.2033,45.2305,0.495,0.883,-0.0123,2.433,-0.0278
980,196.0,373.82,0.0,0.0037,0.0,0.0,0.0074,0.7857,0.2033,45.1442,0.4945,0.8828,-0.0122,2.4328,-0.0278
981,196.2,373.73,0.0,0.0037,0.0,0.0,0.0073,0.7857,0.2033,45.0577,0.4939,0.8826,-0.012,2.4326,-0.0278
982,196.4,373.64,0.0,0.0037,0.0,0.0,0.0073,0.7857,0.2033,44.9711,0.4933,0.8824,-0.0119,2.4323,-0.0278
983,196.6,373.55,0.0,0.0037,0.0,0.0,0.0073,0.7857,0.2033,44.8843,0.4927,0.8821,-0.0118,2.4321,-0.0278
984,196.8,373.47,0.0,0.0037,0.0,0.0,0.0073,0.7857,0.2033,44.7962,0.4922,0.8819,-0.0116,2.4319,-0.0278
985,197.0,373.38,0.0,0.0037,0.0,0.0,0.0073,0.7857,0.2033,44.7091,0.4916,0.8817,-0.0115,2.4317,-0.0277
986,197.2,373.29,0.0,0.0036,0.0,0.0,0.0073,0.7857,0.2033,44.6217,0.491,0.8815,-0.0113,2.4315,-0.0277
987,197.4,373.2,0.0,0.0036,0.0,0.0,0.0073,0.7857,0.2034,44.5343,0.4904,0.8813,-0.0112,2.4313,-0.0277
988,197.6,373.11,0.0,0.0036,0.0,0.0,0.0073,0.7857,0.2034,44.4466,0.4899,0.881,-0.011,2.431,-0.0277
989,197.8,373.02,0.0,0.0036,0.0,0.0,0.0073,0.7857,0.2034,44.3576,0.4893,0.8808,-0.0109,2.4308,-0.0277
990,198.0,372.93,0.0,0.0036,0.0,0.0,0.0073,0.7857,0.2034,44.2696,0.4887,0.8806,-0.0107,2.4306,-0.0277
991,198.2,372.84,0.0,0.0036,0.0,0.0,0.0073,0.7857,0.2034,44.1814,0.4881,0.8804,-0.0106,2.4304,-0.0277
992,198.4,372.75,0.0,0.0036,0.0,0.0,0.0072,0.7857,0.2034,44.0931,0.4875,0.8802,-0.0104,2.4302,-0.0277
993,198.6,372.66,0.0,0.0036,0.0,0.0,0.0072,0.7857,0.2034,44.0045,0.487,0.8799,-0.0103,2.43,-0.0277
994,198.8,372.57,0.0,0.0036,0.0,0.0,0.0072,0.7857,0.2034,43.9158,0.4864,0.8797,-0.0102,2.4297,-0.0277
995,199.0,372.49,0.0,0.0036,0.0,0.0,0.0072,0.7858,0.2034,43.8361,0.4862,0.8794,-0.0101,2.4295,-0.0276
996,199.2,372.41,0.0,0.0036,0.0,0.0,0.0072,0.7858,0.2034,43.7664,0.4865,0.8791,-0.0101,2.4293,-0.0273
997,199.4,372.33,0.0,0.0036,0.0,0.0,0.0072,0.7858,0.2034,43.6978,0.4868,0.8787,-0.01,2.429,-0.0271
998,199.6,372.25,0.0,0.0036,0.0,0.0,0.0072,0.7858,0.2034,43.628,0.4872,0.8783,-0.01,2.4288,-0.0269
999,199.8,372.17,0.0,0.0036,0.0,0.0,0.0072,0.7858,0.2034,43.558,0.4875,0.8779,-0.01,2.4286,-0.0266
1000,200.0,372.09,0.0,0.0036,0.0,0.0,0.0072,0.7858,0.2034,43.4891,0.4878,0.8775,-0.01,2.4283,-0.0264
