s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW,kW,kW,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m,m,m,deg
 1.7000104E+002, 2.9850577E+001, 3.1585363E+001, 3.5112078E+001, 2.6462942E+001, 6.9031928E+000, 4.4926579E+001, 2.6535332E+001, 1.3730497E+001, 5.1157929E+000, 3.0880383E+001, 1.7982359E+001, 1.1035094E+001, 4.3503439E+000, 1.7635875E+001, 1.1473295E+001, 8.0467687E+000, 3.8750742E+000, 1.0299774E+001, 6.7192863E+000, 5.1920425E+000, 2.5348927E+000, 5.8305968E+000, 4.0165862E+000, 3.3245553E+000, 2.1892766E+000, 3.7336649E+000, 2.7577268E+000, 2.2462155E+000, 1.5938326E+000, 1.4657484E+000, 1.5136119E+000, 1.2844672E+000, 9.7751444E-001, 6.9543532E-001, 4.5900593E-001, 4.8015789E+000, 3.6268782E+000, 1.1747007E+000, 4.4696792E+000, 3.5409649E+000, 9.2871434E-001, 6.0401071E+000, 6.4886201E+000, 1.3416292E+001, 1.2550194E+000, 1.5874334E+000, 2.7834759E+000, 2.9294433E+000, 7.3614423E-001,-7.1153485E-001,-1.8317730E-001, 2.0310179E-001, 1.6390026E-001, 4.8316691E-002,-3.1631189E-002, 4.6649912E-002, 9.9650868E-002, 1.3999845E-001, 2.5305379E-001, 3.0821560E-001, 3.7525575E-001, 4.3626612E-001, 5.1844447E-001, 6.0620799E-001, 7.2934596E-001, 1.0486939E-001, 1.1955671E-001, 6.2899973E-001, 4.8447837E+000
 1.7200026E+002, 4.6568298E+001, 3.0775551E+001, 3.3881285E+001, 2.5011007E+001, 6.6241037E+000, 4.3202334E+001, 2.6003556E+001, 1.4052676E+001, 5.1218365E+000, 2.9600045E+001, 1.6007776E+001, 1.0065763E+001, 4.2164958E+000, 1.6743571E+001, 1.0245062E+001, 7.3035814E+000, 3.4652160E+000, 9.6879198E+000, 5.9196406E+000, 4.2330961E+000, 2.2504923E+000, 5.5858294E+000, 3.6720268E+000, 2.7967955E+000, 1.6082276E+000, 3.5322903E+000, 2.5796960E+000, 2.1731101E+000, 1.3550075E+000, 1.4674211E+000, 1.5108816E+000, 1.2888541E+000, 9.8598767E-001, 7.0647823E-001, 4.6872671E-001, 4.6118999E+000, 3.6209099E+000, 9.9098999E-001, 4.7609285E+000, 3.6392171E+000, 1.1217114E+000, 6.4336871E+000, 6.2322971E+000, 1.3312967E+001, 1.5158262E+000, 1.3391757E+000, 2.9000175E+000, 2.9077034E+000, 7.9634248E-001,-7.3969606E-001,-2.0323504E-001, 2.6876106E-001, 2.2600295E-001, 1.8689017E-001, 1.3314771E-002, 8.9134761E-003, 6.4351567E-002, 1.4761441E-001, 2.0358183E-001, 2.6612420E-001, 3.1125040E-001, 3.7639039E-001, 4.0494632E-001, 4.3655515E-001, 4.6118463E-001, 1.3047839E-001, 1.0158288E-001, 6.2926151E-001, 4.8385653E+000
 1.7400147E+002, 2.6328459E+001, 2.9179561E+001, 3.3219567E+001, 2.3726744E+001, 6.6172469E+000, 4.3941452E+001, 2.4134071E+001, 1.2472064E+001, 4.7133142E+000, 3.1757232E+001, 1.6220175E+001, 8.7844074E+000, 3.2640843E+000, 2.0326501E+001, 1.1101011E+001, 6.6223923E+000, 2.6327849E+000, 1.2404274E+001, 7.3604085E+000, 4.6924306E+000, 2.0849476E+000, 7.5566919E+000, 4.7477627E+000, 3.3038764E+000, 1.6191869E+000, 4.8240906E+000, 3.5735890E+000, 2.6813401E+000, 1.3665238E+000, 1.4540472E+000, 1.5017258E+000, 1.2806094E+000, 9.8764725E-001, 7.1385963E-001, 4.7623840E-001, 4.6784600E+000, 3.6146606E+000, 1.0637994E+000, 4.7229121E+000, 3.6872657E+000, 1.0356463E+000, 6.3823136E+000, 6.3222432E+000, 1.4623400E+001, 1.3995221E+000, 1.4375668E+000, 2.9452470E+000, 2.8839203E+000, 7.2802584E-001,-5.8685422E-001,-2.2859998E-001, 2.0983856E-001, 2.0237679E-001, 1.9442821E-001, 1.5419605E-001, 7.5453809E-002, 7.1764954E-002, 4.6835366E-002, 1.1085611E-001, 1.4812744E-001, 1.7821008E-001, 2.1849564E-001, 3.0000119E-001, 3.6198870E-001, 4.1143419E-001, 1.6444415E-001, 7.0850663E-002, 6.3060956E-001, 4.8415970E+000
 1.7600038E+002, 3.6860715E+001, 2.9425574E+001, 3.6773713E+001, 2.4755664E+001, 7.0107489E+000, 4.4897239E+001, 2.6398959E+001, 1.3579406E+001, 5.2018424E+000, 2.9618718E+001, 1.3748396E+001, 8.3217815E+000, 3.3037940E+000, 1.7346617E+001, 8.1547247E+000, 5.3564661E+000, 2.6124997E+000, 1.1355388E+001, 5.2878205E+000, 3.5108720E+000, 1.7704145E+000, 6.9479638E+000, 3.5589105E+000, 2.2759063E+000, 1.1397830E+000, 4.5074399E+000, 2.5208209E+000, 1.6259245E+000, 9.0147314E-001, 1.4676476E+000, 1.5080668E+000, 1.2756426E+000, 9.7700618E-001, 6.9924891E-001, 4.6512256E-001, 4.4838607E+000, 3.5165181E+000, 9.6734261E-001, 4.7436426E+000, 3.6167337E+000, 1.1269088E+000, 6.4103278E+000, 6.0592713E+000, 1.3516074E+001, 1.5228498E+000, 1.3072197E+000, 2.8371173E+000, 2.7437255E+000, 8.5221370E-001,-3.1543036E-001,-6.4019240E-001, 2.7898108E-001, 2.9171463E-001, 2.1050245E-001, 2.1630979E-001, 1.8361885E-001, 1.1713431E-001, 1.2838606E-001, 2.1834173E-001, 3.0198880E-001, 3.7448311E-001, 4.6937151E-001, 5.4007299E-001, 5.8158573E-001, 6.1150471E-001, 1.1951562E-001, 1.5894284E-001, 6.3053059E-001, 4.8453990E+000
 1.7800058E+002, 3.1635232E+001, 2.9629627E+001, 3.5770612E+001, 2.6460569E+001, 7.7288098E+000, 4.5546487E+001, 2.7898144E+001, 1.4828228E+001, 5.2338417E+000, 3.1217807E+001, 1.7058027E+001, 9.9995046E+000, 4.0593939E+000, 1.7490498E+001, 9.8387121E+000, 6.3820832E+000, 2.9777862E+000, 1.0286570E+001, 5.6445241E+000, 3.7242431E+000, 1.8608012E+000, 6.2541495E+000, 3.5077059E+000, 2.3166127E+000, 1.3485631E+000, 4.0969570E+000, 2.7320069E+000, 1.8897873E+000, 1.0655315E+000, 1.4794951E+000, 1.5201881E+000, 1.2923181E+000, 9.8474874E-001, 7.0332164E-001, 4.6695424E-001, 4.7147552E+000, 3.6315298E+000, 1.0832254E+000, 4.7115023E+000, 3.6233922E+000, 1.0881101E+000, 6.3668950E+000, 6.3712909E+000, 1.3931192E+001, 1.4704191E+000, 1.4638181E+000, 2.8307470E+000, 2.8752851E+000, 8.1996723E-001,-6.7732757E-001,-3.0253316E-001, 3.4713915E-001, 2.4872652E-001, 2.1966362E-001, 1.2258423E-001, 1.4346685E-001, 1.1697194E-001, 1.3059151E-001, 1.3038520E-001, 1.7186048E-001, 2.3870711E-001, 3.1656829E-001, 3.8736052E-001, 4.4387476E-001, 4.8857422E-001, 1.1740413E-001, 1.2222452E-001, 6.3065373E-001, 4.8367522E+000
 1.8000152E+002, 4.1236892E+001, 3.0157749E+001, 3.2933779E+001, 2.6323223E+001, 7.4505101E+000, 4.2691565E+001, 2.5011222E+001, 1.2893549E+001, 5.1161766E+000, 3.0623476E+001, 1.3901657E+001, 8.2113598E+000, 3.5605727E+000, 1.8323893E+001, 8.5965803E+000, 5.4206751E+000, 2.4429113E+000, 1.1636464E+001, 5.7452368E+000, 3.8679318E+000, 1.8582947E+000, 6.9664002E+000, 3.7322932E+000, 2.5692169E+000, 1.4287855E+000, 4.4740111E+000, 2.7962110E+000, 1.9574056E+000, 1.2343047E+000, 1.4795138E+000, 1.5203659E+000, 1.2900925E+000, 9.9072073E-001, 7.0935460E-001, 4.7184020E-001, 4.5725707E+000, 3.5717020E+000, 1.0008687E+000, 4.7953345E+000, 3.6492684E+000, 1.1460662E+000, 6.4801818E+000, 6.1791496E+000, 1.5229194E+001, 1.5487381E+000, 1.3525252E+000, 2.8450995E+000, 2.7842534E+000, 9.3383562E-001,-7.7414687E-001,-3.1628284E-001, 3.8387658E-001, 3.0814286E-001, 1.9433703E-001, 8.5267812E-003, 5.6155513E-002, 1.1066587E-001, 1.3463421E-001, 1.4224821E-001, 1.5367163E-001, 2.0685210E-001, 3.1969555E-001, 4.6482364E-001, 5.9660907E-001, 6.8322143E-001, 1.1559758E-001, 1.3199999E-001, 6.3110580E-001, 4.8304284E+000
 1.8200095E+002, 2.4430151E+001, 2.9362187E+001, 3.3863456E+001, 2.7728806E+001, 8.2324143E+000, 3.9241603E+001, 2.7249627E+001, 1.5947916E+001, 6.0202985E+000, 2.6017276E+001, 1.6640671E+001, 1.1324960E+001, 5.4334443E+000, 1.5291678E+001, 1.0403335E+001, 7.6406343E+000, 4.2104987E+000, 9.2979618E+000, 6.2812129E+000, 4.3235113E+000, 2.4135958E+000, 5.6579878E+000, 3.5823412E+000, 2.5851079E+000, 1.3378387E+000, 3.6945363E+000, 2.3698030E+000, 1.7087792E+000, 9.0507270E-001, 1.5013734E+000, 1.5485200E+000, 1.3183899E+000, 1.0097542E+000, 7.2105407E-001, 4.7636153E-001, 4.6563500E+000, 3.6549268E+000, 1.0014232E+000, 4.6304776E+000, 3.5739871E+000, 1.0564905E+000, 6.2574021E+000, 6.2923648E+000, 1.2530643E+001, 1.4276899E+000, 1.3532746E+000, 2.7327600E+000, 2.8789073E+000, 9.7203715E-001,-7.8320667E-001,-3.8112931E-001, 4.8483936E-001, 3.1594697E-001, 2.8816190E-001, 7.8053068E-002, 1.2254957E-001, 1.1045666E-001, 1.4797102E-001, 1.7360975E-001, 1.7538135E-001, 2.2516092E-001, 3.2266629E-001, 4.0814951E-001, 4.9654703E-001, 5.6576652E-001, 1.1975297E-001, 1.2651718E-001, 6.3085608E-001, 4.8232630E+000
 1.8400138E+002, 3.2428973E+001, 3.0052892E+001, 3.5174227E+001, 2.6978844E+001, 7.7920077E+000, 4.2766852E+001, 2.8769146E+001, 1.5881803E+001, 5.9418353E+000, 2.7016891E+001, 1.6636840E+001, 1.0392488E+001, 4.5179244E+000, 1.4437670E+001, 9.3477620E+000, 6.7129825E+000, 3.6098609E+000, 8.6505127E+000, 5.3495528E+000, 3.8943584E+000, 2.3456313E+000, 5.6363339E+000, 3.3600247E+000, 2.4149005E+000, 1.4308017E+000, 4.0377077E+000, 2.5551038E+000, 1.8790785E+000, 1.1377103E+000, 1.5062147E+000, 1.5514383E+000, 1.3130894E+000, 9.9620819E-001, 7.0961998E-001, 4.6862496E-001, 4.6484567E+000, 3.6288595E+000, 1.0195972E+000, 4.6907591E+000, 3.6235458E+000, 1.0672132E+000, 6.3388636E+000, 6.2816983E+000, 1.1472419E+001, 1.4421801E+000, 1.3778341E+000, 2.7875387E+000, 2.8372153E+000, 9.0433807E-001,-8.2648453E-001,-3.0359183E-001, 3.8031563E-001, 2.2477853E-001, 2.1349735E-001, 1.1764058E-001, 7.0909346E-002, 4.9789988E-002, 1.0523433E-001, 1.6172338E-001, 2.0932453E-001, 2.3758989E-001, 3.0482260E-001, 3.4299400E-001, 4.4262316E-001, 5.6339330E-001, 1.0516408E-001, 1.1620318E-001, 6.3074750E-001, 4.8152288E+000
 1.8600104E+002, 2.4839988E+001, 3.0231696E+001, 3.5460433E+001, 2.5632669E+001, 7.2359201E+000, 4.1909807E+001, 2.8854823E+001, 1.4863407E+001, 5.3767133E+000, 2.9780917E+001, 1.8323196E+001, 1.0197530E+001, 3.6960722E+000, 1.8118674E+001, 1.1347305E+001, 6.8419353E+000, 2.8236255E+000, 1.1241162E+001, 7.4051158E+000, 4.9128472E+000, 2.1787772E+000, 6.8427026E+000, 4.6074157E+000, 3.2108155E+000, 1.6767076E+000, 4.4823890E+000, 2.9877541E+000, 2.1343661E+000, 1.1982654E+000, 1.4958387E+000, 1.5515466E+000, 1.3200004E+000, 1.0150785E+000, 7.3157365E-001, 4.8480084E-001, 4.7171144E+000, 3.6925290E+000, 1.0245854E+000, 4.5492292E+000, 3.6121828E+000, 9.3704647E-001, 6.1476071E+000, 6.3744789E+000, 1.3184719E+001, 1.2662790E+000, 1.3845749E+000, 2.7651951E+000, 2.9066074E+000, 8.9651993E-001,-7.2876435E-001,-2.8222952E-001, 3.0709384E-001, 2.9919216E-001, 2.2577696E-001, 1.2698279E-001, 1.7594011E-001, 1.8306884E-001, 2.0495384E-001, 2.3425963E-001, 2.3207515E-001, 2.3129454E-001, 2.5019277E-001, 2.8600433E-001, 3.3714526E-001, 4.1472261E-001, 1.2264636E-001, 1.5570511E-001, 6.3099412E-001, 4.8185615E+000
 1.8800020E+002, 3.6569896E+001, 3.3914920E+001, 3.7689502E+001, 2.6866059E+001, 7.4796788E+000, 4.5466684E+001, 2.8053432E+001, 1.4961899E+001, 5.3139108E+000, 2.9088128E+001, 1.5552252E+001, 9.6897717E+000, 4.0952827E+000, 1.6812872E+001, 9.4427454E+000, 6.2425486E+000, 2.9294977E+000, 1.0506687E+001, 6.4050539E+000, 4.1495561E+000, 2.2429564E+000, 6.5575280E+000, 4.3183785E+000, 2.9506294E+000, 1.7320894E+000, 4.3602348E+000, 2.8864896E+000, 2.1573229E+000, 1.2615517E+000, 1.5090615E+000, 1.5411901E+000, 1.2977777E+000, 9.8825001E-001, 7.0609601E-001, 4.6837867E-001, 4.7662367E+000, 3.6750159E+000, 1.0912208E+000, 4.6033902E+000, 3.5647553E+000, 1.0386349E+000, 6.2207976E+000, 6.4408604E+000, 1.3829334E+001, 1.4035606E+000, 1.4746227E+000, 2.6970503E+000, 2.8638004E+000, 8.3336440E-001,-7.9529776E-001,-2.7559183E-001, 3.5289670E-001, 1.6953926E-001, 2.2586541E-001, 1.6280881E-002, 7.5878709E-002, 1.2234455E-001, 1.2336346E-001, 1.4693780E-001, 2.0293237E-001, 2.2682523E-001, 2.5483097E-001, 3.1507482E-001, 3.4277934E-001, 3.9400285E-001, 1.4608245E-001, 1.4797393E-001, 6.3102086E-001, 4.8247312E+000
 1.9000025E+002, 3.3828305E+001, 3.0273659E+001, 3.6842841E+001, 2.7092376E+001, 7.4145595E+000, 4.1826879E+001, 2.6855565E+001, 1.3957895E+001, 5.2736288E+000, 2.9762162E+001, 1.6016592E+001, 9.4845235E+000, 3.7132396E+000, 1.7068973E+001, 1.0074368E+001, 6.6068389E+000, 2.7622826E+000, 1.0181886E+001, 6.3699859E+000, 4.3560750E+000, 2.2882708E+000, 5.8509907E+000, 3.8765369E+000, 2.9562058E+000, 1.6674568E+000, 3.5511372E+000, 2.4602851E+000, 2.0342012E+000, 1.3915550E+000, 1.5123710E+000, 1.5536089E+000, 1.3141993E+000, 1.0069018E+000, 7.1830194E-001, 4.7520430E-001, 4.6504200E+000, 3.6189280E+000, 1.0314920E+000, 4.5933942E+000, 3.5962403E+000, 9.9715391E-001, 6.2072895E+000, 6.2843513E+000, 1.3077999E+001, 1.3475053E+000, 1.3939081E+000, 2.7243632E+000, 2.7715336E+000, 9.8092658E-001,-7.7024397E-001,-2.8545679E-001, 2.8916350E-001, 3.6089297E-001, 1.7752437E-001, 1.6688448E-001, 1.2642180E-001, 1.2753508E-001, 1.6725535E-001, 1.2720160E-001, 1.8691532E-001, 2.4338441E-001, 3.0641554E-001, 3.3029010E-001, 3.3245595E-001, 4.2428001E-001, 1.1254597E-001, 9.2798732E-002, 6.3091887E-001, 4.8131147E+000
 1.9200042E+002, 2.7150461E+001, 2.9232585E+001, 3.7458515E+001, 2.6041963E+001, 7.1403066E+000, 4.0908652E+001, 2.7866409E+001, 1.3140942E+001, 5.1224145E+000, 3.0009267E+001, 1.6089723E+001, 8.6574450E+000, 3.4819706E+000, 1.7814984E+001, 9.4571276E+000, 5.5698205E+000, 2.3693026E+000, 1.0425762E+001, 5.8378895E+000, 3.7062732E+000, 1.7972080E+000, 6.2469225E+000, 3.9359289E+000, 2.8210066E+000, 1.4400761E+000, 4.0731648E+000, 2.8159427E+000, 2.2872305E+000, 1.2442163E+000, 1.5136766E+000, 1.5494473E+000, 1.3069449E+000, 9.9341903E-001, 7.1039872E-001, 4.7096296E-001, 4.5938304E+000, 3.5796280E+000, 1.0142023E+000, 4.6467891E+000, 3.6518934E+000, 9.9489570E-001, 6.2794447E+000, 6.2078789E+000, 1.3073026E+001, 1.3444536E+000, 1.3705437E+000, 2.7807428E+000, 2.7082440E+000, 8.9936657E-001,-5.3220147E-001,-4.5498978E-001, 2.7416113E-001, 3.1692886E-001, 1.8319102E-001, 9.1845005E-002, 8.1656338E-002, 8.2936514E-002, 5.1812660E-002, 9.9255590E-002, 1.3751091E-001, 1.5227131E-001, 1.5900529E-001, 2.3354269E-001, 2.9228764E-001, 3.3441266E-001, 1.4880516E-001, 1.1458963E-001, 6.3074980E-001, 4.8124052E+000
 1.9400102E+002, 3.6855690E+001, 2.9156416E+001, 3.4935738E+001, 2.5604570E+001, 6.9592637E+000, 4.2388363E+001, 2.6438318E+001, 1.3121981E+001, 4.8132453E+000, 3.0949812E+001, 1.5131953E+001, 8.2684667E+000, 3.2708986E+000, 1.9534450E+001, 1.0131292E+001, 5.9174019E+000, 2.3425594E+000, 1.2783041E+001, 7.0943284E+000, 4.4152205E+000, 1.5967788E+000, 7.5863347E+000, 4.7677067E+000, 3.3081969E+000, 1.3659732E+000, 4.6025967E+000, 3.3837419E+000, 2.5212461E+000, 1.2003758E+000, 1.5049494E+000, 1.5488307E+000, 1.3205956E+000, 1.0223200E+000, 7.3576591E-001, 4.8991477E-001, 4.6603673E+000, 3.6184946E+000, 1.0418728E+000, 4.8043958E+000, 3.6780112E+000, 1.1263847E+000, 6.4924268E+000, 6.2977937E+000, 1.5468574E+001, 1.5221415E+000, 1.4079362E+000, 2.7973534E+000, 2.7463722E+000, 8.6072318E-001,-2.9636991E-001,-7.2091792E-001, 3.1783633E-001, 2.5656474E-001, 2.0590391E-001, 1.4321883E-001, 1.2598177E-001, 1.3828175E-001, 1.1882678E-001, 7.9790247E-002, 1.2909880E-001, 1.7939437E-001, 2.3128125E-001, 2.6633253E-001, 3.1197694E-001, 3.6523645E-001, 1.2331139E-001, 1.3088091E-001, 6.3125087E-001, 4.8083904E+000
 1.9600082E+002, 2.6648998E+001, 2.8803033E+001, 3.6799605E+001, 2.5813667E+001, 7.4011860E+000, 4.0358403E+001, 2.8046370E+001, 1.3595536E+001, 5.1729173E+000, 2.8869020E+001, 1.5037514E+001, 8.2849047E+000, 3.4048373E+000, 1.6613431E+001, 8.7415063E+000, 5.2857562E+000, 2.2038792E+000, 1.0168843E+001, 5.8388191E+000, 3.6834831E+000, 1.7945620E+000, 6.6331842E+000, 4.0643772E+000, 2.6898457E+000, 1.5024175E+000, 4.6962460E+000, 3.1609814E+000, 2.1863861E+000, 1.1082270E+000, 1.5148719E+000, 1.5619472E+000, 1.3220072E+000, 1.0084096E+000, 7.2321325E-001, 4.8020863E-001, 4.5294710E+000, 3.5594124E+000, 9.7005859E-001, 4.8447934E+000, 3.7538620E+000, 1.0909314E+000, 6.5470181E+000, 6.1209068E+000, 1.2902667E+001, 1.4742316E+000, 1.3108900E+000, 2.8844399E+000, 2.6579226E+000, 7.6923927E-001,-3.3391070E-001,-5.5510386E-001, 2.1721440E-001, 1.2805486E-001, 9.7718137E-002, 5.7022498E-002, 9.4458653E-002, 1.3703579E-001, 1.8006485E-001, 2.1828351E-001, 2.5111418E-001, 2.7216549E-001, 3.4579959E-001, 3.9269033E-001, 4.0199848E-001, 3.9666691E-001, 1.5487209E-001, 9.4356540E-002, 6.3127714E-001, 4.8054141E+000
 1.9800024E+002, 2.6455025E+001, 2.8799732E+001, 3.6988047E+001, 2.8239535E+001, 7.5681030E+000, 4.2034068E+001, 2.9175309E+001, 1.4894822E+001, 5.1658737E+000, 3.0283165E+001, 1.7136325E+001, 1.0056426E+001, 3.9418710E+000, 1.9426200E+001, 1.1352192E+001, 7.5170909E+000, 3.4027784E+000, 1.1808613E+001, 7.4752376E+000, 5.4026919E+000, 2.7295324E+000, 7.5189028E+000, 4.9490985E+000, 3.7927054E+000, 1.9132576E+000, 5.2944360E+000, 3.5604854E+000, 2.8083895E+000, 1.5951485E+000, 1.5186675E+000, 1.5642407E+000, 1.3327958E+000, 1.0287491E+000, 7.3887860E-001, 4.9129036E-001, 4.8905709E+000, 3.7068752E+000, 1.1836956E+000, 4.6494005E+000, 3.6114581E+000, 1.0379423E+000, 6.2829736E+000, 6.6088796E+000, 1.4836567E+001, 1.4026248E+000, 1.5995887E+000, 2.6835331E+000, 2.8359166E+000, 8.6445259E-001,-2.1946135E-001,-7.3398945E-001, 2.7467119E-001, 3.0999926E-001, 1.7252012E-001, 7.9085393E-002, 1.3598037E-002, 6.9409431E-002, 9.5435277E-002, 1.4929128E-001, 2.1849165E-001, 3.1263437E-001, 3.3832012E-001, 3.3777497E-001, 3.1152383E-001, 3.9928917E-001, 1.3985905E-001, 1.1478561E-001, 6.3148681E-001, 4.8012688E+000
 2.0000000E+002, 3.1371659E+001, 3.0191672E+001, 3.6775182E+001, 2.8884195E+001, 8.2993145E+000, 4.4135924E+001, 2.8155129E+001, 1.5477159E+001, 5.6923248E+000, 3.0242360E+001, 1.7612179E+001, 1.1249148E+001, 4.4639554E+000, 1.5897656E+001, 1.0588956E+001, 7.4011524E+000, 3.4935554E+000, 8.7147977E+000, 6.0968977E+000, 4.6795240E+000, 2.4330430E+000, 5.0811362E+000, 3.7426076E+000, 3.0308470E+000, 1.7061451E+000, 3.5023082E+000, 2.8277695E+000, 2.2702288E+000, 1.2491459E+000, 1.5437159E+000, 1.5799867E+000, 1.3303254E+000, 1.0053521E+000, 7.1278083E-001, 4.6902448E-001, 4.7861160E+000, 3.6888357E+000, 1.0972803E+000, 4.5351983E+000, 3.5870383E+000, 9.4816003E-001, 6.1286464E+000, 6.4677243E+000, 1.2148302E+001, 1.2812973E+000, 1.4828112E+000, 2.6373681E+000, 2.7955802E+000, 9.8013582E-001,-3.0597689E-001,-7.9746691E-001, 4.1631093E-001, 3.8245525E-001, 2.7037494E-001, 1.1040041E-001, 1.3399056E-002, 9.1572288E-004, 6.8956874E-002, 9.3642481E-002, 1.3952713E-001, 2.0260072E-001, 2.7600914E-001, 3.3423975E-001, 3.6875702E-001, 4.2530237E-001, 1.0406536E-001, 1.1064024E-001, 6.3124365E-001, 4.7959189E+000
