s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW,kW,kW,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m,m,m,deg
 1.7000198E+002, 3.7948311E+001, 3.2522358E+001, 3.5142697E+001, 2.5090769E+001, 8.5407918E+000, 3.5107987E+001, 2.6981387E+001, 1.4412763E+001, 5.4488549E+000, 2.1473246E+001, 1.4314706E+001, 8.3419157E+000, 3.2987073E+000, 1.2315208E+001, 7.7592840E+000, 5.1662344E+000, 2.0605953E+000, 7.9842641E+000, 4.9460358E+000, 3.5255125E+000, 1.4020048E+000, 5.7811486E+000, 3.6065180E+000, 2.6522052E+000, 1.1514514E+000, 4.2888703E+000, 2.9010525E+000, 2.2613944E+000, 1.0394549E+000, 1.2904268E+000, 1.3052235E+000, 1.0530518E+000, 8.0718053E-001, 5.8696776E-001, 4.1396250E-001, 4.0312819E+000, 3.2262262E+000, 8.0505568E-001, 4.3605379E+000, 3.3520387E+000, 1.0084992E+000, 5.6659796E+000, 5.2381522E+000, 1.0696976E+001, 1.3104199E+000, 1.0460703E+000, 2.6568423E+000, 2.5526584E+000, 7.5331388E-001,-4.9179002E-001,-2.3316511E-001,-1.6374242E-002,-1.6374242E-002, 1.0432482E-001, 1.0432482E-001, 3.1022572E-001, 4.7356829E-001, 6.4063636E-001, 8.0343911E-001, 8.9148702E-001, 9.4316580E-001, 1.0068143E+000, 1.0617548E+000, 1.0982081E+000, 1.1075998E+000, 3.4915175E-002, 8.4019051E-002, 7.1967242E-001, 2.6343646E+000
 1.7200378E+002, 3.2052807E+001, 3.2198104E+001, 3.5260819E+001, 2.6455121E+001, 8.5163666E+000, 3.4602794E+001, 2.5836080E+001, 1.3147432E+001, 5.2934704E+000, 2.0864666E+001, 1.2478755E+001, 7.0283930E+000, 3.1340954E+000, 1.2275094E+001, 7.2344171E+000, 4.5824502E+000, 2.1285320E+000, 7.9651919E+000, 4.9837771E+000, 3.3686547E+000, 1.6325512E+000, 5.8624947E+000, 3.9082520E+000, 2.8321770E+000, 1.4814945E+000, 4.6778074E+000, 3.2215167E+000, 2.3710194E+000, 1.2566150E+000, 1.2958582E+000, 1.3065217E+000, 1.0516956E+000, 7.9991629E-001, 5.8281346E-001, 4.1197597E-001, 3.9732256E+000, 3.1568495E+000, 8.1637603E-001, 4.3494851E+000, 3.3619247E+000, 9.8756049E-001, 5.6516179E+000, 5.1627151E+000, 1.0530388E+001, 1.2832127E+000, 1.0607797E+000, 2.6563875E+000, 2.4592951E+000, 7.3168042E-001,-3.8788791E-001,-3.5244811E-001, 7.9386593E-002, 7.9386593E-002, 2.1646205E-001, 2.1646205E-001, 3.2104633E-001, 4.7602683E-001, 5.7725922E-001, 6.9010223E-001, 7.7230402E-001, 8.0103831E-001, 8.1657797E-001, 7.9432397E-001, 7.7722324E-001, 7.4919957E-001, 6.4455444E-002, 4.1538843E-002, 7.1938792E-001, 2.6326133E+000
 1.7400322E+002, 3.6470672E+001, 3.3563339E+001, 3.3692268E+001, 2.5007355E+001, 8.0407198E+000, 3.6915586E+001, 2.6608854E+001, 1.3625796E+001, 5.2771438E+000, 2.4653634E+001, 1.4531018E+001, 7.5564850E+000, 3.2348585E+000, 1.4777142E+001, 8.1649857E+000, 4.7036695E+000, 1.9928813E+000, 9.7726888E+000, 5.6173535E+000, 3.5247863E+000, 1.2954761E+000, 6.9904765E+000, 4.2987911E+000, 2.9173015E+000, 1.0153431E+000, 5.2759462E+000, 3.5561296E+000, 2.5843296E+000, 9.1624197E-001, 1.2869785E+000, 1.3112258E+000, 1.0667735E+000, 8.2345502E-001, 6.0277442E-001, 4.2692869E-001, 4.1251875E+000, 3.2863206E+000, 8.3886684E-001, 4.3386614E+000, 3.3693289E+000, 9.6933245E-001, 5.6375538E+000, 5.3601708E+000, 1.2546121E+001, 1.2595276E+000, 1.0900037E+000, 2.6551173E+000, 2.6091217E+000, 7.9534007E-001,-2.6011100E-001,-6.0502066E-001, 2.2024703E-001, 2.2024703E-001, 5.0964344E-001, 5.0964344E-001, 5.1984820E-001, 4.6239243E-001, 5.3381889E-001, 6.7473868E-001, 8.4044260E-001, 9.9480648E-001, 1.1142704E+000, 1.2106509E+000, 1.2730977E+000, 1.3035893E+000, 7.2885406E-002, 6.6447536E-002, 7.1943864E-001, 2.6338526E+000
 1.7600278E+002, 3.3219849E+001, 3.2903845E+001, 3.5118257E+001, 2.6144345E+001, 7.8459979E+000, 3.7347716E+001, 2.8634986E+001, 1.4192947E+001, 5.3784349E+000, 2.4918672E+001, 1.5457150E+001, 7.6200450E+000, 3.1669239E+000, 1.5991749E+001, 9.1449875E+000, 4.7589258E+000, 1.9769822E+000, 1.1197300E+001, 6.3954842E+000, 3.3525087E+000, 1.4090260E+000, 8.3852384E+000, 4.8856254E+000, 2.6889434E+000, 1.1020234E+000, 6.6182721E+000, 4.0185802E+000, 2.2795212E+000, 9.7799568E-001, 1.2696665E+000, 1.2963812E+000, 1.0558429E+000, 8.1511112E-001, 5.9818314E-001, 4.2512782E-001, 4.2480359E+000, 3.2980055E+000, 9.5003037E-001, 4.2739041E+000, 3.3040146E+000, 9.6988945E-001, 5.5534096E+000, 5.5197972E+000, 1.3548021E+001, 1.2602514E+000, 1.2344469E+000, 2.5653317E+000, 2.6085365E+000, 8.1335896E-001,-2.0399360E-001,-6.3676942E-001, 1.3778937E-001, 1.3778937E-001, 4.5704418E-001, 4.5704418E-001, 6.0977700E-001, 6.4551224E-001, 6.2950948E-001, 5.8588604E-001, 5.6917243E-001, 6.3587013E-001, 7.2266701E-001, 7.9593151E-001, 8.3617197E-001, 8.6644042E-001, 6.6194216E-002, 5.1123388E-002, 7.1988113E-001, 2.6291420E+000
 1.7800222E+002, 2.8320691E+001, 3.2268986E+001, 3.6705649E+001, 2.8921286E+001, 8.3679576E+000, 3.7065749E+001, 3.1397271E+001, 1.6225528E+001, 5.3876696E+000, 2.5334048E+001, 1.7696085E+001, 8.7633373E+000, 3.2905816E+000, 1.6694480E+001, 1.0807290E+001, 5.5876714E+000, 2.0694512E+000, 1.0999656E+001, 7.4078455E+000, 4.2818529E+000, 1.6952394E+000, 7.3478882E+000, 5.2690789E+000, 3.4943350E+000, 1.6073031E+000, 5.2129123E+000, 3.9434613E+000, 2.9311251E+000, 1.4675429E+000, 1.2858331E+000, 1.3106548E+000, 1.0696549E+000, 8.2712438E-001, 6.0619258E-001, 4.2914517E-001, 4.3609843E+000, 3.3917019E+000, 9.6928248E-001, 4.1321689E+000, 3.2498302E+000, 8.8233872E-001, 5.3692423E+000, 5.6665597E+000, 1.2877526E+001, 1.1464900E+000, 1.2594627E+000, 2.4908116E+000, 2.7081021E+000, 7.9917688E-001,-1.9687620E-001,-5.9575676E-001, 5.4318861E-002, 5.4318861E-002, 3.0141452E-001, 3.0141452E-001, 4.5285140E-001, 4.7305223E-001, 4.8795620E-001, 5.6732008E-001, 6.3266641E-001, 6.9731483E-001, 7.7500238E-001, 8.7064938E-001, 9.3848676E-001, 9.5294661E-001, 9.8240127E-003, 1.1183489E-001, 7.2026763E-001, 2.6371796E+000
 1.8000290E+002, 4.1704317E+001, 3.2455107E+001, 3.4780703E+001, 2.7137236E+001, 8.1743548E+000, 3.8797936E+001, 3.0780496E+001, 1.5334547E+001, 5.3435279E+000, 2.6331748E+001, 1.6683671E+001, 8.3059833E+000, 3.2657932E+000, 1.5973385E+001, 8.8842569E+000, 4.6113551E+000, 1.8832368E+000, 1.0491088E+001, 5.8164264E+000, 3.2964920E+000, 1.4059756E+000, 7.3793586E+000, 4.3698243E+000, 2.8722540E+000, 1.3001192E+000, 5.6604401E+000, 3.5654414E+000, 2.5123731E+000, 1.2527170E+000, 1.2819114E+000, 1.3092195E+000, 1.0676403E+000, 8.1953383E-001, 6.0076386E-001, 4.2632916E-001, 4.2808394E+000, 3.3555497E+000, 9.2528976E-001, 4.2156729E+000, 3.2723893E+000, 9.4328364E-001, 5.4777455E+000, 5.5624213E+000, 1.3507282E+001, 1.2256804E+000, 1.2022996E+000, 2.5138197E+000, 2.6435173E+000, 7.8055658E-001,-1.9445076E-001,-5.5001485E-001,-6.4989450E-003,-6.4989450E-003, 9.5136407E-002, 9.5136407E-002, 7.6870824E-002, 2.0429488E-001, 3.4049595E-001, 4.8717438E-001, 5.9124905E-001, 6.7217907E-001, 7.2325627E-001, 7.3291180E-001, 7.5941573E-001, 7.7945795E-001, 9.1818655E-002, 6.7442862E-002, 7.2062874E-001, 2.6428822E+000
 1.8200109E+002, 3.5574103E+001, 3.4519021E+001, 3.7354383E+001, 3.0025619E+001, 9.1776457E+000, 3.6702063E+001, 2.8459178E+001, 1.4851116E+001, 5.5557234E+000, 2.2865211E+001, 1.4195432E+001, 7.4055573E+000, 3.0996779E+000, 1.4253206E+001, 8.3299176E+000, 4.6473458E+000, 1.9643876E+000, 9.3698153E+000, 5.4293856E+000, 3.3620926E+000, 1.2837860E+000, 6.6219520E+000, 3.9767977E+000, 2.6084413E+000, 9.7487695E-001, 5.1191938E+000, 3.1758284E+000, 2.0360668E+000, 8.3003789E-001, 1.3147756E+000, 1.3252444E+000, 1.0680226E+000, 8.1961086E-001, 5.9595510E-001, 4.2036001E-001, 4.2104844E+000, 3.3420314E+000, 8.6845299E-001, 4.3039613E+000, 3.3218993E+000, 9.8206197E-001, 5.5924652E+000, 5.4710037E+000, 1.2372947E+001, 1.2760680E+000, 1.1284472E+000, 2.5638791E+000, 2.6130007E+000, 7.7562211E-001,-1.9871327E-001,-4.8415982E-001,-1.0371627E-001,-1.0371627E-001, 1.3868484E-003, 1.3868484E-003, 1.4186448E-001, 2.3648065E-001, 3.3664458E-001, 4.8717661E-001, 6.4289937E-001, 7.8163279E-001, 8.9776612E-001, 9.9538170E-001, 1.0673763E+000, 1.1355827E+000, 2.6108180E-002, 6.9167437E-002, 7.2042131E-001, 2.6405293E+000
 1.8400069E+002, 3.3379971E+001, 3.3144244E+001, 3.5465361E+001, 2.9206104E+001, 8.4172087E+000, 3.6652446E+001, 2.8172914E+001, 1.5186001E+001, 5.3066492E+000, 2.3754965E+001, 1.4791404E+001, 7.6482760E+000, 3.2103078E+000, 1.5028715E+001, 8.3963347E+000, 4.5237159E+000, 2.1613419E+000, 1.0361753E+001, 5.6014313E+000, 3.2460438E+000, 1.5966898E+000, 7.7135986E+000, 4.3391362E+000, 2.8015959E+000, 1.3120465E+000, 5.9669868E+000, 3.6712150E+000, 2.5534627E+000, 1.2178407E+000, 1.3076142E+000, 1.3240908E+000, 1.0702484E+000, 8.1514616E-001, 5.9683759E-001, 4.2264977E-001, 4.3021909E+000, 3.3288903E+000, 9.7330054E-001, 4.2953166E+000, 3.3350708E+000, 9.6024580E-001, 5.5812326E+000, 5.5901649E+000, 1.3932154E+001, 1.2477206E+000, 1.2646837E+000, 2.5673406E+000, 2.5794784E+000, 7.6660527E-001,-2.0634374E-001,-4.9574217E-001,-9.0578946E-002,-9.0578946E-002, 8.3500739E-002, 8.3500739E-002, 3.2013172E-001, 4.2890684E-001, 4.7001309E-001, 5.3659761E-001, 6.3518517E-001, 7.3107834E-001, 7.8428463E-001, 7.8175358E-001, 7.5798929E-001, 7.7715672E-001, 6.3125933E-002, 6.5805057E-002, 7.2068466E-001, 2.6373120E+000
 1.8600301E+002, 3.6236954E+001, 3.2788994E+001, 3.5137965E+001, 2.6992598E+001, 9.1088032E+000, 3.4730530E+001, 2.8957843E+001, 1.5161754E+001, 5.6603392E+000, 2.2396631E+001, 1.6197270E+001, 8.6428639E+000, 3.6485690E+000, 1.3546388E+001, 9.4670948E+000, 5.3159540E+000, 2.4106295E+000, 9.0742356E+000, 6.5518936E+000, 4.0332298E+000, 1.7147805E+000, 6.6304953E+000, 5.0238505E+000, 3.2868809E+000, 1.2781910E+000, 5.0135301E+000, 3.9078044E+000, 2.6508795E+000, 1.1137750E+000, 1.3194654E+000, 1.3366068E+000, 1.0796924E+000, 8.3202041E-001, 6.0502432E-001, 4.2718929E-001, 4.1854838E+000, 3.2904946E+000, 8.9498924E-001, 4.2244286E+000, 3.3078389E+000, 9.1658977E-001, 5.4891224E+000, 5.4385185E+000, 1.1240925E+001, 1.1909950E+000, 1.1629278E+000, 2.5226321E+000, 2.5228420E+000, 7.8493381E-001,-2.9404071E-001,-3.9808900E-001,-1.5882828E-001,-1.5882828E-001,-3.6974531E-002,-3.6974531E-002, 1.6632016E-001, 3.2501151E-001, 5.4811345E-001, 7.5716812E-001, 9.0425839E-001, 1.0267670E+000, 1.0724182E+000, 1.0615524E+000, 9.8271225E-001, 9.1066094E-001, 5.3820177E-002, 5.0401497E-002, 7.2028338E-001, 2.6307215E+000
 1.8800123E+002, 3.1328698E+001, 3.2278831E+001, 3.5489920E+001, 2.7589977E+001, 8.3414720E+000, 3.6090234E+001, 2.8846075E+001, 1.5461288E+001, 5.2257300E+000, 2.4455510E+001, 1.6515804E+001, 8.7103198E+000, 3.1547255E+000, 1.6258469E+001, 9.8889563E+000, 5.4354747E+000, 2.1255747E+000, 1.1388455E+001, 6.4976910E+000, 3.7831643E+000, 1.6170918E+000, 8.4626345E+000, 4.7852988E+000, 2.9592697E+000, 1.3432340E+000, 6.4390463E+000, 3.8063965E+000, 2.5129614E+000, 1.2433549E+000, 1.3043027E+000, 1.3244976E+000, 1.0764852E+000, 8.3022225E-001, 6.0784545E-001, 4.3070101E-001, 4.3661761E+000, 3.3505013E+000, 1.0156748E+000, 4.3073871E+000, 3.3255168E+000, 9.8187036E-001, 5.5969167E+000, 5.6733057E+000, 1.4218973E+001, 1.2758191E+000, 1.3197438E+000, 2.5342047E+000, 2.5843054E+000, 8.3192929E-001,-3.5165485E-001,-5.6519142E-001, 2.2486555E-001, 2.2486555E-001, 2.0917309E-001, 2.0917309E-001, 1.7376510E-001, 2.8250615E-001, 3.4057823E-001, 3.4883375E-001, 3.7112636E-001, 4.2992822E-001, 5.2860797E-001, 6.3649150E-001, 7.4588477E-001, 8.4485841E-001, 5.9809082E-002, 6.6872330E-002, 7.2063423E-001, 2.6310539E+000
 1.9000229E+002, 3.0397693E+001, 3.3455036E+001, 3.5825745E+001, 2.8666555E+001, 9.0728915E+000, 3.6122909E+001, 2.8602184E+001, 1.5851145E+001, 5.4755884E+000, 2.3453600E+001, 1.5505477E+001, 7.7835462E+000, 3.1432394E+000, 1.5195179E+001, 9.0548350E+000, 4.6088089E+000, 2.0088781E+000, 1.0622942E+001, 6.0736597E+000, 3.4072850E+000, 1.5066929E+000, 7.9703650E+000, 4.6032216E+000, 2.8446953E+000, 1.3009478E+000, 6.4235541E+000, 3.7828501E+000, 2.4088808E+000, 1.1687059E+000, 1.3181015E+000, 1.3298778E+000, 1.0749888E+000, 8.2164049E-001, 6.0124932E-001, 4.2676795E-001, 4.2820223E+000, 3.3195128E+000, 9.6250954E-001, 4.2604148E+000, 3.2938499E+000, 9.6656482E-001, 5.5358820E+000, 5.5639583E+000, 1.2912283E+001, 1.2559314E+000, 1.2506621E+000, 2.4843580E+000, 2.5313919E+000, 7.8707576E-001,-3.2230244E-001,-3.0121047E-001,-2.9108477E-001,-2.9108477E-001,-1.8361846E-001,-1.8361846E-001, 9.1918233E-002, 1.9011875E-001, 3.0217483E-001, 4.3256030E-001, 5.7343386E-001, 7.1426600E-001, 8.4640173E-001, 9.6848983E-001, 1.0609720E+000, 1.1052937E+000, 5.4657945E-002, 6.9145589E-002, 7.2063334E-001, 2.6272657E+000
 1.9200054E+002, 2.9665770E+001, 3.3255901E+001, 3.7115213E+001, 2.8173449E+001, 8.9136278E+000, 3.5769586E+001, 2.8327988E+001, 1.5989034E+001, 5.9366652E+000, 2.1841316E+001, 1.3859302E+001, 8.0726433E+000, 3.5651125E+000, 1.3249013E+001, 7.5694995E+000, 4.7124996E+000, 2.2901505E+000, 8.9389318E+000, 4.9839381E+000, 3.3233670E+000, 1.5137527E+000, 6.5086986E+000, 3.9024188E+000, 2.5638438E+000, 1.1178803E+000, 5.0532516E+000, 3.1518033E+000, 2.0935170E+000, 9.7965229E-001, 1.3376421E+000, 1.3583362E+000, 1.0939655E+000, 8.3438556E-001, 6.0770418E-001, 4.2886016E-001, 4.1980868E+000, 3.3127253E+000, 8.8536150E-001, 4.3985787E+000, 3.3992524E+000, 9.9932633E-001, 5.7154089E+000, 5.4548945E+000, 1.1893276E+001, 1.2985009E+000, 1.1504177E+000, 2.6017890E+000, 2.5111696E+000, 7.9217906E-001,-4.6583312E-001,-3.9046610E-001, 1.7486416E-001, 1.7486416E-001, 1.8995143E-001, 1.8995143E-001, 3.4357437E-001, 4.3824982E-001, 4.2062245E-001, 4.6944584E-001, 5.6473806E-001, 6.4028440E-001, 6.8720825E-001, 7.3346990E-001, 7.4282310E-001, 7.3764217E-001, 5.5778869E-002, 5.8695638E-002, 7.2014758E-001, 2.6228006E+000
 1.9400330E+002, 3.0889664E+001, 3.2499796E+001, 3.5609902E+001, 2.8087673E+001, 8.5101151E+000, 3.6318116E+001, 2.7950319E+001, 1.4864910E+001, 5.4799496E+000, 2.3783694E+001, 1.5543500E+001, 8.8493766E+000, 3.5801456E+000, 1.4891311E+001, 9.2097834E+000, 5.5043298E+000, 2.3444560E+000, 9.9856856E+000, 6.1284257E+000, 3.6852277E+000, 1.6844502E+000, 7.1387159E+000, 4.4634471E+000, 2.8908360E+000, 1.2950480E+000, 5.4752069E+000, 3.3801566E+000, 2.2836329E+000, 1.0509811E+000, 1.3266707E+000, 1.3478385E+000, 1.0935118E+000, 8.4150867E-001, 6.1280790E-001, 4.3233708E-001, 4.3086896E+000, 3.3482830E+000, 9.6040666E-001, 4.2823664E+000, 3.3545247E+000, 9.2784163E-001, 5.5644053E+000, 5.5986092E+000, 1.2836791E+001, 1.2056154E+000, 1.2479297E+000, 2.5329483E+000, 2.5452102E+000, 7.8498206E-001,-5.4938905E-001,-2.4648305E-001, 1.0168170E-001, 1.0168170E-001, 2.2078396E-001, 2.2078396E-001, 3.5874196E-001, 4.5423774E-001, 5.1445703E-001, 5.5268123E-001, 5.6298020E-001, 6.1243430E-001, 6.7086548E-001, 6.8653991E-001, 7.4255344E-001, 8.1902201E-001, 6.6620453E-002, 6.5016878E-002, 7.2009800E-001, 2.6198640E+000
 1.9600153E+002, 3.0729746E+001, 3.3231891E+001, 3.8588262E+001, 3.1617394E+001, 1.0764637E+001, 3.3969351E+001, 2.9286931E+001, 1.7851980E+001, 6.0913111E+000, 2.0967241E+001, 1.5316035E+001, 9.3213748E+000, 3.8498697E+000, 1.3059015E+001, 9.4216793E+000, 6.2989180E+000, 3.0252928E+000, 8.9067490E+000, 6.6536962E+000, 4.7369721E+000, 2.5937324E+000, 6.6058774E+000, 4.9241877E+000, 3.4935185E+000, 2.0307828E+000, 5.1123823E+000, 3.9998557E+000, 2.8756168E+000, 1.6490884E+000, 1.3551423E+000, 1.3646199E+000, 1.0969660E+000, 8.3426065E-001, 6.0489619E-001, 4.2506064E-001, 4.4293106E+000, 3.3877284E+000, 1.0415822E+000, 4.0895643E+000, 3.2549197E+000, 8.3464466E-001, 5.3138830E+000, 5.7553412E+000, 1.1233951E+001, 1.0845175E+000, 1.3534073E+000, 2.4035036E+000, 2.5823744E+000, 7.5592738E-001,-3.8474870E-001,-3.7411126E-001, 5.7539857E-002, 5.7539857E-002, 2.3013005E-001, 2.3013005E-001, 4.3917257E-001, 4.8556962E-001, 5.6381480E-001, 6.2988349E-001, 7.0346774E-001, 7.5456765E-001, 8.7021049E-001, 9.8176782E-001, 1.0825900E+000, 1.1568421E+000, 9.5630964E-002, 3.2878217E-002, 7.1956575E-001, 2.6225691E+000
 1.9800341E+002, 4.1041971E+001, 3.0909894E+001, 3.6346032E+001, 2.9475755E+001, 9.2167578E+000, 3.4756437E+001, 3.1749181E+001, 1.7824442E+001, 6.0525223E+000, 2.3874267E+001, 1.8957145E+001, 9.9824141E+000, 3.7213028E+000, 1.5423752E+001, 1.1267192E+001, 6.3360303E+000, 2.5893562E+000, 1.0258733E+001, 7.2182323E+000, 4.4412055E+000, 2.1402742E+000, 7.2704070E+000, 4.9861955E+000, 3.1514898E+000, 1.8034277E+000, 5.3652940E+000, 3.7591886E+000, 2.5426128E+000, 1.5104816E+000, 1.3384970E+000, 1.3613991E+000, 1.1041343E+000, 8.4983074E-001, 6.1859233E-001, 4.3586373E-001, 4.4945886E+000, 3.4410062E+000, 1.0535825E+000, 4.1355353E+000, 3.2909538E+000, 8.4458142E-001, 5.3736165E+000, 5.8401619E+000, 1.3312517E+001, 1.0974291E+000, 1.3690001E+000, 2.4444590E+000, 2.6329756E+000, 7.6951174E-001,-3.3110964E-001,-4.7804069E-001, 1.0499313E-001, 1.0499313E-001, 2.1493173E-001, 2.1493173E-001, 4.4477552E-001, 5.3276381E-001, 6.0233660E-001, 6.8845573E-001, 7.9900364E-001, 8.8207903E-001, 9.5039849E-001, 9.9370911E-001, 1.0536687E+000, 1.0818239E+000, 7.7608710E-002, 3.6673554E-002, 7.1956685E-001, 2.6195699E+000
 2.0000000E+002, 3.4971746E+001, 3.2818402E+001, 3.5792457E+001, 2.7950715E+001, 9.8295823E+000, 3.4254218E+001, 2.8221424E+001, 1.6788511E+001, 5.6353802E+000, 2.2579237E+001, 1.6664606E+001, 9.4545519E+000, 3.4784652E+000, 1.4837646E+001, 1.0214899E+001, 5.9032800E+000, 2.4441585E+000, 1.0409318E+001, 6.9437274E+000, 4.0768233E+000, 1.9418443E+000, 7.7682052E+000, 5.0863150E+000, 3.1884941E+000, 1.6074648E+000, 5.9214519E+000, 4.0090671E+000, 2.6465110E+000, 1.3631585E+000, 1.3409169E+000, 1.3562534E+000, 1.0967246E+000, 8.3837178E-001, 6.1270278E-001, 4.3425682E-001, 4.3979848E+000, 3.3853669E+000, 1.0126179E+000, 4.1790321E+000, 3.3179651E+000, 8.6106701E-001, 5.4301353E+000, 5.7146372E+000, 1.2604211E+001, 1.1188501E+000, 1.3157717E+000, 2.4706887E+000, 2.5499182E+000, 8.1299184E-001,-3.2593472E-001,-4.7989413E-001,-2.7175778E-002,-2.7175778E-002, 1.0048676E-001, 1.0048676E-001, 2.8002918E-001, 3.7781088E-001, 4.8202220E-001, 4.9475745E-001, 5.0650363E-001, 5.4613255E-001, 6.3236891E-001, 7.1323092E-001, 7.6999679E-001, 8.3203235E-001, 5.7097046E-002, 7.4520919E-002, 7.1948236E-001, 2.6194483E+000
