s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,HFG_x5_y10,HFG_x10_y10,HFG_x15_y10,HFG_x22_y10,HFG_x5_y30,HFG_x10_y30,HFG_x15_y30,HFG_x22_y30,HFG_x5_y50,HFG_x10_y50,HFG_x15_y50,HFG_x22_y50,HFG_x5_y70,HFG_x10_y70,HFG_x15_y70,HFG_x22_y70,HFG_x5_y90,HFG_x10_y90,HFG_x15_y90,HFG_x22_y90,HFG_x5_y110,HFG_x10_y110,HFG_x15_y110,HFG_x22_y110,HFG_x5_y130,HFG_x10_y130,HFG_x15_y130,HFG_x22_y130
114.6,58.4,50.33,30.11,6.79,58.29,43.4,23.31,5.99,58.05,52.71,28.74,13.49,47.08,42.65,32.33,17.03,49.64,39.69,25.29,9.57,54.28,37.07,19.37,5.81,55.51,36.92,18.46,6.45
114.8,60.76,55.71,26.87,7.33,59.71,51.7,14.78,5.85,50.25,49.74,19.22,6.41,53.81,47.5,26.61,9.74,58.97,52.2,32.37,17.94,60.05,55.15,48.05,27.9,59.77,55.9,49.39,28.82
115,60.09,48.47,31.94,7.18,53.28,42.82,24.85,7.25,46.74,42.84,13.25,5.13,48.92,48.4,21.84,7.74,48.75,45.95,39.53,15.14,59.78,47.06,36.08,23.46,64.09,51.09,36.02,18.61
115.2,57.64,54.14,27.9,7.68,58.07,35.05,15.67,6.53,58.37,43.79,32.75,24.82,51.4,53.54,38.4,17.56,56.52,50.38,35.4,9.94,67.14,53.54,27.74,13.48,61.35,47.3,34.16,29.58
115.4,60.39,53.61,30.51,7.21,63.34,49.94,30.71,8.89,47.55,38.48,24.96,13.17,53.6,37.9,21.39,16.18,55.66,46.15,28.65,21.68,54.49,45.5,37.99,18.7,59.75,43.2,32.81,12.04
115.6,60.88,55.19,27.76,7.5,52.27,44.47,22.35,6.18,48.73,32.56,21.14,13.13,57.24,51.46,34.69,24.06,57.58,59.36,45.18,20.96,58.47,60.78,45.78,23.33,63.76,49.44,38.84,19.39
115.8,55.86,51.21,18.82,6.34,56.01,41.1,14.05,6.1,51.75,45.45,34.83,14.67,52.55,35.35,31.09,24.31,54.98,33.06,20.95,16.58,59.29,40.73,30.68,22.54,61.25,52.68,49.57,36.93
116,61.9,61.51,37.4,9.58,55.78,53.24,29.16,8.59,51.72,35.52,21.32,6.12,55.65,26.32,13.4,10.63,55.37,34.87,26.38,23.5,58.78,46.38,37.11,29.24,55.76,46.02,38.51,29.18
116.2,54.75,46.53,26.55,6.72,54.65,45.65,21.77,7.73,54.27,46.11,32.45,14.21,52.68,49.26,26.95,12.53,52.46,39.13,20.34,9.17,49.05,29.91,15.77,8.11,49.88,24.19,13.96,6.77
116.4,53.89,55.42,34.82,8.38,53.43,42.58,30.78,7.69,50.4,43.78,30.91,11.44,57.04,38.49,18.58,8.52,58.11,36.86,19.88,8.65,64.42,44.03,26.14,10.7,62.9,46.83,27.73,14.39
116.6,54.11,45.79,30.45,6.59,58.86,46.48,16.48,6.41,56.58,51.58,27.25,10.49,51.48,58.99,40.12,23.2,45.25,47.34,34,13.37,43.36,30.93,19.18,7.14,46.93,33.34,13.98,5.45
116.8,48.51,60.65,32.29,7.3,56.18,48.88,41.92,13.92,49.32,40.66,25.17,7.34,51.45,38.28,18.94,6.44,57.11,35.04,18.12,8.59,60.63,45.21,35.24,15.38,55.98,58.61,42.66,20.79
117,54.67,48.65,25.91,6.36,54.71,40.73,15.25,6.59,54.34,51.77,35.54,25.7,50.03,51.17,36.28,17.06,47.32,45.74,37.25,15.58,53.9,38.69,31.27,11.79,60,28.18,21.43,9.28
117.2,62.82,51.53,37.31,8.07,54.75,46.61,22.14,5.8,45.64,37.51,15.44,4.52,49.76,43.21,16.87,7.27,57.19,51.8,27.93,10.14,58.53,57.21,35,12.09,56.68,57.28,40.66,20.97
117.4,55.06,43.2,28.81,6.65,54.86,39.63,15.67,6.27,52.68,48.33,34.66,16.77,49.24,44.43,34.02,17.98,45.97,35.06,16.1,9.69,48.29,29.48,10.45,4.99,47.88,34.29,14.75,5.03
117.6,66.95,54.16,32.87,7.91,57.16,47.77,23.84,16.03,45.88,45.34,15.84,6.27,55.46,59.87,26.54,16.1,58.41,61.48,48.65,38.45,55.17,49.08,41.32,37.02,54.1,43.65,33.58,25.26
117.8,63.62,49.45,30.1,6.87,55.98,46.85,15.14,7.31,58.6,55.88,39.61,17.07,55.81,52.73,31.31,15.31,52.88,44.52,19.4,8.18,60.71,39.56,23.45,12.68,61.86,45.52,30.42,19.02
118,58.31,53.3,23.92,6.95,60.49,54.47,23.99,6.8,49.26,47.9,24.01,9.25,50.42,46.51,29.66,13.4,60.95,61.92,45.05,18.88,57.2,64.69,36.95,13.12,56.74,50.58,27.09,10.03
118.2,56.56,46.27,34.19,6.48,51.28,48.18,19.65,5.28,52.06,42.2,14.7,5.64,50.19,49.48,28.1,13.96,48.22,49.81,23.63,9.42,48.1,43.4,26.42,9.03,59.97,51.46,28.34,11.13
118.4,60.4,48.87,26.35,6.54,54.89,45.89,16.01,6.45,50.17,49.66,32.04,11.67,57.86,49.14,31.86,8.89,53.83,39.85,15.68,6.39,61.17,37.82,15.59,6.67,58.57,42.19,27.07,9.27
118.6,60.6,49.18,41.11,7.43,50.65,45.16,25.56,6.26,53.11,42.62,22.66,8.26,62.09,44.69,25.53,9.48,61.26,56.03,33.83,12.93,56.89,56.07,42.32,17.77,56.21,42.44,25.54,11.85
118.8,61.1,52.5,27.37,7,57.97,45.44,25.73,6.62,51.37,48.95,31.08,10.54,53.14,54.75,50.57,26.85,54.5,50.54,43.39,20.49,64.71,46.19,34.33,11.79,63.8,47.37,34.61,20.01
119,59.58,51.92,39.04,8.32,59.41,47.23,23.29,6.73,55.48,44.96,37.32,19.25,50.44,43.08,16.82,9.83,53.76,47.21,36.01,23.58,55.79,55.63,51.99,39.12,61.57,60.11,52.09,40.93
119.2,53.24,51.52,25.14,7.7,57.5,40.88,21.75,7.79,50.53,43.6,35.47,15.15,57.74,57.92,33.79,14.81,65.31,60.74,30.79,11.54,67,51.24,24.62,9.54,63.69,45.55,23.22,9.88
119.4,53.35,48.75,25.24,6.97,54.37,40.06,16.41,5.54,50.48,34.72,19.6,6.45,57.01,49.93,30.91,16.2,57.24,53.82,50.78,27.56,61.8,52.43,43.97,32.6,66.88,57.03,38.27,20.01
119.6,53.8,49.17,30.98,7.09,56.55,42.69,13.41,6.03,61.45,50.66,22.99,8.26,49.82,46.16,31.36,16.27,53.49,43.17,26.62,15.71,61.47,41.47,26.78,18.67,62.17,42.35,33.12,25.8
119.8,57.14,48.52,34.39,6.73,48.56,47.61,25.33,6.9,40.93,36.59,27.16,6.53,53.16,49.7,22.57,8.23,67.93,51.97,35.11,14.52,66.23,55.66,44.3,23.79,60.99,52.97,42.03,22.42
120,60.06,52.04,26.22,11.24,54.72,41.18,13.87,6.34,51.37,53.9,39.74,26.68,53.76,51.89,45.93,27.9,59.89,43.52,38.47,20.94,69.43,53.13,34.97,17.41,73.26,60.5,46.44,18.25
120.2,57.19,48.58,31.92,7.57,55.41,49.21,20.38,6.9,49.82,41.19,31.83,8.71,49.9,38.26,22.91,12.56,61.58,49.56,36.45,19.89,69.03,52,37.19,31.67,61.59,47.79,34.5,24.2
120.4,50.66,54.75,45.32,7.71,61.15,42.44,16.23,5.54,51.87,45.28,26.73,8.95,55.97,56.98,43.1,16.54,57.18,54.08,30.37,13.48,61.73,42.82,21.3,9.69,70.47,39,19.35,11.12
120.6,57.67,55.86,16.91,6.58,60.59,46.52,24.13,8.08,49.54,49.52,28.83,8.13,48.12,44.14,30.29,6.99,61.44,52.38,23.02,8.04,64.85,54.83,33.96,11.61,62.01,59.05,33.27,11.4
120.8,62,51.56,21.01,6.71,46.76,35.19,10.42,4.84,46.84,36.23,13.99,5.4,50,46.28,26.94,6.84,53.08,44.12,34.21,13.91,61.56,44.12,25.55,14.51,63.73,50.69,22.91,8.57
121,60.81,49.32,26.38,7.85,50.51,46.63,12.68,5.36,52.04,45.34,14.17,5.82,54.3,43.52,16.9,6.57,54.8,48.91,22.48,7.62,63.81,50.44,23.23,9.04,62.84,50.54,21.51,10.49
121.2,65.68,57.45,28.52,8,54.41,52.2,39.4,13.28,46.51,47.98,26.52,6.81,52.97,49.37,30.38,7.76,64.28,52.13,31.71,8.48,61.86,39.47,17.06,7.27,60.66,35.61,18.15,8.08
121.4,59.78,53.55,25.48,7.24,54.15,42.33,21.63,9.77,59.04,50.15,37.68,15.75,53.26,45.99,32.42,17.58,51.58,48.41,36.78,21.27,54.22,50.64,41.27,23.14,58.75,48.73,33.89,23.16
121.6,57.47,49.58,23.62,6.95,53.87,50.51,16.42,5.71,45.9,41.67,24.93,7.85,53.55,45.04,24.3,9.73,63.08,41.68,25.92,10.75,64.41,48.62,37.18,28.9,54.63,52.73,37.18,23.83
121.8,60.49,52.63,36.77,7.39,58.08,53.43,20.87,5.83,48.52,42.74,15.15,6.33,50.2,45.13,27.73,7.39,53.54,50.41,29.12,16.91,57.76,50.65,32.23,23.76,61.02,44.12,25.7,13.92
122,58.84,52.97,19.28,7.06,54.12,43.24,20.74,6.05,55.11,40.21,27.52,10.44,53.63,49.8,35.17,10.38,51.26,41.09,27.32,14.53,51.76,39.25,20.2,14.53,61.94,42,21.25,19.44
122.2,68.42,56.61,36.88,9.37,57.85,48.63,23.38,9.62,49.78,36.36,16.85,5.43,53.71,29.24,18.47,7.32,54.55,47.2,30.04,10.78,57.04,53.28,35.06,13.58,58.31,49.06,34.75,12.31
122.4,62.93,56.26,25.96,7.43,59.33,52.76,26.3,15.26,51.22,49.01,31.02,23.39,48.33,45.98,31.89,17.83,50.08,45.38,25.29,15.67,51.02,32.02,17.92,9.56,65.96,35.13,18.12,7.78
122.6,63.47,58.85,25.4,7.06,53.99,46.97,16.6,6.07,52.42,42.29,14.03,7.23,57.24,49.74,26.91,14.75,59.97,54.71,28.69,15.65,60.17,58.08,29.74,12.92,55.95,50.86,26.42,11.58
122.8,58.91,50.04,34.48,6.29,52.28,46.76,13.21,5.19,52.2,49.34,15.38,6.02,53.67,44.86,13.73,5.9,56.55,43.52,16.82,8.04,56.43,40.67,17.52,8.24,57.47,34.45,18.09,8.1
123,58.95,52.98,26.86,6.23,49.93,45.69,15.17,5.41,45.2,41.48,24.24,8.03,52.7,42.37,20.74,7.02,54.77,41.44,19.62,7.26,60.44,40.56,19.72,7.31,60.53,42.55,20.58,8.1
123.2,60.57,53.41,34.06,7,54.47,48.28,15.88,5.48,54.4,42.33,13.58,5.68,52.5,39.44,30.22,20.42,53.43,48.76,40.41,27.91,61.28,48.52,31.65,17.27,62.8,44.27,22.52,9.31
123.4,58.06,57.62,29.16,6.96,60.92,44.6,22.05,6.15,52.55,52.95,24.44,8.02,50.16,47.6,22.72,8.81,56.99,39.12,22.81,11.72,64.6,46.1,22.9,17.17,61.34,54.83,36.64,27.35
123.6,59.18,55.02,30.65,6.73,57.33,49.14,19.64,6.06,52.66,42.16,23.55,9.2,58.99,43.58,17.61,7.92,61.15,52.72,32.43,12.86,51.48,49.92,39.27,19.19,51.98,46.07,35.5,20.94
123.8,58.84,51.9,24.75,6.51,53.51,45.21,14.09,5.79,57.18,52.03,24.44,9.39,53.12,56.17,43.38,28.94,64.4,55.59,37.7,22.06,66.09,51.41,25.99,9.58,68.65,40.81,17.76,8.52
124,59.15,51.87,24.95,7.63,55.24,46.69,19.31,5.73,54.34,45.76,30.44,6.34,50.47,48.15,24.66,7.38,56.12,54.46,32.95,19.91,61.14,60.18,43.44,29.58,63.53,60.35,47.91,33.5
124.2,64.38,53.8,36.51,8.49,55.61,49.88,37.99,7.86,52.72,41.12,20.2,6.81,56.55,46.46,19.58,6.93,64.47,47.82,28.82,12.51,67.3,47.55,25.47,8.79,67.83,49.52,27.17,10.57
124.4,58.52,47.79,25.71,6.41,56.2,48.51,18.36,8.29,58.63,55.25,30.09,12.14,58.88,54.74,34.52,24.73,56.11,50.37,25.46,10.71,61.44,45.09,25.78,8.29,58.22,48.43,22.98,8.19
124.6,59.79,49.53,35.68,7.2,59.26,51.27,26.23,7.29,55.51,46.72,27.96,7.33,55.48,46.96,24.29,10.01,68.39,51.49,37.25,18.41,72.99,68.96,46.43,20.63,75.57,59.61,43.44,20.37
124.8,58.3,49.98,46.18,7.86,57.71,37.77,22.58,7.6,54.65,51.82,20.76,9.49,58.04,60.1,39.3,14.97,57.6,56.74,47.02,25.09,64.27,47.88,32.81,18.55,65.32,50.63,25.46,11.95
125,61,48.72,30.16,6.95,56.48,50.13,25.07,9.37,56.49,56.44,46.3,14.16,58.41,53.39,36.39,17.7,59.91,52.01,33.56,12.48,65.08,59.63,43.32,27.49,67.35,63.39,55.19,34.6
125.2,63.2,47.67,41.88,9.86,50.44,44.07,30.02,6.63,47.36,42.62,22.37,8.32,55.94,56.57,38.99,13.47,66.33,67.23,45.11,24.05,64.32,56.87,38.62,20.41,68.56,47.7,28.97,15.59
125.4,56.39,54.62,39.54,7.42,56.01,46.19,25.84,8.13,53.92,57.88,28.55,19.52,46.99,52.03,38.57,16.1,49.34,42.16,30.44,12.37,59.81,54.82,39.42,13.55,66.86,64.55,42.57,19.98
125.6,60.08,56.48,33.49,7.52,56.42,51.25,26.92,8.87,44.75,43.27,36.52,22.06,54.71,54.48,33.89,12.54,62.49,61.66,42.34,17.77,64.12,60.24,50.61,24.31,54.04,54.06,46.98,24.6
125.8,56.81,54.94,38.42,7.98,51.04,44.25,24.78,6.46,55.46,54.6,27.36,12.45,54.17,57.33,42.53,23.96,49.8,56.17,42.89,20.08,61.17,63.99,41.99,12.38,70.44,61.57,34.85,11.5
126,51.75,51.42,40.23,7.72,57.51,44.57,15.42,6.79,52.08,48.12,31.39,11.92,44.63,50.28,32.54,16.04,58.57,60.42,42.56,19.87,59.49,63.04,47.9,37.24,56.01,62.7,52.44,35.24
126.2,49.52,48.73,35.42,6.53,48.04,44.31,23.19,6.32,58.07,49.34,20.08,7.04,63.19,57.18,24.69,10.31,59.45,51.28,31.13,15.48,59.51,45.37,34.88,18.02,65.42,53.46,35.75,18.67
126.4,59.58,54.26,31.62,7.23,55.69,47.97,24.22,7.53,46.14,44.32,24.17,7.47,45.23,45.03,30.03,6.97,60.82,61.29,36.04,11.07,63.02,62.35,46.91,24.46,64.09,63.59,55.12,40.33
126.6,63.27,49.56,37.82,9.44,55.04,44.04,24.44,6.86,59.53,60.01,31.64,14.07,60.18,53.63,44.23,26.95,69.59,59.77,35.23,16.83,54.36,49.79,32.52,12.64,65.82,49.36,30.78,13.89
126.8,61.56,51.83,37.23,9,57.13,57.22,30.49,8.62,53.95,48.07,31.6,12.25,53.71,50.25,31.02,14.89,62.73,64.49,38.33,12.9,70.99,72.13,37.94,16.48,68.26,66.98,54.06,24.1
127,55.5,51.04,26.16,11.12,50.88,49.2,19.4,6.62,49.95,52.54,20.28,8.21,56.26,62.4,26.65,13.35,58.74,59.4,49.95,18.1,53.51,51.06,37.89,13.31,63.11,59.82,30.66,12.54
127.2,63.27,58.66,46.77,10.61,56.05,51.01,27.56,7.8,58.59,49.41,24.87,8.97,62.76,50.02,28.32,11.21,60.23,54.27,33.05,13.56,62.75,64.58,57.43,31.85,56.07,58.86,53.31,36.73
127.4,57.85,56.46,33.65,6.53,58.72,45.35,22.45,7.25,53.92,49.14,29.89,8.22,54.73,50.68,32.82,9.11,57.39,57.27,35.78,10.85,57.33,56.45,32.97,12.67,63.69,52.36,33.28,12.52
127.6,65.03,55.99,31.43,7.27,61.6,46.64,24.91,7.33,49.87,47.15,38.44,10.84,59.76,55.1,26.43,9.65,60.26,51.85,26.65,8.96,62.73,57.04,37.12,12.69,59.14,66.52,39.91,20.21
127.8,62.6,53.84,26.74,6.57,52.25,44.93,15.93,5.5,53.08,43.45,20.68,6.9,59.47,55.38,33.42,16.62,65.4,65.07,47.14,30.3,56.87,53.99,37.47,16.84,57.64,38.96,23.37,9.76
128,59.05,50.11,23.49,6.77,62.55,50.55,23.55,6.69,55.47,48.13,31.8,10.87,54.32,40.67,19.8,8.33,52.97,42.79,25.12,10.44,60.9,53.86,40.29,30.17,64.28,61.05,55.77,30.67
128.2,59.62,53.82,26.11,6.75,53.35,44.07,15.74,6.2,50.86,41.04,20.44,8.06,53.43,55.99,34.65,11.8,59.26,66.31,50.89,29.18,54.61,53.17,37.04,20.46,52.66,44.58,28.79,12.43
128.4,54.5,47.6,33.88,6.24,55.78,44.62,11.31,5.05,49.9,48.53,21.78,6.74,50.8,47.77,30.43,8.63,55.09,54.85,33.19,13.71,55.38,60.29,38.96,26.15,57.52,62.95,50.3,39.71
128.6,65.33,55.28,26.47,7.43,56.48,53.27,33.5,8.3,49.74,45.29,21.57,7.76,60.54,43.59,15.11,6.64,59.69,50.74,24.79,11.39,52.61,52.02,33.14,19.5,52.01,54.21,45.74,29.6
128.8,59.96,52.46,37.1,7.65,55.53,44.53,21.46,10.84,54.16,52.36,31.66,8.89,54.6,56.85,40.75,18.38,58.69,56.73,34.71,16.28,66.04,51.01,26.05,10.06,64.51,56,23.72,10.25
129,63.45,51.2,26.48,6.96,57.32,48.97,24.53,11.8,52.57,51.79,36.98,24.48,53.84,42.64,24.17,15.18,61.88,41.51,21.13,10.38,69.17,57.75,41.28,28.45,71.58,60.56,49.83,29.76
129.2,54.48,54.83,26.43,6.47,52.76,43.73,19.95,5.35,51.58,44.23,19.88,6.7,58.13,53.9,41.15,24.9,53.96,54.95,50.39,30.53,56.31,46.44,34.88,19.03,64.2,45.47,23.08,14.09
129.4,65.34,56.12,30.28,7.62,58.12,41.34,19.81,5.7,55.5,47.06,29.49,6.29,58.32,48.79,28.67,8.73,56.35,48.68,20.09,8.18,59.34,63.11,35.55,25.59,62.28,65.45,48.9,41.02
129.6,61.35,48.27,33.99,7.36,54.57,51.87,23.69,8.01,52,46.9,21.42,10.43,59.3,45.82,26.32,8.53,61.27,49.91,31.2,22.09,66.29,59.37,35.84,22.44,67.89,64.25,39.14,14.73
129.8,59.61,52.85,34.39,7.49,55.72,47.83,26.75,6.78,54.2,47.67,28.69,9.81,59.7,54.78,27.27,12.25,65.66,57.8,22.32,10.5,69.42,43.23,21.27,10.07,74.53,55.37,28.42,12.66
130,59.48,50.01,31.47,7.85,56.41,46.7,14.69,5.51,55.6,48.11,13.82,6.18,53.27,44.75,27.74,10.32,63.56,50.71,39.64,18.8,75.96,60.5,36.99,15.24,72.44,50.74,29.01,14.81
130.2,65.75,47.95,32.55,7.36,55.11,47.17,18.01,6.02,55.02,50.91,19.08,6.9,50.47,47.2,26.51,9.37,57.75,45.52,29.41,8.72,71.94,49.41,32.46,11.27,75.34,56.53,31.35,14.87
130.4,56.16,49.33,45.29,10.76,57.63,37.27,18.77,8.41,58.99,41.62,23.59,7.05,62.75,58.19,30.55,13.27,61.69,59.62,38.05,19.05,58.47,55.07,35.26,13.74,62.66,57.56,38.14,12.69
130.6,56.64,47.39,36.24,7.23,60.49,50.66,34.88,10.55,52.84,49.42,36.79,23.22,56.39,48.63,29.59,18.48,59.37,44.79,17.58,8.86,70.33,46.03,22.09,9.67,65.25,52.65,34.81,14.75
130.8,59.81,44.75,41.81,9.88,51.09,38.69,22.91,7.98,47.21,45.3,24.9,7.75,59.45,56.55,35.51,12.39,59.72,61.44,45.01,26.35,56.78,56.54,41.25,26.24,58.12,50.91,32.48,19.96
131,54.52,43.85,33.79,6.92,53.64,43.51,24.64,7.14,52.24,52.26,38.42,24.15,47.33,41.83,30.58,14.25,52.01,45.32,16.37,6.53,63.56,46.33,18.43,9.09,67.34,45.63,32.38,17.08
131.2,55.89,48.06,25.77,9.49,50.34,46.06,26.03,7.61,42.76,42.67,25.19,15.8,50.94,44.77,33.53,17.96,62.91,53.34,43.73,20.06,62.86,62.96,37.18,14.58,59.79,60.76,25.43,11.74
131.4,58.73,49.09,34.12,7.32,54.82,57.1,14.2,6.51,54.18,55.89,19.52,8.24,49.53,51.49,44.66,22.53,47.63,46.59,41.66,28.75,59.44,48.08,37.91,21.5,69.53,60.61,43.92,19.52
131.6,59.76,46.92,33.93,7.14,53.08,51.87,28.91,10.15,50.25,47.39,20.16,11.18,52,48.6,18.09,6.72,55.93,52.84,28.07,17.03,54.95,53.64,37.46,28.35,55.73,57.19,49.77,40.24
131.8,53.27,47.43,45.91,8.73,52.49,39.14,23.27,6.04,51.61,50.06,29.37,14.32,52.1,49.41,40.57,26.38,54.37,53.53,36.61,22.57,58.2,47.44,23.25,9.71,70.22,46.72,18.99,9.11
132,60.57,53.71,29.95,7.74,56.58,53.46,31.19,15.41,54.36,47.61,32.97,18.03,61.46,52.22,31.43,24.78,67.11,61.08,50.25,39.06,76.9,73.16,58.58,53.97,65.48,67.37,52.41,42.93
132.2,59.05,53.88,37.43,7.43,48.35,41.1,20.39,5.61,47.51,47.33,24.89,11.56,53.27,53.13,26.53,12.08,64.17,59.7,28.52,12.02,54.69,55.44,31.69,13.62,61.88,55.99,30.57,18.59
132.4,57.35,50.18,37.04,7.63,59.6,54.65,23.32,7.66,55.3,51.49,27.31,13.41,55.49,53.55,26.77,11.19,65.1,56.36,26.56,11.97,68.08,54.87,21.53,9.86,67.1,52.59,19.95,10.03
132.6,55.72,50.5,35.56,7.91,60.39,49.4,33.77,10,49.73,39.88,16.59,6.49,57.52,50.85,25.45,8.05,62.35,62.2,31.53,13.91,61.97,67.17,41.68,20.26,61.7,63.59,47.12,27.07
132.8,54.63,47.26,24.47,6.84,49.29,48.68,20.46,9.34,55.34,53.27,34.44,11.19,51.86,52.4,35.86,13.92,53.23,46.04,34.03,10.53,52.46,47.09,31.26,13.38,59.7,52.36,32.64,12.05
133,60.06,42.98,38.66,6.83,45.97,43.4,29.36,6.01,45.93,40.6,30.64,5.48,51.07,50.13,27.04,9.35,60.16,53.48,30.41,15.52,63.63,60.81,50.06,34.3,56.8,56.25,52.59,44.38
133.2,54.41,44.74,39.95,8.02,52.86,41.79,17.47,6.58,57.28,54.59,35.61,14.12,56.77,53.15,40.96,26.89,47.88,50.75,40.48,17.92,49.92,42.96,39.18,19.69,60.23,48.49,30.39,18.48
133.4,61.82,49.68,37.58,9.04,55.94,50.73,38.64,10.6,50.18,49.03,39.16,18.36,49.45,52.75,30.68,20.39,64.26,59.63,38.12,20.06,65.27,57.73,43.31,22.15,62.4,54.8,46.32,36.68
133.6,61.06,54.49,45.45,8.45,53.42,48.1,15.01,6.55,57.82,48,26.32,8.2,60.55,50.53,31.07,18.42,55.73,55.37,43.52,24.4,59.13,56.16,42.54,26.54,63.84,39.81,28.93,14.69
133.8,56.01,52.59,42.64,8.16,58.01,59.29,33.5,9.84,50.29,47.42,25.08,11.39,57.01,60.1,27.96,9.52,68.61,58.69,31.21,10.66,75.71,57.25,26.51,13.07,68.71,60.46,41.99,25.14
134,65.49,52.82,40.8,8,47.76,44.78,22.28,6.26,49.09,52.37,27.17,16.27,57.76,55.73,43.4,28.81,55.19,53.47,35.32,24.73,61.11,59.75,34.25,14.19,70.29,55.24,26.07,9.18
134.2,61.48,55.1,28.3,7.9,58.95,58.24,35.14,17.2,57.66,60.76,50.69,29.48,57.38,55,30,12.6,67.24,52.01,29.04,15.74,72.32,63.97,44.93,29.14,74.61,68.34,49.12,36.35
134.4,57.57,49.06,40.95,7.25,40.73,40,21.86,6.06,42.39,49.82,25.92,14.46,52.57,61.5,56.28,44.86,59.81,57.72,56.78,38.13,52.22,44.76,31.46,20,54.27,39.36,21.91,9.19
134.6,57.94,49.71,40.51,7.49,51.41,49.34,20.87,6.41,51.6,49.44,30.11,9.23,56.19,51.82,39.52,12.04,56.4,58.05,47.32,20.5,66.89,68.08,65.78,44.34,71.2,69.54,67.29,53.01
134.8,62.57,51.86,41.67,7.98,50.15,47.66,28.09,6.16,48.33,47.58,18.25,6.86,47.8,47.98,19.1,10.48,61.09,53.56,31.9,13.26,70.79,58.44,35.51,15.98,69.45,43.74,32.98,20.44
135,61.51,54.66,42.71,8,51.38,44.4,16.41,6.03,55.73,50.33,23.46,8.18,57.54,53.74,37.35,18.38,51.47,50.12,34.07,21.42,54.61,43.31,26.07,9.75,60.11,59.4,33.25,9.99
135.2,63.42,52.77,28.56,7.14,54.92,50.91,33.1,7.51,51.79,43.52,34.2,9.35,59.67,48.65,29.6,15.81,60.76,48.67,28.19,22.24,72.07,60.96,49.62,37.09,70.12,64.81,51.49,36.72
135.4,67.32,50.11,44.84,9.33,51.67,47.85,25.68,6.59,55.05,47.09,25.57,11.2,52.35,49.02,43.39,15.01,54.9,50.53,41.92,28.17,58.64,48.84,40.99,16.73,61.65,48.44,32.86,13.22
135.6,53.72,47.91,25.76,7.47,56.05,49.35,31.5,14.39,58.99,57.9,42.36,17.41,56.35,49.45,20.62,9.65,57.28,48.02,22.44,8.52,62.5,53.97,25.62,11.58,64.78,59.14,34.98,13.97
135.8,53.28,42.8,43.22,7.6,45.56,46.85,25.62,7.49,49.9,41.38,27.54,9.23,61.83,54.55,45.86,32.64,62.07,59.09,45.31,34.51,57.63,55.46,44.71,23.53,57.15,50.12,31.14,19.95
136,60.16,46.43,28.67,6.75,53.93,45.18,16.91,5.74,53.34,48.73,28.86,9.21,57.35,50.93,31.82,13.22,62.68,40,16.42,13.24,66.37,56.57,34.1,20.52,67.52,65.53,49.27,28.26
136.2,60.71,44.46,38.91,7.37,51.48,43.79,23.18,5.87,52.43,44.42,30.18,7.33,55.28,46.51,23.41,14.37,67.19,50.29,30.77,15.63,65.01,50.98,25.4,11.42,66.57,58.97,23.36,11.97
136.4,66.75,51.44,30.97,7.68,57.21,47.6,24.16,6.45,52.15,40.98,29.25,8.86,56.18,51.82,32.99,10.36,62.1,59.82,39.66,16.06,65.04,55.06,32.04,13.8,70.94,58.13,28.64,13.11
136.6,60.69,54.35,40.09,7.2,49.7,49.19,17.93,6.26,53.34,52.72,38.84,16.71,56.94,56.38,43.02,16.27,60,47.75,36.22,20.4,66.94,53.27,34.15,11.28,68.57,64.19,39.51,14.12
136.8,55.12,48.05,17.3,6.19,57.27,49.42,23.45,10.51,48.2,47.94,37.75,10.89,51.43,45.96,27.94,9.49,59.19,58.2,41.54,20.34,70.08,61.86,47.51,36.41,72.82,64.16,39.52,23.73
137,59.13,53.24,35.96,7.23,57.92,49.57,14.7,5.99,50.87,50.47,31.4,7.41,54.86,62,44.51,13.43,58.67,59.23,52.78,25.75,58.45,54.11,37.45,15.95,64.84,54.37,36.28,17.88
137.2,55.46,47.37,25.99,6.67,57.91,58.05,26.52,7.9,54.56,56.08,30.7,10.49,53.36,45.68,33.24,8.45,56.29,45.85,38.57,11.24,67.69,63.64,61.03,36.05,77.31,70.15,56.86,45.42
137.4,55.85,46.58,37.4,10.12,49.11,45.26,21.63,10.36,43.29,47.99,28.38,7.4,49.95,60.29,55.02,18.97,61.63,62.34,54.23,27.16,54.7,44.87,41.36,21.36,52.61,43.23,32.93,17.53
137.6,56.86,51.34,32.23,7.68,57.44,45.34,24.65,12.31,60.24,54.43,38.02,24.11,58.25,50.3,42,13.44,52.44,46.02,49.76,22.82,57.21,54.63,59.08,36.66,71.75,64.26,65.17,51.89
137.8,56.84,52.05,29.28,7.22,58.61,52.82,31.32,10.12,49.24,47.09,26.91,13.82,60.18,54.97,38.53,15.77,70.72,65.94,51.59,32.13,68.54,60.91,42.54,25.5,68.91,51.35,28.32,13.56
