s,kW,kW
Time,HRR,HRR_rad_loss
2.716280E+01,1.693797E+01,4.411097E+00
2.717250E+01,1.425432E+01,6.922287E+00
2.718200E+01,1.203367E+01,6.103030E+00
2.719210E+01,1.078008E+01,4.865381E+00
2.720320E+01,1.036251E+01,3.698851E+00
2.721570E+01,1.064065E+01,2.853005E+00
2.722900E+01,1.130952E+01,5.337578E+00
2.724270E+01,1.222882E+01,4.983084E+00
2.725720E+01,1.301542E+01,4.300140E+00
2.727080E+01,1.345177E+01,3.752268E+00
2.728380E+01,1.378427E+01,3.297418E+00
2.729670E+01,1.415012E+01,6.879787E+00
2.730960E+01,1.459474E+01,6.559558E+00
2.732220E+01,1.491191E+01,5.634222E+00
2.733510E+01,1.496853E+01,4.742173E+00
2.734850E+01,1.483807E+01,3.786090E+00
2.736140E+01,1.476891E+01,9.329093E+00
2.737390E+01,1.516593E+01,8.017706E+00
2.738660E+01,1.535547E+01,6.158465E+00
2.739940E+01,1.534740E+01,4.531448E+00
2.741150E+01,1.468734E+01,3.492458E+00
2.742320E+01,1.434253E+01,8.924882E+00
2.743440E+01,1.408439E+01,7.391286E+00
2.744560E+01,1.388798E+01,5.913591E+00
2.745710E+01,1.381444E+01,4.481397E+00
2.746940E+01,1.418838E+01,3.389537E+00
2.748130E+01,1.459432E+01,8.195264E+00
2.749250E+01,1.492286E+01,7.192635E+00
2.750270E+01,1.529050E+01,6.387190E+00
2.751180E+01,1.542520E+01,5.516662E+00
2.752050E+01,1.548178E+01,4.772247E+00
2.752920E+01,1.551369E+01,8.447992E+00
2.753880E+01,1.547820E+01,7.690405E+00
2.754950E+01,1.558204E+01,6.887253E+00
2.756140E+01,1.580417E+01,5.830275E+00
2.757300E+01,1.586460E+01,4.904590E+00
2.758360E+01,1.600952E+01,8.807062E+00
2.759390E+01,1.622392E+01,7.786688E+00
2.760450E+01,1.606462E+01,6.738942E+00
2.761540E+01,1.516490E+01,5.402779E+00
2.762630E+01,1.442623E+01,4.222587E+00
2.763680E+01,1.423275E+01,7.538458E+00
2.764670E+01,1.383445E+01,6.601709E+00
2.765620E+01,1.336840E+01,5.727569E+00
2.766580E+01,1.310547E+01,4.880665E+00
2.767580E+01,1.331257E+01,4.182327E+00
2.768580E+01,1.374417E+01,7.037744E+00
2.769510E+01,1.401130E+01,6.527128E+00
2.770440E+01,1.435958E+01,6.153023E+00
2.771450E+01,1.450988E+01,5.445586E+00
2.772510E+01,1.455600E+01,4.652655E+00
2.773540E+01,1.476072E+01,8.048509E+00
2.774560E+01,1.498403E+01,7.165391E+00
2.775700E+01,1.548088E+01,6.358803E+00
2.776900E+01,1.567222E+01,5.263235E+00
2.778210E+01,1.513561E+01,4.284031E+00
2.779480E+01,1.488551E+01,8.037414E+00
2.780760E+01,1.479000E+01,6.934633E+00
2.782030E+01,1.486915E+01,5.960411E+00
2.783170E+01,1.497499E+01,5.086620E+00
2.784230E+01,1.485984E+01,4.344836E+00
2.785300E+01,1.466915E+01,7.190587E+00
2.786250E+01,1.438819E+01,6.623532E+00
2.787120E+01,1.414721E+01,5.896769E+00
2.787950E+01,1.410011E+01,5.201136E+00
2.788760E+01,1.417105E+01,4.684167E+00
2.789580E+01,1.448430E+01,6.018994E+00
2.790410E+01,1.513786E+01,6.156689E+00
2.791270E+01,1.526139E+01,6.038856E+00
2.792170E+01,1.557540E+01,5.707365E+00
2.793120E+01,1.597524E+01,5.348770E+00
2.794060E+01,1.636262E+01,6.487153E+00
2.795080E+01,1.717154E+01,6.542963E+00
2.796120E+01,1.758770E+01,5.888401E+00
2.797150E+01,1.739895E+01,5.216858E+00
2.798230E+01,1.674651E+01,4.609047E+00
2.799370E+01,1.628548E+01,7.501074E+00
2.800440E+01,1.568457E+01,6.481138E+00
2.801490E+01,1.412350E+01,5.019251E+00
2.802510E+01,1.265040E+01,3.899824E+00
2.803460E+01,1.193508E+01,3.321453E+00
2.804390E+01,1.167097E+01,5.377991E+00
2.805270E+01,1.162623E+01,5.188326E+00
2.806100E+01,1.182272E+01,5.056223E+00
2.807000E+01,1.218572E+01,4.665735E+00
2.807940E+01,1.254392E+01,4.200727E+00
2.808880E+01,1.323817E+01,6.182814E+00
2.809970E+01,1.423400E+01,5.943053E+00
2.811050E+01,1.559711E+01,5.617908E+00
2.812130E+01,1.681193E+01,5.059215E+00
2.813250E+01,1.763434E+01,4.489555E+00
2.814430E+01,1.810328E+01,8.181974E+00
2.815550E+01,1.813482E+01,7.664357E+00
2.816610E+01,1.785487E+01,6.885547E+00
2.817670E+01,1.752468E+01,5.892102E+00
2.818760E+01,1.711524E+01,5.022515E+00
2.819910E+01,1.630996E+01,8.287148E+00
2.821080E+01,1.541858E+01,7.481681E+00
2.822220E+01,1.498118E+01,6.112935E+00
2.823350E+01,1.434041E+01,4.526991E+00
2.824370E+01,1.353642E+01,3.512277E+00
2.825340E+01,1.285561E+01,6.395302E+00
2.826310E+01,1.226035E+01,5.664485E+00
2.827270E+01,1.225302E+01,5.000381E+00
2.828340E+01,1.278154E+01,4.445034E+00
2.829450E+01,1.346410E+01,3.979958E+00
2.830550E+01,1.463304E+01,6.726437E+00
2.831640E+01,1.545518E+01,6.438150E+00
2.832750E+01,1.616266E+01,5.997374E+00
2.833870E+01,1.634307E+01,5.242871E+00
2.835020E+01,1.625990E+01,4.495630E+00
2.836190E+01,1.630670E+01,8.258442E+00
2.837270E+01,1.615782E+01,7.454350E+00
2.838410E+01,1.591363E+01,6.642241E+00
2.839440E+01,1.529030E+01,5.647534E+00
2.840390E+01,1.474570E+01,4.741834E+00
2.841340E+01,1.428673E+01,7.995033E+00
2.842330E+01,1.389463E+01,6.964674E+00
2.843320E+01,1.356684E+01,6.130344E+00
2.844280E+01,1.305783E+01,5.104390E+00
2.845340E+01,1.265915E+01,4.118395E+00
2.846450E+01,1.252611E+01,6.968375E+00
2.847610E+01,1.240831E+01,6.065715E+00
2.848720E+01,1.265822E+01,5.344881E+00
2.849740E+01,1.304496E+01,4.679041E+00
2.850690E+01,1.339423E+01,4.169798E+00
2.851610E+01,1.418204E+01,7.446198E+00
2.852590E+01,1.463827E+01,6.911278E+00
2.853720E+01,1.558058E+01,6.428040E+00
2.854760E+01,1.624612E+01,5.799554E+00
2.856000E+01,1.712302E+01,5.103782E+00
2.857280E+01,1.760109E+01,9.015935E+00
2.858470E+01,1.750147E+01,8.064391E+00
2.859580E+01,1.707462E+01,7.143694E+00
2.860640E+01,1.669238E+01,6.328566E+00
2.861780E+01,1.637649E+01,5.333526E+00
2.863020E+01,1.584710E+01,8.016921E+00
2.864240E+01,1.475777E+01,6.704307E+00
2.865340E+01,1.290936E+01,5.323153E+00
2.866380E+01,1.178345E+01,4.288853E+00
2.867410E+01,1.142177E+01,3.464735E+00
2.868470E+01,1.156738E+01,6.105144E+00
2.869620E+01,1.178815E+01,5.618973E+00
2.870830E+01,1.249425E+01,5.194418E+00
2.872230E+01,1.375200E+01,4.462902E+00
2.873620E+01,1.467072E+01,3.627417E+00
2.874920E+01,1.594039E+01,9.374355E+00
2.876160E+01,1.666885E+01,8.075431E+00
2.877360E+01,1.707605E+01,7.167043E+00
2.878480E+01,1.745505E+01,5.890908E+00
2.879490E+01,1.736335E+01,4.852051E+00
2.880480E+01,1.702298E+01,9.858067E+00
2.881500E+01,1.658126E+01,8.338308E+00
2.882590E+01,1.606248E+01,7.068276E+00
2.883760E+01,1.510204E+01,5.404590E+00
2.884870E+01,1.410178E+01,4.000212E+00
2.885910E+01,1.365243E+01,8.271090E+00
2.886920E+01,1.322069E+01,7.057317E+00
2.887890E+01,1.294046E+01,6.072873E+00
2.888840E+01,1.253593E+01,5.047623E+00
2.889750E+01,1.236451E+01,4.132789E+00
2.890650E+01,1.263110E+01,7.732179E+00
2.891570E+01,1.291473E+01,6.868502E+00
2.892520E+01,1.356831E+01,6.345405E+00
2.893510E+01,1.398838E+01,5.617565E+00
2.894580E+01,1.454727E+01,4.775155E+00
2.895700E+01,1.542622E+01,9.043528E+00
2.896930E+01,1.602364E+01,7.853059E+00
2.898160E+01,1.658238E+01,6.935654E+00
2.899340E+01,1.672234E+01,5.718172E+00
2.900460E+01,1.693219E+01,4.681163E+00
2.901610E+01,1.699922E+01,9.520022E+00
2.902780E+01,1.674524E+01,8.189183E+00
2.903920E+01,1.645267E+01,7.196519E+00
2.905070E+01,1.611841E+01,5.924008E+00
2.906230E+01,1.572355E+01,4.750001E+00
2.907370E+01,1.540477E+01,8.698719E+00
2.908440E+01,1.460908E+01,7.512370E+00
2.909450E+01,1.376425E+01,6.540531E+00
2.910410E+01,1.308864E+01,5.444279E+00
2.911480E+01,1.279318E+01,4.465458E+00
2.912730E+01,1.293224E+01,7.510113E+00
2.913930E+01,1.310669E+01,6.731827E+00
2.915010E+01,1.328223E+01,6.108679E+00
2.916080E+01,1.375294E+01,5.292270E+00
2.917150E+01,1.420402E+01,4.497427E+00
2.918250E+01,1.465283E+01,8.209412E+00
2.919440E+01,1.506277E+01,7.247257E+00
2.920580E+01,1.570653E+01,6.455690E+00
2.921670E+01,1.615026E+01,5.631151E+00
2.922750E+01,1.647859E+01,4.923570E+00
2.923800E+01,1.674979E+01,8.031198E+00
2.924880E+01,1.687866E+01,7.488756E+00
2.926000E+01,1.692994E+01,6.584648E+00
2.927190E+01,1.675289E+01,5.494735E+00
2.928390E+01,1.680796E+01,4.608729E+00
2.929710E+01,1.639207E+01,7.510360E+00
2.930950E+01,1.561580E+01,7.025704E+00
2.932120E+01,1.491094E+01,6.114259E+00
2.933400E+01,1.436463E+01,4.991939E+00
2.934660E+01,1.426572E+01,4.201702E+00
2.935900E+01,1.460318E+01,7.700880E+00
2.937220E+01,1.476088E+01,7.098753E+00
2.938600E+01,1.492572E+01,6.284898E+00
2.940000E+01,1.512748E+01,5.368987E+00
2.941300E+01,1.519283E+01,4.807913E+00
2.942470E+01,1.533322E+01,7.909338E+00
2.943590E+01,1.550203E+01,7.488183E+00
2.944730E+01,1.568446E+01,7.042285E+00
2.945920E+01,1.566794E+01,6.272461E+00
2.946980E+01,1.566010E+01,5.658025E+00
2.948010E+01,1.563468E+01,7.590617E+00
2.948990E+01,1.551781E+01,7.136118E+00
2.949920E+01,1.549267E+01,6.644920E+00
2.950830E+01,1.516011E+01,6.100033E+00
2.951740E+01,1.513914E+01,5.640281E+00
2.952590E+01,1.527934E+01,6.610455E+00
2.953380E+01,1.576390E+01,6.697779E+00
2.954220E+01,1.674273E+01,6.725314E+00
2.955120E+01,1.768467E+01,6.532942E+00
2.956070E+01,1.842693E+01,6.298634E+00
2.956980E+01,1.908140E+01,7.406833E+00
2.957830E+01,1.909508E+01,7.674594E+00
2.958700E+01,1.906798E+01,7.485803E+00
2.959630E+01,1.885582E+01,6.855917E+00
2.960560E+01,1.829138E+01,6.179346E+00
2.961470E+01,1.767403E+01,7.308787E+00
2.962400E+01,1.712018E+01,7.019792E+00
2.963300E+01,1.613806E+01,6.020674E+00
2.964180E+01,1.450972E+01,5.017605E+00
2.965120E+01,1.248784E+01,3.938821E+00
2.966140E+01,1.110676E+01,4.770633E+00
2.967250E+01,1.082942E+01,4.506158E+00
2.968460E+01,1.130184E+01,4.037496E+00
2.969700E+01,1.183757E+01,3.462809E+00
2.970950E+01,1.244295E+01,3.062213E+00
2.972190E+01,1.324431E+01,5.626741E+00
2.973440E+01,1.410502E+01,5.482961E+00
2.974820E+01,1.520139E+01,4.903891E+00
2.976220E+01,1.618203E+01,4.155015E+00
2.977630E+01,1.732820E+01,3.626596E+00
2.979020E+01,1.831434E+01,9.391178E+00
2.980400E+01,1.866729E+01,8.213075E+00
2.981730E+01,1.779856E+01,6.396725E+00
2.983020E+01,1.663363E+01,4.767807E+00
2.984230E+01,1.522803E+01,3.623855E+00
2.985360E+01,1.387038E+01,7.672136E+00
2.986430E+01,1.288340E+01,6.738013E+00
2.987500E+01,1.210936E+01,5.579704E+00
2.988570E+01,1.154076E+01,4.481380E+00
2.989640E+01,1.130583E+01,3.666326E+00
2.990760E+01,1.132904E+01,6.430470E+00
2.991920E+01,1.133006E+01,5.901793E+00
2.993100E+01,1.139662E+01,5.235732E+00
2.994360E+01,1.159416E+01,4.377761E+00
2.995680E+01,1.220303E+01,3.668898E+00
2.996980E+01,1.319802E+01,7.817180E+00
2.998270E+01,1.415318E+01,7.007222E+00
2.999510E+01,1.525992E+01,6.188434E+00
3.000700E+01,1.588887E+01,5.115681E+00
3.001850E+01,1.635210E+01,4.188920E+00
3.003000E+01,1.676993E+01,1.065221E+01
3.004150E+01,1.708029E+01,8.759130E+00
3.005300E+01,1.684251E+01,7.315254E+00
3.006400E+01,1.614953E+01,5.754036E+00
3.007440E+01,1.563834E+01,4.551440E+00
3.008500E+01,1.520064E+01,8.862406E+00
3.009550E+01,1.480867E+01,7.364564E+00
3.010570E+01,1.442500E+01,6.021866E+00
3.011540E+01,1.391446E+01,4.869851E+00
3.012560E+01,1.353386E+01,4.026501E+00
3.013600E+01,1.354218E+01,6.772174E+00
3.014730E+01,1.384373E+01,6.312921E+00
3.015910E+01,1.440291E+01,5.771380E+00
3.017070E+01,1.479073E+01,5.079193E+00
3.018160E+01,1.518284E+01,4.438086E+00
3.019210E+01,1.569148E+01,7.829457E+00
3.020180E+01,1.601965E+01,7.148995E+00
3.021120E+01,1.624204E+01,6.607011E+00
3.022050E+01,1.614972E+01,5.799820E+00
3.022980E+01,1.594203E+01,4.998330E+00
3.023950E+01,1.587638E+01,7.174204E+00
3.024940E+01,1.549774E+01,6.808594E+00
3.025910E+01,1.529281E+01,6.050098E+00
3.026890E+01,1.483278E+01,4.977318E+00
3.027870E+01,1.381465E+01,4.129962E+00
3.028850E+01,1.279357E+01,5.970749E+00
3.029820E+01,1.224770E+01,5.583426E+00
3.030800E+01,1.216224E+01,5.089867E+00
3.031770E+01,1.219275E+01,4.566135E+00
3.032730E+01,1.236456E+01,4.164509E+00
3.033720E+01,1.267093E+01,5.907602E+00
3.034750E+01,1.336547E+01,5.820189E+00
3.035750E+01,1.425860E+01,5.595736E+00
3.036720E+01,1.516150E+01,5.240287E+00
3.037680E+01,1.631229E+01,4.832307E+00
3.038640E+01,1.721088E+01,7.715008E+00
3.039620E+01,1.823409E+01,7.481793E+00
3.040680E+01,1.883829E+01,7.168294E+00
3.041760E+01,1.893980E+01,6.447506E+00
3.042830E+01,1.850385E+01,5.667921E+00
3.044000E+01,1.828260E+01,8.962315E+00
3.045240E+01,1.761218E+01,8.119751E+00
3.046460E+01,1.611350E+01,6.873602E+00
3.047700E+01,1.407248E+01,5.269506E+00
3.048900E+01,1.213672E+01,3.982846E+00
3.050110E+01,1.113997E+01,6.100482E+00
3.051440E+01,1.077300E+01,5.515954E+00
3.052810E+01,1.088936E+01,4.758761E+00
3.054200E+01,1.134884E+01,3.940494E+00
3.055630E+01,1.204957E+01,3.251133E+00
3.057000E+01,1.330366E+01,7.181001E+00
3.058430E+01,1.426393E+01,6.477205E+00
3.059830E+01,1.531743E+01,5.767362E+00
3.061120E+01,1.621280E+01,4.929391E+00
3.062360E+01,1.700635E+01,4.255600E+00
3.063510E+01,1.766235E+01,1.008944E+01
3.064580E+01,1.808017E+01,8.726637E+00
3.065680E+01,1.835467E+01,7.798672E+00
3.066810E+01,1.774668E+01,6.424184E+00
3.067900E+01,1.689757E+01,5.207697E+00
3.068980E+01,1.618955E+01,8.466482E+00
